Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
24,<18,Male,Intermediate,25,18,13,46,77,3,57,10,1,C,4,16,39,11,16,D
25,<18,Male,Intermediate,3,8,2,86,27,41,69,2,3,A,6,7,37,18,6,R
26,31-45,Male,Intermediate,38,26,9,67,17,12,52,0,3,C,7,26,39,11,23,D
27,31-45,Female,Advanced,38,1,5,90,58,97,65,5,0,B,4,17,1,15,22,R
28,18-30,Male,Advanced,49,11,0,17,59,84,57,7,4,A,8,26,50,5,6,D
29,46-60,Male,Advanced,34,3,22,20,62,85,81,5,3,A,13,21,47,2,8,D
30,46-60,Female,Beginner,0,3,23,91,56,3,86,4,2,C,11,15,38,1,12,D
31,31-45,Female,Intermediate,23,17,13,98,91,81,1,10,3,A,3,1,9,19,19,R
32,46-60,Female,Intermediate,35,14,7,85,50,68,75,7,1,C,7,4,43,4,13,R
33,46-60,Female,Advanced,5,18,18,22,55,18,21,1,3,B,16,17,16,10,15,D
34,<18,Male,Intermediate,40,12,13,63,26,1,36,0,4,A,7,2,6,2,22,D
35,31-45,Male,Intermediate,45,18,9,66,31,11,19,0,3,C,0,26,39,2,8,R
36,>60,Male,Advanced,43,16,16,39,8,80,23,3,0,A,1,16,38,4,14,R
37,31-45,Male,Beginner,30,5,8,9,95,73,83,5,3,C,3,15,3,10,4,D
38,>60,Female,Beginner,19,15,5,88,83,97,64,8,4,C,0,5,34,2,17,R
39,<18,Male,Beginner,23,23,10,51,91,5,64,0,0,C,6,6,50,12,30,R
40,18-30,Male,Advanced,24,11,24,71,96,7,80,0,2,B,0,13,46,20,20,R
41,46-60,Female,Intermediate,35,18,6,74,67,50,0,4,0,A,8,14,35,7,19,R
42,<18,Male,Advanced,20,4,16,60,45,10,93,9,1,B,2,32,30,19,7,R
43,46-60,Male,Advanced,29,16,0,63,97,62,2,4,0,C,11,26,24,9,14,R
44,18-30,Male,Intermediate,23,25,21,4,66,56,45,4,2,C,18,28,40,1,20,D
45,18-30,Male,Beginner,43,22,4,52,25,11,54,9,3,B,14,36,12,3,24,D
46,<18,Male,Beginner,41,25,8,54,7,72,74,5,0,B,15,4,17,17,8,D
47,18-30,Male,Advanced,29,28,17,36,5,1,87,7,0,A,9,28,20,18,18,D
48,>60,Female,Beginner,21,0,23,55,79,7,85,2,0,C,5,31,47,3,28,D
49,18-30,Female,Advanced,27,27,20,58,23,10,63,8,0,B,16,5,0,19,25,D
50,46-60,Male,Advanced,6,26,1,92,47,52,44,0,2,C,16,1,35,8,30,R
51,46-60,Male,Intermediate,34,24,25,68,93,99,25,3,4,C,18,5,49,15,21,R
52,46-60,Female,Intermediate,27,23,10,72,44,9,76,8,4,A,17,3,7,5,5,D
53,46-60,Male,Intermediate,13,22,5,58,12,84,64,7,0,A,10,28,47,3,3,D
54,>60,Male,Advanced,9,9,25,1,68,83,23,9,2,A,6,24,20,8,10,D
55,31-45,Male,Intermediate,15,14,7,64,24,7,73,8,2,B,9,8,42,12,28,R
56,<18,Female,Beginner,15,22,3,59,19,35,34,0,0,C,6,2,20,8,9,R
57,46-60,Male,Beginner,30,20,17,50,81,92,23,8,1,B,4,25,26,5,2,R
58,18-30,Female,Advanced,41,20,10,29,81,75,27,2,0,B,11,26,18,20,0,R
59,46-60,Male,Advanced,24,10,4,10,65,13,99,10,1,A,15,35,22,18,11,D
60,18-30,Female,Intermediate,12,12,14,91,73,53,79,9,0,C,17,31,50,13,22,D
61,18-30,Female,Advanced,5,4,17,75,44,84,15,8,1,C,2,0,49,20,14,D
62,46-60,Male,Advanced,43,0,1,38,46,85,58,0,1,A,14,15,50,14,14,D
63,>60,Female,Beginner,8,23,21,89,62,20,80,0,0,C,4,10,42,2,20,R
64,18-30,Male,Beginner,44,11,10,76,75,49,53,8,1,A,12,25,34,4,13,R
65,18-30,Female,Intermediate,35,10,25,71,76,93,78,10,3,B,18,0,39,20,25,D
66,46-60,Male,Advanced,42,16,24,62,54,38,15,5,4,B,11,25,50,17,30,R
67,18-30,Male,Advanced,19,3,12,63,74,19,14,3,2,A,4,27,41,13,6,R
68,18-30,Female,Beginner,17,14,3,60,18,87,97,6,1,B,5,8,47,15,16,R
69,46-60,Male,Advanced,42,24,21,53,34,86,10,4,1,B,6,21,4,13,23,R
70,46-60,Male,Beginner,20,29,6,91,52,6,64,9,2,A,9,7,40,8,18,D
71,<18,Female,Intermediate,3,8,10,93,25,8,78,6,1,B,15,26,7,14,6,R
72,>60,Male,Beginner,49,20,21,72,13,0,89,7,2,C,7,18,10,6,27,D
73,>60,Male,Advanced,32,19,23,94,44,25,67,7,0,B,8,24,15,13,2,R
74,18-30,Female,Intermediate,26,18,3,57,43,37,42,0,3,A,3,20,38,5,29,R
75,>60,Female,Beginner,6,18,14,84,87,37,68,7,3,C,7,23,46,20,2,D
76,18-30,Male,Beginner,5,11,0,55,64,60,98,5,4,C,6,23,23,14,25,D
77,<18,Male,Intermediate,14,4,22,33,50,43,12,3,1,B,14,18,20,19,24,R
78,46-60,Female,Intermediate,17,9,2,30,42,85,9,7,4,C,2,1,22,7,28,R
79,46-60,Female,Beginner,31,16,13,51,85,43,74,2,0,A,16,13,48,1,17,D
80,46-60,Male,Advanced,10,4,5,88,22,73,81,3,3,C,10,31,37,7,29,R
81,>60,Female,Beginner,19,21,17,75,55,61,97,5,0,B,8,31,46,0,19,R
82,<18,Male,Intermediate,23,15,24,0,18,5,40,10,0,B,4,27,7,16,21,D
83,>60,Male,Beginner,14,6,0,54,81,16,49,6,1,C,9,12,6,18,13,R
84,>60,Male,Intermediate,47,27,5,21,75,50,86,3,0,A,14,11,1,4,2,R
85,<18,Male,Intermediate,6,8,5,39,54,37,70,3,3,A,13,7,29,19,27,R
86,<18,Male,Advanced,20,2,20,100,91,23,58,6,4,B,3,14,12,15,25,R
87,<18,Female,Intermediate,41,14,15,0,91,50,38,5,3,B,1,25,22,6,29,R
88,<18,Female,Intermediate,25,15,4,64,59,9,2,10,1,A,11,11,28,6,25,D
89,46-60,Female,Advanced,43,17,16,62,58,71,75,7,3,C,0,26,37,17,6,R
90,31-45,Female,Intermediate,13,13,9,53,32,20,6,0,2,C,4,17,36,17,6,D
91,31-45,Male,Advanced,36,2,20,41,18,69,48,9,4,C,5,35,19,1,30,D
92,<18,Male,Advanced,20,11,17,20,27,84,25,10,2,C,10,26,32,14,4,R
93,31-45,Male,Intermediate,17,8,6,78,51,56,32,6,2,A,7,8,28,13,2,D
94,31-45,Male,Intermediate,4,27,2,80,48,38,100,6,1,B,6,0,49,17,17,R
95,<18,Female,Beginner,2,6,12,21,36,87,47,10,0,B,3,6,14,8,14,D
96,31-45,Male,Advanced,22,8,14,37,25,32,78,6,2,C,5,25,22,13,30,D
97,>60,Male,Beginner,25,12,19,98,98,58,1,6,3,A,15,6,41,4,19,D
98,18-30,Female,Intermediate,36,17,18,79,97,17,70,9,0,A,14,6,2,10,13,R
99,18-30,Female,Beginner,23,4,2,7,98,55,31,9,3,C,13,7,36,7,30,D
100,<18,Female,Advanced,48,12,3,61,39,91,3,7,3,C,11,15,28,4,28,D
101,46-60,Female,Beginner,18,3,4,46,79,56,19,8,0,C,11,2,44,10,3,D
102,<18,Male,Advanced,50,30,0,16,37,95,35,8,0,B,15,9,7,4,26,R
103,46-60,Male,Intermediate,24,1,3,16,76,75,31,1,3,C,14,6,21,16,23,R
104,18-30,Female,Intermediate,20,15,11,89,86,47,27,6,1,B,12,20,28,3,7,D
105,<18,Male,Advanced,11,8,23,12,53,41,76,6,4,A,10,36,1,14,28,D
106,>60,Male,Intermediate,40,8,9,16,21,26,0,3,4,A,16,30,40,18,20,D
107,31-45,Male,Intermediate,32,5,22,37,15,73,59,8,1,B,14,22,48,1,12,D
108,46-60,Female,Intermediate,49,10,24,80,27,51,55,7,0,B,13,26,49,16,21,R
109,31-45,Male,Intermediate,3,21,20,77,34,41,34,0,3,B,9,21,44,11,7,R
110,31-45,Female,Advanced,41,23,25,44,59,31,29,1,4,B,11,26,0,16,14,R
111,<18,Male,Beginner,6,21,19,5,44,25,53,1,3,C,15,3,43,9,16,D
112,31-45,Male,Beginner,21,0,23,34,45,24,35,10,1,A,14,23,19,17,4,R
113,>60,Male,Intermediate,32,3,24,13,71,74,54,7,3,C,9,22,20,18,19,D
114,31-45,Female,Beginner,16,12,12,71,54,22,88,0,1,B,3,18,36,17,3,D
115,<18,Male,Beginner,23,22,22,60,85,97,79,3,0,C,8,2,7,12,10,D
116,>60,Female,Intermediate,33,12,13,14,84,56,57,9,1,C,8,26,26,13,17,R
117,18-30,Female,Intermediate,27,12,22,53,25,51,82,4,1,A,10,2,46,15,9,D
118,31-45,Female,Beginner,42,1,4,26,84,86,64,8,4,C,10,27,34,17,16,R
119,<18,Male,Advanced,40,8,3,12,24,92,68,6,3,A,6,16,5,17,29,D
120,18-30,Male,Intermediate,38,23,13,30,64,30,50,7,4,B,9,30,44,15,14,R
121,18-30,Male,Advanced,21,7,9,34,5,63,21,10,2,C,3,9,43,16,5,D
122,46-60,Male,Beginner,48,6,16,59,22,70,87,8,1,B,4,21,18,6,22,R
123,>60,Female,Intermediate,16,3,9,5,63,32,100,6,2,A,4,29,17,11,20,D
124,31-45,Female,Advanced,33,17,25,68,86,84,52,4,4,B,10,20,0,1,15,R
125,<18,Female,Intermediate,5,2,6,85,42,1,99,4,3,B,8,35,24,9,14,D
126,46-60,Male,Beginner,45,27,15,57,22,17,35,9,4,A,15,22,26,4,7,D
127,>60,Female,Advanced,5,5,0,48,95,46,67,10,3,B,8,11,6,20,8,D
128,46-60,Male,Beginner,33,11,16,22,29,32,35,5,3,B,3,24,43,2,10,R
129,>60,Female,Beginner,0,11,20,88,76,100,51,4,0,B,1,19,41,18,26,D
130,>60,Male,Intermediate,9,20,8,33,17,97,52,10,1,C,13,6,28,12,1,D
131,31-45,Male,Advanced,20,27,5,25,86,83,81,8,4,B,2,28,30,11,26,D
132,>60,Female,Beginner,4,7,18,46,78,34,49,2,3,A,17,28,43,2,12,R
133,46-60,Female,Beginner,1,21,12,4,96,50,79,2,4,C,5,12,42,5,3,D
134,>60,Female,Advanced,21,21,2,89,20,17,40,6,4,C,10,2,35,13,26,D
135,31-45,Female,Beginner,47,0,6,19,56,87,17,6,3,A,17,1,18,3,8,R
136,31-45,Male,Beginner,1,3,21,5,22,71,21,5,2,B,11,15,5,12,4,D
137,46-60,Female,Advanced,9,20,8,69,90,29,65,2,1,C,4,29,24,18,18,R
138,18-30,Female,Advanced,33,27,21,58,44,43,20,6,1,C,8,5,30,17,21,D
139,18-30,Female,Advanced,15,10,4,63,43,52,99,4,0,C,17,6,8,2,30,R
140,>60,Male,Advanced,47,2,9,17,81,9,43,6,0,B,18,4,19,19,2,R
141,<18,Male,Intermediate,50,12,22,3,87,86,46,1,0,C,2,6,9,5,29,R
142,>60,Female,Advanced,38,24,16,16,46,51,38,5,1,A,8,33,36,15,20,D
143,46-60,Male,Intermediate,21,16,11,13,39,48,28,7,2,B,3,31,26,19,2,D
144,46-60,Female,Intermediate,11,21,22,77,50,10,53,0,1,A,16,12,12,2,5,R
145,46-60,Male,Intermediate,23,21,15,12,41,65,89,3,1,A,16,29,40,11,27,D
146,46-60,Male,Beginner,46,9,2,6,6,57,84,10,1,C,1,24,1,18,9,D
147,46-60,Male,Intermediate,39,20,24,43,49,89,16,0,1,C,8,20,49,18,4,R
148,31-45,Male,Intermediate,37,11,21,14,47,35,79,0,2,C,8,20,20,3,29,R
149,18-30,Female,Beginner,9,14,8,18,83,32,59,9,0,A,4,27,32,0,24,R
150,46-60,Female,Beginner,34,20,14,62,90,46,30,10,4,B,14,19,23,1,2,R
151,<18,Female,Beginner,50,9,4,34,5,12,72,7,0,C,14,33,43,12,21,D
152,<18,Male,Advanced,48,13,22,80,90,39,94,6,0,C,2,4,41,12,23,D
153,<18,Female,Beginner,31,12,12,34,8,88,77,9,4,A,18,17,33,1,6,D
154,<18,Female,Beginner,6,4,13,18,56,67,48,0,1,B,2,10,8,18,21,D
155,31-45,Female,Intermediate,20,5,19,19,30,41,100,10,2,A,5,16,1,15,29,D
156,<18,Male,Beginner,19,23,14,99,20,18,1,1,2,C,3,21,29,11,30,D
157,46-60,Male,Advanced,25,1,15,34,89,81,47,3,0,A,12,36,21,0,17,R
158,>60,Male,Beginner,3,21,22,31,39,100,13,0,4,C,12,19,45,8,30,D
159,<18,Female,Advanced,45,16,12,47,44,93,58,2,3,B,10,5,10,16,22,D
160,31-45,Female,Beginner,21,3,16,43,76,18,96,7,1,A,4,33,42,9,7,D
161,31-45,Female,Beginner,14,13,22,23,48,57,98,7,0,C,0,13,16,17,0,R
162,<18,Male,Beginner,39,9,7,60,86,22,57,7,2,C,8,22,35,18,30,R
163,>60,Male,Beginner,20,2,20,16,19,53,57,5,4,C,16,19,12,6,24,D
164,<18,Female,Advanced,14,24,1,70,100,79,50,5,4,C,0,12,6,18,3,R
165,31-45,Male,Advanced,21,2,4,49,91,64,83,4,0,A,2,31,15,14,23,R
166,18-30,Male,Intermediate,27,14,5,64,16,11,1,8,3,C,14,25,32,8,30,D
167,46-60,Male,Advanced,13,5,11,98,27,23,40,3,2,A,9,13,44,9,25,D
168,31-45,Male,Beginner,26,16,17,31,40,33,82,9,0,C,7,35,0,19,6,D
169,<18,Female,Intermediate,40,11,21,35,65,52,100,6,3,A,11,7,10,19,13,R
170,46-60,Male,Intermediate,39,21,21,12,24,7,81,0,4,A,14,21,5,3,12,R
171,<18,Male,Intermediate,27,19,0,69,57,17,15,8,1,C,8,21,19,5,9,D
172,<18,Male,Beginner,25,23,16,57,40,56,3,6,2,C,9,15,34,3,22,R
173,18-30,Male,Advanced,48,28,10,13,5,4,11,9,2,C,8,26,43,4,17,R
174,46-60,Female,Beginner,1,10,9,36,74,25,28,8,3,C,14,9,36,8,0,R
175,46-60,Female,Intermediate,24,24,18,78,37,29,6,6,0,B,0,24,40,11,3,D
176,18-30,Male,Beginner,2,3,13,67,5,53,13,1,4,C,1,30,25,7,27,D
177,31-45,Male,Beginner,7,25,25,39,44,12,11,5,3,C,18,20,11,20,15,D
178,<18,Male,Advanced,43,27,9,58,74,82,98,9,1,C,13,26,29,4,15,D
179,>60,Male,Advanced,32,25,14,79,13,28,4,10,1,A,7,16,27,10,17,D
180,<18,Male,Intermediate,41,5,18,91,65,2,80,3,1,C,5,32,26,10,7,R
181,<18,Male,Beginner,34,0,3,15,39,89,31,2,3,A,11,30,41,12,9,R
182,31-45,Female,Beginner,5,19,1,61,2,57,73,1,4,A,14,25,18,13,15,R
183,<18,Male,Advanced,38,22,8,3,98,75,42,5,2,A,13,20,4,7,22,R
184,18-30,Female,Beginner,22,27,9,44,96,1,80,7,0,A,0,35,4,17,23,R
185,18-30,Female,Beginner,24,15,10,89,23,74,68,5,2,B,10,0,40,18,10,R
186,46-60,Male,Beginner,49,14,13,27,18,27,44,8,4,C,2,3,26,11,5,D
187,>60,Female,Advanced,42,16,6,95,17,81,8,4,2,A,18,3,27,11,0,D
188,<18,Female,Intermediate,18,7,22,65,63,76,48,1,3,C,17,25,25,17,29,R
189,<18,Female,Intermediate,4,27,14,30,87,100,32,7,1,A,1,3,26,9,28,D
190,31-45,Female,Beginner,50,25,21,2,34,85,99,8,4,B,6,8,48,6,28,R
191,18-30,Female,Intermediate,10,11,18,7,61,75,99,9,4,A,7,29,41,17,11,R
192,>60,Female,Advanced,11,26,21,23,0,1,17,3,2,C,18,3,20,11,24,D
193,46-60,Male,Advanced,9,21,14,14,99,100,8,5,3,C,14,4,0,13,5,D
194,18-30,Female,Intermediate,7,20,23,42,24,6,61,10,2,B,9,22,27,14,27,R
195,46-60,Female,Intermediate,23,9,7,30,44,25,56,9,2,C,0,15,47,15,12,D
196,31-45,Female,Beginner,27,26,10,72,48,89,28,7,4,C,5,21,14,1,25,R
197,31-45,Male,Intermediate,40,14,8,44,97,87,77,8,2,A,12,36,16,17,16,R
198,<18,Female,Beginner,35,29,14,65,88,75,24,4,1,C,13,7,25,11,0,R
199,>60,Male,Beginner,36,8,0,7,15,15,14,5,2,A,2,32,19,15,7,R
200,46-60,Female,Advanced,20,1,0,70,97,22,5,10,1,B,10,15,24,12,21,R
201,18-30,Male,Advanced,7,4,18,56,92,39,41,3,4,C,2,4,12,19,7,D
202,31-45,Male,Advanced,8,5,2,79,18,59,28,4,3,A,18,15,32,16,23,R
203,<18,Female,Advanced,46,6,9,98,22,72,78,6,1,C,9,6,24,17,30,D
204,<18,Female,Intermediate,14,20,7,29,82,31,92,8,3,A,14,0,7,2,10,R
205,46-60,Male,Advanced,47,24,14,73,24,14,3,9,3,B,10,8,4,9,13,D
206,31-45,Female,Intermediate,45,0,9,17,15,100,81,10,1,A,14,17,5,0,23,R
207,>60,Male,Advanced,39,22,0,68,53,12,56,5,4,C,12,2,22,5,9,D
208,31-45,Male,Intermediate,17,25,17,92,72,4,48,5,0,A,4,23,29,2,14,R
209,46-60,Male,Beginner,41,6,1,38,0,74,43,7,3,C,3,27,13,18,6,R
210,46-60,Male,Intermediate,19,19,18,59,41,73,79,10,3,B,12,9,22,3,6,D
211,31-45,Male,Intermediate,5,24,12,97,18,51,74,3,4,A,8,8,10,19,9,D
212,46-60,Female,Advanced,11,29,21,42,96,76,13,2,4,C,16,12,30,2,3,D
213,31-45,Male,Intermediate,1,11,0,44,33,40,2,6,2,C,1,34,5,7,24,D
214,18-30,Male,Beginner,6,15,1,22,79,52,61,4,4,C,4,22,10,7,27,D
215,31-45,Female,Beginner,15,15,15,68,54,49,63,1,3,A,15,16,12,6,17,D
216,31-45,Male,Advanced,2,10,14,93,17,14,44,1,1,A,6,6,11,1,26,R
217,46-60,Female,Beginner,44,20,12,5,33,6,81,10,0,A,0,15,1,20,24,R
218,46-60,Female,Intermediate,2,3,15,55,88,39,57,5,2,B,11,35,34,5,9,R
219,<18,Female,Beginner,26,12,16,3,44,27,19,7,1,C,10,19,35,15,18,D
220,<18,Male,Advanced,49,6,20,92,5,31,57,0,0,C,11,23,16,9,13,D
221,18-30,Male,Intermediate,42,3,6,22,20,98,88,10,0,B,18,4,27,3,12,D
222,<18,Male,Advanced,39,14,23,5,69,14,56,5,0,B,11,5,27,12,14,R
223,31-45,Female,Intermediate,37,18,25,31,95,99,76,1,1,A,11,27,21,9,15,D
224,46-60,Male,Beginner,32,8,16,17,47,84,67,1,2,A,13,4,37,20,1,R
225,<18,Female,Advanced,27,10,6,14,38,69,77,6,2,A,1,1,6,13,28,D
226,<18,Male,Advanced,0,7,12,39,30,64,96,9,0,A,1,20,14,8,3,D
227,18-30,Female,Intermediate,7,0,4,95,9,3,91,0,1,A,3,36,31,10,20,D
228,18-30,Male,Advanced,36,22,25,72,29,10,51,5,0,A,15,17,10,17,17,R
229,31-45,Male,Intermediate,31,24,16,100,17,25,36,6,4,B,9,11,23,10,28,D
230,46-60,Male,Intermediate,47,23,2,73,59,60,7,7,2,B,12,16,2,16,30,R
231,18-30,Female,Intermediate,42,7,6,83,87,36,43,6,3,B,1,36,29,1,16,D
232,<18,Female,Intermediate,36,12,25,5,72,22,97,5,0,C,2,14,5,2,9,D
233,46-60,Male,Beginner,3,21,16,62,94,92,4,8,4,C,18,6,1,10,26,D
234,46-60,Male,Intermediate,29,26,6,66,14,84,68,2,2,A,5,13,13,17,20,D
235,<18,Female,Advanced,5,3,20,10,3,90,30,10,1,B,18,0,40,2,8,R
236,18-30,Female,Beginner,45,7,0,42,62,39,44,5,2,C,18,2,17,14,14,D
237,<18,Female,Advanced,18,2,16,16,39,76,8,3,1,C,7,36,50,10,27,R
238,46-60,Male,Beginner,31,28,16,95,8,22,31,1,1,B,13,30,43,10,11,D
239,>60,Female,Intermediate,8,8,10,3,8,15,32,0,0,C,9,12,30,19,30,D
240,>60,Male,Beginner,11,28,24,62,25,93,66,0,0,C,2,17,12,10,20,D
241,31-45,Female,Beginner,10,1,2,67,3,60,29,10,2,B,5,16,25,18,27,R
242,<18,Male,Advanced,45,1,14,80,80,67,75,9,4,C,14,16,43,0,26,D
243,<18,Female,Advanced,15,27,20,40,15,79,28,2,2,B,17,10,11,4,25,R
244,31-45,Female,Intermediate,0,12,10,82,14,30,2,3,3,C,13,19,17,9,8,R
245,31-45,Female,Beginner,44,14,25,4,98,52,89,1,1,B,18,9,8,9,13,D
246,31-45,Female,Beginner,20,27,15,31,51,24,56,10,1,C,9,28,48,13,12,R
247,46-60,Female,Beginner,29,22,24,85,68,43,29,10,0,C,14,33,20,1,27,D
248,<18,Male,Intermediate,12,11,21,69,4,11,8,10,4,B,3,16,47,3,25,R
249,46-60,Female,Intermediate,33,25,8,34,19,89,25,0,0,C,1,12,48,1,5,R
250,31-45,Female,Intermediate,3,3,23,21,78,100,1,3,3,B,2,26,39,17,18,R
251,<18,Female,Intermediate,27,25,23,64,17,96,61,6,2,B,6,25,42,12,3,R
252,46-60,Male,Intermediate,37,7,0,83,1,91,2,9,2,C,15,27,23,18,19,D
253,46-60,Female,Advanced,30,8,24,21,92,8,45,10,4,A,9,12,33,4,16,R
254,31-45,Male,Beginner,26,22,21,10,12,11,67,5,0,C,18,11,7,19,18,D
255,<18,Female,Beginner,4,4,15,76,3,68,24,5,0,A,16,27,43,1,2,R
256,31-45,Female,Beginner,24,23,8,2,41,53,50,10,3,A,18,1,32,10,28,D
257,<18,Male,Beginner,2,19,18,8,73,53,12,8,2,C,4,36,22,17,13,D
258,>60,Female,Beginner,32,17,11,59,60,27,43,1,0,A,12,33,12,5,16,R
259,18-30,Male,Beginner,3,10,18,75,94,55,34,3,4,B,12,22,48,9,12,R
260,18-30,Male,Beginner,24,14,21,86,7,98,54,4,2,B,10,28,13,16,8,D
261,18-30,Female,Beginner,19,27,8,13,66,68,86,0,3,A,10,34,13,10,26,R
262,31-45,Male,Advanced,33,21,6,96,62,97,8,7,4,B,15,10,15,18,0,R
263,>60,Female,Beginner,25,8,13,17,8,97,1,7,1,C,14,32,48,16,24,R
264,<18,Female,Advanced,4,16,18,72,93,76,60,5,3,B,16,10,37,3,16,R
265,46-60,Male,Intermediate,34,26,18,22,10,57,40,4,4,A,17,8,38,13,15,R
266,<18,Male,Beginner,27,25,1,73,98,77,43,7,0,C,18,13,25,19,17,R
267,46-60,Male,Intermediate,28,11,8,82,100,74,63,2,1,B,3,8,25,3,1,R
268,<18,Male,Intermediate,8,6,12,46,41,41,30,2,3,C,4,2,0,13,13,R
269,>60,Female,Intermediate,37,9,14,68,12,37,46,1,0,A,6,28,31,3,21,R
270,46-60,Female,Advanced,49,24,2,46,35,67,1,4,1,B,1,18,14,5,22,D
271,31-45,Male,Intermediate,5,25,10,86,12,52,95,2,2,C,0,35,20,8,26,R
272,<18,Female,Intermediate,18,24,20,29,11,32,81,2,0,C,11,31,17,20,16,R
273,<18,Female,Intermediate,43,9,13,24,36,70,76,5,4,B,9,6,29,11,2,R
274,46-60,Female,Beginner,10,26,24,27,73,55,68,7,3,C,7,27,12,7,1,R
275,31-45,Female,Beginner,1,12,7,97,72,71,57,1,1,C,0,17,23,3,7,R
276,31-45,Male,Advanced,46,18,17,24,51,100,43,3,0,A,11,4,29,4,24,D
277,>60,Male,Advanced,43,10,18,73,70,50,73,10,2,A,1,22,1,5,28,D
278,31-45,Female,Beginner,43,12,15,77,1,73,55,6,3,A,9,21,18,4,1,R
279,31-45,Male,Advanced,8,20,1,57,55,42,42,0,3,A,16,25,46,18,1,D
280,31-45,Male,Beginner,20,7,7,93,59,14,88,0,0,A,2,11,43,7,25,R
281,18-30,Male,Intermediate,23,7,21,40,22,37,33,9,2,A,6,18,46,8,30,R
282,>60,Female,Intermediate,33,3,5,24,39,14,100,6,1,B,11,0,24,14,8,D
283,<18,Female,Advanced,21,14,11,77,63,4,29,6,0,A,7,2,49,3,29,D
284,46-60,Female,Beginner,2,30,14,98,84,92,70,0,1,C,11,26,13,8,19,D
285,<18,Male,Beginner,11,27,24,47,22,82,69,0,3,B,2,17,5,6,20,D
286,>60,Female,Advanced,27,10,7,97,28,53,54,3,1,C,16,29,11,7,28,D
287,46-60,Female,Beginner,29,10,3,9,77,50,66,4,2,A,8,1,19,14,26,R
288,>60,Male,Intermediate,25,0,14,98,89,9,12,4,4,A,9,4,22,18,24,R
289,31-45,Female,Advanced,47,16,19,74,50,11,2,3,2,C,5,28,29,14,5,R
290,46-60,Female,Advanced,20,14,24,10,68,3,25,7,1,C,0,32,29,4,25,D
291,31-45,Male,Beginner,27,19,16,84,94,94,56,6,0,C,11,19,37,18,11,R
292,<18,Male,Advanced,25,5,12,20,88,17,23,8,3,B,4,29,29,6,24,D
293,<18,Male,Beginner,32,23,17,85,30,79,52,6,4,A,12,4,40,5,8,R
294,46-60,Female,Beginner,20,21,1,44,49,35,69,9,0,C,14,20,29,18,6,D
295,46-60,Female,Beginner,34,27,12,6,19,24,42,0,0,A,10,14,35,16,29,D
296,>60,Female,Beginner,33,24,12,80,54,86,59,6,2,C,7,19,48,9,11,R
