Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
47,46-60,Male,Beginner,19,19,23,58,4,6,61,5,0,B,6,36,11,12,28,R
48,46-60,Male,Beginner,43,8,1,25,25,76,42,0,0,A,7,29,8,11,6,R
49,31-45,Male,Advanced,21,16,24,68,87,13,87,9,2,C,17,8,42,10,9,D
50,31-45,Male,Beginner,19,25,1,53,79,38,74,2,4,B,3,8,35,5,29,R
51,46-60,Female,Intermediate,12,8,13,54,100,72,18,7,2,A,15,16,48,15,3,D
52,18-30,Female,Intermediate,18,23,18,52,67,15,48,9,3,A,0,17,27,17,24,R
53,31-45,Female,Advanced,21,0,13,10,61,65,82,1,4,A,12,21,43,3,25,D
54,46-60,Male,Beginner,27,14,7,85,73,82,45,5,0,B,11,29,8,10,12,R
55,46-60,Female,Intermediate,22,6,16,100,88,71,79,8,4,A,6,10,19,19,13,D
56,18-30,Male,Intermediate,3,7,11,26,24,7,72,6,2,B,0,33,47,15,2,R
57,>60,Male,Advanced,44,18,1,98,43,8,47,0,2,B,12,17,16,4,2,D
58,>60,Female,Intermediate,17,9,16,37,12,71,58,2,4,A,11,18,16,19,21,D
59,>60,Female,Advanced,28,23,13,28,40,74,6,4,3,B,17,31,32,16,9,D
60,31-45,Female,Beginner,50,28,9,94,25,54,5,1,4,B,9,11,48,14,11,D
61,<18,Male,Intermediate,10,8,23,17,18,97,66,1,2,B,15,9,7,14,20,D
62,31-45,Female,Beginner,36,24,24,42,64,50,48,9,0,C,15,20,12,1,18,D
63,>60,Female,Beginner,5,27,3,51,18,94,100,6,1,A,3,3,6,11,26,R
64,46-60,Female,Beginner,48,5,22,23,32,64,40,3,4,B,10,5,43,1,17,D
65,46-60,Female,Beginner,47,27,19,6,67,75,17,2,0,B,14,34,32,5,5,D
66,18-30,Male,Beginner,37,10,15,19,23,38,63,1,4,B,15,5,36,3,17,D
67,<18,Female,Intermediate,11,24,25,20,34,66,40,7,1,B,13,28,24,8,14,R
68,31-45,Female,Beginner,30,25,5,44,49,0,59,9,3,A,11,4,46,8,0,D
69,<18,Male,Advanced,42,2,9,84,47,71,61,7,1,A,1,9,4,18,12,R
70,18-30,Female,Intermediate,13,15,19,39,73,56,43,8,4,A,1,14,14,7,0,D
71,>60,Female,Intermediate,40,24,8,4,43,45,89,2,3,A,10,25,37,3,4,D
72,>60,Male,Advanced,36,16,19,2,31,41,15,7,2,C,6,10,14,14,6,R
73,46-60,Female,Advanced,2,23,2,64,68,33,72,9,2,A,2,9,39,17,6,D
74,46-60,Male,Intermediate,9,1,10,33,7,65,60,3,2,B,10,6,35,14,23,R
75,>60,Male,Intermediate,48,20,25,44,74,0,22,9,0,A,4,12,14,6,22,R
76,>60,Female,Advanced,32,7,23,36,39,56,9,6,2,B,10,26,8,5,2,D
77,46-60,Female,Advanced,18,12,19,95,69,45,18,5,3,C,12,33,40,19,15,R
78,46-60,Male,Advanced,43,10,19,67,92,10,89,8,1,C,12,16,34,14,24,D
79,>60,Male,Beginner,22,22,3,70,88,20,31,0,0,B,5,34,11,9,28,R
80,>60,Female,Advanced,2,30,14,92,17,17,31,4,3,B,6,21,9,11,26,D
81,46-60,Male,Intermediate,36,29,17,24,64,5,9,0,0,A,2,9,48,11,3,R
82,46-60,Male,Intermediate,47,4,11,11,27,48,77,1,4,C,14,16,15,2,7,R
83,>60,Male,Beginner,20,15,4,38,91,75,91,3,0,A,3,22,30,13,5,R
84,18-30,Male,Advanced,45,26,20,99,58,12,34,5,2,A,3,34,44,10,6,D
85,18-30,Male,Advanced,50,15,20,10,74,52,44,10,2,A,3,0,20,6,5,R
86,46-60,Female,Beginner,0,13,6,15,59,44,51,9,2,A,9,4,49,18,0,R
87,31-45,Female,Advanced,45,5,17,5,96,39,66,6,4,C,8,9,27,19,7,R
88,<18,Male,Intermediate,16,3,8,19,77,9,3,10,1,A,16,18,19,7,26,R
89,46-60,Male,Advanced,41,22,11,87,22,23,46,6,0,C,18,24,4,5,17,R
90,31-45,Female,Advanced,32,30,0,56,54,94,69,5,1,C,10,26,49,1,2,D
91,31-45,Male,Intermediate,21,28,9,36,9,64,58,5,0,B,4,36,46,19,6,R
92,31-45,Female,Advanced,3,4,13,32,44,22,1,4,4,A,9,29,2,20,17,R
93,<18,Female,Intermediate,24,1,5,89,78,96,78,5,1,C,7,24,0,13,25,R
94,>60,Female,Intermediate,7,30,23,21,77,67,51,9,2,B,5,12,21,2,3,D
95,<18,Male,Intermediate,10,12,2,7,86,1,60,6,3,C,0,29,41,9,28,R
96,>60,Female,Advanced,50,10,1,84,15,65,78,2,3,A,11,2,7,18,1,D
97,<18,Female,Intermediate,33,23,14,30,60,52,61,4,3,B,6,14,46,4,17,R
98,>60,Male,Advanced,34,16,17,65,100,25,40,8,1,A,17,19,44,19,4,D
99,31-45,Female,Advanced,33,15,22,48,30,88,79,3,1,B,1,7,37,4,11,R
100,46-60,Female,Advanced,5,22,23,14,92,73,94,7,3,B,16,30,7,10,30,D
101,>60,Male,Beginner,22,11,12,8,33,44,58,10,1,B,5,36,41,18,16,R
102,31-45,Male,Beginner,28,21,25,90,16,78,100,10,2,C,9,0,19,14,25,D
103,18-30,Female,Advanced,22,23,4,95,47,71,20,2,1,C,16,5,1,13,14,D
104,>60,Female,Advanced,13,15,2,24,100,62,21,4,1,B,0,4,44,8,25,D
105,>60,Male,Intermediate,0,22,21,71,10,37,62,8,0,C,4,16,1,9,2,D
106,>60,Male,Beginner,10,2,23,17,23,95,54,6,3,C,7,27,12,19,7,D
107,>60,Male,Advanced,5,8,15,5,9,92,24,1,2,A,4,33,8,12,23,R
108,31-45,Male,Intermediate,18,7,16,23,73,77,61,7,0,A,5,22,14,15,6,D
109,46-60,Female,Intermediate,35,30,15,24,73,98,92,10,3,A,18,19,21,20,12,R
110,18-30,Female,Advanced,39,16,19,73,91,58,35,6,1,C,8,2,8,13,2,R
111,31-45,Female,Advanced,8,30,19,30,38,74,5,5,4,C,14,22,10,8,13,D
112,46-60,Male,Advanced,26,22,20,62,29,54,36,1,2,B,17,23,0,15,26,D
113,46-60,Male,Advanced,30,11,9,100,46,98,66,7,0,C,14,26,48,9,8,D
114,46-60,Female,Intermediate,28,28,12,86,28,57,37,3,2,B,14,10,31,11,29,R
115,18-30,Male,Beginner,23,27,4,44,51,1,77,9,1,C,12,35,21,4,3,R
116,>60,Female,Intermediate,35,0,25,72,41,81,77,7,3,A,1,14,27,7,24,R
117,<18,Female,Advanced,48,24,4,10,54,66,38,9,0,B,12,36,19,5,8,D
118,>60,Female,Beginner,49,24,8,98,98,84,93,0,4,B,12,25,45,16,5,R
119,<18,Male,Beginner,8,23,10,6,57,78,70,10,4,C,14,13,15,11,26,R
120,>60,Male,Advanced,3,8,6,52,21,54,83,2,2,A,4,9,48,20,24,D
121,18-30,Female,Beginner,6,27,15,18,43,100,86,3,3,B,3,20,43,6,11,D
122,46-60,Female,Advanced,44,0,24,61,59,45,48,8,1,C,18,7,9,3,4,R
123,>60,Male,Beginner,19,28,10,37,89,28,53,1,1,A,18,24,9,3,28,R
124,46-60,Female,Beginner,11,10,19,96,43,26,46,8,1,A,9,2,36,8,18,R
125,46-60,Male,Intermediate,47,8,12,80,26,84,70,1,0,C,7,17,37,6,18,R
126,<18,Female,Beginner,6,18,20,60,69,86,67,6,0,B,6,19,1,20,20,R
127,>60,Female,Intermediate,36,13,25,89,11,37,15,0,0,A,17,4,10,19,7,R
128,>60,Female,Intermediate,5,24,6,22,71,75,25,1,1,B,1,0,31,17,26,D
129,31-45,Female,Advanced,42,5,16,59,83,76,10,9,2,A,9,35,44,1,2,R
130,46-60,Male,Advanced,19,22,13,77,26,91,23,8,3,B,2,34,18,4,16,D
131,46-60,Female,Advanced,29,8,15,53,63,77,22,8,2,B,4,28,21,13,5,R
132,46-60,Female,Intermediate,16,2,24,98,69,5,8,9,4,A,13,10,14,17,3,D
133,18-30,Male,Advanced,18,16,14,56,7,24,20,0,3,A,12,22,26,11,13,D
134,>60,Male,Beginner,38,25,21,98,31,94,67,4,3,C,8,14,17,9,4,D
135,>60,Female,Intermediate,50,4,0,19,68,4,30,9,4,B,1,35,22,4,12,D
136,<18,Female,Beginner,24,25,5,98,3,56,76,1,3,C,13,24,39,5,25,D
137,>60,Female,Beginner,3,11,15,16,36,79,96,1,0,A,4,16,50,1,16,D
138,31-45,Male,Intermediate,49,18,23,50,80,91,56,1,4,A,14,8,47,10,8,R
139,31-45,Female,Advanced,40,2,15,79,38,25,26,4,0,A,17,6,37,8,7,D
140,18-30,Male,Beginner,12,0,6,51,3,25,90,9,3,A,3,30,6,14,18,D
141,>60,Male,Advanced,6,3,16,5,53,43,17,1,1,C,6,9,11,15,26,D
142,46-60,Male,Advanced,0,4,15,68,40,47,5,5,1,A,17,7,5,7,7,D
143,31-45,Male,Beginner,4,26,4,47,60,53,10,8,4,A,10,17,37,3,29,D
144,46-60,Male,Advanced,22,21,4,78,72,49,2,6,2,A,1,34,50,19,17,R
145,18-30,Male,Beginner,34,0,15,20,88,60,35,10,1,A,3,29,29,3,1,D
146,<18,Male,Intermediate,28,9,21,93,61,80,16,4,0,B,8,2,15,7,7,R
147,31-45,Male,Intermediate,33,7,23,20,50,93,76,3,1,B,1,7,47,16,5,R
148,46-60,Female,Intermediate,14,13,6,83,37,36,96,9,3,B,7,19,37,0,8,D
149,>60,Female,Advanced,49,14,9,31,1,12,45,1,2,B,10,4,24,7,0,R
150,31-45,Female,Advanced,2,23,1,13,49,58,42,3,4,C,13,20,2,0,28,D
151,>60,Male,Intermediate,12,19,0,81,90,25,3,10,0,A,15,9,16,14,25,R
152,31-45,Male,Advanced,50,13,0,59,47,50,21,7,1,A,18,17,3,19,27,R
153,<18,Male,Advanced,17,28,15,82,96,84,18,9,2,B,4,19,17,17,12,D
154,>60,Female,Beginner,44,14,24,54,78,83,80,1,0,C,17,20,6,20,19,D
155,<18,Female,Advanced,22,20,25,13,77,100,21,5,0,C,10,17,0,17,23,D
156,>60,Female,Beginner,42,26,3,74,5,27,10,4,1,A,17,1,25,4,0,R
157,>60,Male,Beginner,45,5,11,1,40,80,60,8,2,A,9,22,11,15,10,R
158,31-45,Female,Intermediate,9,29,18,23,71,35,60,1,2,B,14,33,36,20,7,D
159,>60,Female,Beginner,7,1,2,76,67,68,19,9,3,B,4,35,16,16,6,D
160,>60,Male,Advanced,47,5,21,36,94,59,43,10,1,C,11,30,2,13,27,D
161,46-60,Female,Beginner,10,1,24,58,86,33,21,5,3,C,11,21,43,16,5,R
162,18-30,Male,Intermediate,19,7,15,45,66,87,47,10,4,C,4,5,44,20,2,D
163,18-30,Female,Advanced,24,30,14,44,13,79,27,5,1,A,4,31,5,1,17,D
164,46-60,Male,Beginner,21,16,14,40,65,45,92,4,2,A,3,29,8,13,22,D
165,46-60,Female,Intermediate,43,27,21,96,30,56,41,5,2,A,1,11,37,2,5,D
166,31-45,Male,Beginner,47,25,22,49,98,61,66,2,3,B,10,15,35,0,0,D
167,31-45,Male,Advanced,13,16,4,97,85,49,81,8,4,A,7,15,45,10,5,D
168,>60,Female,Advanced,2,24,0,18,9,52,19,3,0,A,13,27,36,15,2,R
169,46-60,Male,Advanced,7,1,6,67,98,38,28,4,2,A,9,12,27,16,2,D
170,<18,Female,Advanced,11,24,10,41,35,22,87,4,2,A,16,5,3,8,30,D
171,31-45,Female,Intermediate,13,28,14,81,12,75,33,8,3,B,9,14,24,7,1,R
172,>60,Female,Advanced,46,15,15,21,82,40,0,2,3,A,17,26,14,7,9,D
173,46-60,Female,Advanced,9,22,3,16,51,20,47,8,0,C,17,30,44,16,25,R
174,<18,Male,Advanced,20,20,5,79,20,23,56,7,2,C,15,14,5,15,4,R
175,18-30,Female,Intermediate,45,4,0,36,64,4,10,1,3,A,13,10,8,17,4,D
176,46-60,Male,Intermediate,5,24,17,86,69,79,15,0,2,A,18,29,40,2,21,R
177,46-60,Female,Advanced,7,3,16,38,50,100,11,4,3,A,14,2,4,10,27,R
178,>60,Female,Intermediate,16,14,20,6,34,70,50,2,1,B,2,25,49,7,20,R
179,18-30,Female,Intermediate,1,20,17,80,89,18,0,2,3,B,10,13,47,15,17,D
180,31-45,Female,Intermediate,34,1,11,16,90,2,27,9,0,A,9,33,7,17,17,R
181,<18,Male,Advanced,20,21,11,80,57,20,12,0,1,A,15,32,30,17,1,D
182,18-30,Male,Intermediate,15,2,5,28,2,64,56,10,0,C,14,26,2,3,6,R
183,>60,Female,Advanced,22,29,8,54,32,65,65,1,2,B,8,13,19,18,14,D
184,46-60,Female,Intermediate,42,11,11,52,75,59,51,9,2,C,17,10,36,9,8,D
185,31-45,Male,Beginner,34,6,25,53,19,22,67,5,4,C,18,32,48,20,19,D
186,>60,Female,Intermediate,10,14,19,35,82,37,44,3,4,C,10,4,12,6,29,R
187,18-30,Female,Intermediate,11,4,11,82,2,24,36,7,1,B,18,33,18,19,21,R
188,46-60,Male,Intermediate,29,26,13,41,27,60,16,9,1,B,1,14,39,3,0,R
189,46-60,Male,Beginner,31,3,15,8,32,44,23,1,0,C,9,22,13,18,29,R
190,<18,Male,Intermediate,26,17,1,68,21,1,96,6,2,B,1,12,14,6,5,D
191,46-60,Male,Beginner,21,30,10,43,31,22,29,2,4,C,8,36,44,20,8,D
192,<18,Female,Beginner,11,10,13,11,74,21,61,9,3,C,16,2,36,13,30,D
193,<18,Female,Advanced,23,7,22,63,10,32,36,6,3,C,6,12,23,3,7,D
194,31-45,Male,Beginner,28,2,25,21,28,100,60,6,3,A,1,31,22,12,4,D
195,18-30,Male,Advanced,14,3,16,61,28,67,46,2,0,C,0,15,15,8,20,R
196,46-60,Male,Beginner,5,29,20,80,1,9,78,9,1,B,2,7,7,3,25,D
197,46-60,Male,Advanced,36,6,1,33,30,25,37,6,1,C,12,16,39,19,30,D
198,<18,Female,Intermediate,2,14,2,78,84,5,65,4,3,B,17,31,17,12,24,R
199,>60,Male,Intermediate,17,0,20,74,66,54,14,4,0,A,13,25,21,9,16,D
200,46-60,Female,Advanced,5,21,17,4,75,44,86,6,1,A,11,23,25,10,11,D
201,18-30,Female,Beginner,36,11,11,32,44,12,59,4,0,B,9,1,45,17,24,D
202,31-45,Male,Beginner,0,7,23,36,97,1,85,9,4,B,1,17,49,10,7,D
203,18-30,Male,Beginner,42,11,6,21,57,27,30,6,3,B,10,22,18,17,17,R
204,>60,Male,Beginner,3,29,18,68,5,100,11,10,1,B,16,3,17,14,11,D
205,18-30,Female,Intermediate,23,2,16,7,32,70,30,7,1,A,14,25,21,5,6,R
206,<18,Female,Beginner,24,20,8,91,97,5,3,1,3,B,3,10,14,2,7,D
207,>60,Female,Advanced,37,2,16,0,53,55,37,8,2,A,11,8,7,10,12,R
208,<18,Female,Beginner,12,27,20,10,42,100,62,3,2,C,9,14,47,18,8,D
209,31-45,Male,Advanced,47,30,9,53,72,40,22,10,2,B,13,25,49,12,25,R
210,<18,Male,Beginner,26,6,15,70,5,4,50,2,3,C,3,21,0,5,23,R
211,46-60,Male,Beginner,37,26,21,8,83,14,45,2,3,B,2,20,3,2,29,D
212,18-30,Male,Advanced,48,18,11,85,98,93,11,8,2,C,6,33,17,0,7,D
213,>60,Female,Beginner,6,20,12,62,96,19,32,8,4,B,9,2,2,20,28,R
214,31-45,Female,Advanced,3,1,11,11,19,98,66,4,1,B,5,35,35,13,10,D
215,18-30,Female,Advanced,45,9,0,66,52,88,57,7,4,A,8,13,42,7,17,R
216,<18,Male,Intermediate,0,10,24,5,17,30,17,7,2,A,2,15,49,8,5,D
217,<18,Male,Intermediate,28,10,18,82,96,90,56,5,4,A,6,0,31,12,10,D
218,>60,Male,Beginner,47,0,17,23,11,87,0,1,0,A,17,25,16,11,30,D
219,31-45,Female,Beginner,22,9,4,80,31,19,49,9,3,C,2,14,50,14,28,D
220,18-30,Male,Beginner,26,27,17,40,68,0,22,0,3,A,10,33,38,14,1,D
221,>60,Female,Beginner,34,20,21,70,70,79,27,4,2,C,9,7,27,12,24,R
222,>60,Female,Beginner,34,1,21,21,43,19,55,5,1,C,16,14,31,6,11,R
223,>60,Female,Advanced,29,19,12,48,32,51,58,7,4,B,18,28,4,6,16,D
224,46-60,Male,Advanced,30,16,9,15,39,24,51,10,4,A,6,29,8,7,2,R
225,31-45,Male,Beginner,29,12,17,75,6,8,56,0,0,C,2,4,12,1,14,D
226,<18,Male,Beginner,48,23,14,79,79,34,56,6,3,A,7,32,27,12,29,D
227,<18,Female,Advanced,0,1,23,72,50,59,43,8,4,A,7,0,20,4,15,R
228,46-60,Female,Advanced,23,23,6,30,60,59,76,0,1,B,4,12,36,20,26,R
229,<18,Female,Advanced,42,27,14,80,37,96,87,4,4,C,13,20,39,10,0,R
230,31-45,Male,Advanced,2,6,0,0,34,50,64,4,4,B,3,7,35,9,25,R
231,18-30,Female,Advanced,12,17,20,32,2,93,19,10,0,A,9,6,27,1,22,D
232,<18,Male,Beginner,6,11,18,51,85,78,43,2,1,A,14,11,42,18,14,R
233,31-45,Female,Intermediate,29,4,4,14,98,8,19,9,0,C,1,33,9,4,0,R
234,18-30,Male,Intermediate,41,8,21,98,23,85,5,6,3,C,5,17,49,7,9,D
235,<18,Female,Intermediate,41,19,6,79,100,56,84,9,3,A,14,32,42,19,25,R
236,31-45,Male,Beginner,45,12,7,80,52,98,7,8,0,A,11,17,49,6,28,D
237,<18,Female,Beginner,1,14,11,25,83,99,63,1,2,A,13,10,13,20,11,D
238,<18,Male,Intermediate,32,21,7,64,72,96,85,0,2,C,3,36,3,20,1,D
239,46-60,Male,Beginner,49,17,24,42,54,24,34,0,2,A,1,22,5,10,13,D
240,>60,Male,Intermediate,35,9,15,11,74,59,81,9,2,C,11,22,26,6,12,R
241,18-30,Female,Advanced,11,8,4,1,54,1,27,0,3,A,18,8,3,10,3,D
242,<18,Male,Beginner,27,27,6,10,48,95,7,9,2,A,9,10,40,11,2,R
243,18-30,Male,Intermediate,13,18,18,100,58,50,61,9,2,B,18,7,46,0,21,R
244,46-60,Female,Intermediate,28,23,20,97,47,88,6,10,3,B,17,19,4,17,9,D
245,<18,Male,Beginner,25,12,3,53,73,42,90,7,1,C,17,9,32,7,7,D
246,18-30,Female,Intermediate,38,24,5,41,86,68,94,4,0,C,14,12,32,4,19,D
247,31-45,Female,Beginner,43,18,15,10,40,83,60,10,0,B,6,34,42,6,11,R
248,46-60,Male,Intermediate,44,3,3,18,10,95,81,6,4,C,14,12,39,14,5,D
249,18-30,Male,Advanced,24,18,11,19,64,54,33,4,0,A,11,6,4,15,18,D
250,18-30,Male,Advanced,16,24,10,88,2,81,89,7,0,C,12,29,49,20,4,R
251,31-45,Male,Advanced,31,25,6,38,30,79,4,6,2,C,16,34,2,2,4,D
252,<18,Female,Intermediate,33,19,1,8,19,62,17,6,2,A,16,12,36,19,27,R
253,31-45,Male,Intermediate,26,27,23,59,52,36,58,0,4,A,2,8,8,0,11,R
254,31-45,Female,Intermediate,8,5,16,36,14,1,71,0,3,B,16,3,27,0,12,R
255,18-30,Male,Beginner,11,24,12,41,47,70,8,0,0,A,18,5,25,0,21,R
256,46-60,Female,Intermediate,10,7,6,49,29,99,29,0,0,A,5,0,48,16,7,R
257,46-60,Female,Intermediate,1,19,10,82,12,10,74,0,1,B,5,25,35,16,14,D
258,46-60,Female,Intermediate,18,28,17,49,98,44,87,4,3,C,0,25,15,9,1,D
259,46-60,Male,Intermediate,34,16,14,3,18,86,91,9,3,C,9,29,26,0,24,D
260,>60,Female,Beginner,28,17,20,100,76,91,77,6,4,A,11,18,19,3,18,D
261,>60,Male,Intermediate,13,14,6,54,19,81,90,9,2,A,10,18,3,14,4,R
262,<18,Male,Advanced,39,14,24,97,7,19,94,6,2,C,12,1,24,5,14,D
263,<18,Male,Beginner,1,25,1,66,96,75,36,1,3,B,9,8,37,16,12,R
264,46-60,Female,Intermediate,39,4,2,58,61,46,96,2,2,C,3,35,10,17,13,D
265,31-45,Male,Intermediate,4,22,6,66,11,22,85,7,1,C,6,29,12,1,17,D
266,<18,Male,Intermediate,37,24,23,24,90,90,51,2,3,B,15,1,5,18,28,R
267,>60,Female,Beginner,6,12,24,45,95,28,63,1,1,A,12,17,36,17,16,D
268,>60,Female,Intermediate,35,4,5,16,18,77,49,0,2,A,17,29,30,19,23,D
269,>60,Female,Beginner,42,1,9,52,96,5,46,8,1,A,12,18,11,3,6,D
270,<18,Female,Beginner,48,11,8,17,36,75,46,8,2,B,14,8,8,0,30,D
271,31-45,Female,Intermediate,42,3,1,36,19,46,56,6,4,A,5,33,16,1,0,R
272,46-60,Female,Advanced,7,6,3,19,47,45,44,2,2,B,4,30,36,11,5,R
273,18-30,Male,Beginner,4,7,9,35,83,82,33,6,2,B,4,36,30,3,17,R
274,<18,Female,Advanced,21,2,3,12,62,63,95,8,3,A,16,4,2,15,21,R
275,18-30,Male,Intermediate,17,12,18,51,79,6,7,5,1,A,5,23,28,14,4,R
276,46-60,Female,Advanced,23,0,22,20,41,90,23,0,0,C,3,19,49,20,10,D
277,<18,Male,Intermediate,37,24,4,12,36,77,61,1,3,C,7,21,21,1,2,D
278,31-45,Male,Intermediate,48,7,9,79,64,77,62,5,4,A,7,29,28,6,15,R
279,46-60,Male,Advanced,30,14,5,95,10,67,72,7,3,C,17,5,3,12,8,D
280,<18,Male,Advanced,42,25,25,90,91,37,40,4,3,B,2,33,17,2,16,D
281,>60,Male,Intermediate,4,4,9,50,13,60,98,0,1,C,11,5,10,14,7,R
282,>60,Male,Advanced,43,29,23,87,67,29,98,5,0,A,12,3,12,15,2,R
283,46-60,Female,Intermediate,39,11,19,23,16,94,59,10,3,C,13,13,4,19,19,D
284,31-45,Female,Intermediate,1,27,9,2,92,71,71,8,4,C,5,33,3,8,27,R
285,31-45,Female,Intermediate,21,20,6,75,18,4,56,5,4,B,16,10,27,14,22,D
286,31-45,Male,Advanced,3,13,24,73,81,60,74,5,1,A,11,6,22,6,20,R
287,<18,Female,Advanced,50,25,6,63,96,56,93,6,0,B,7,36,28,18,16,D
288,<18,Female,Advanced,37,24,1,26,70,51,76,8,2,B,18,8,36,17,1,R
289,>60,Male,Beginner,50,2,0,46,73,36,82,7,0,C,2,17,0,18,4,R
290,46-60,Male,Intermediate,8,27,14,96,50,73,87,0,4,B,12,7,22,12,11,D
291,>60,Male,Intermediate,6,4,24,18,27,90,31,0,0,B,4,25,8,5,22,R
292,31-45,Male,Intermediate,6,16,4,80,34,33,62,1,2,B,12,21,2,9,16,D
293,18-30,Female,Advanced,29,22,4,45,25,99,3,4,3,A,12,21,14,10,30,D
294,<18,Female,Advanced,38,3,14,47,81,43,73,1,1,B,18,16,9,1,22,D
295,18-30,Female,Advanced,16,8,24,56,29,48,54,9,4,B,13,13,17,9,13,D
296,46-60,Female,Intermediate,1,29,25,71,86,66,52,6,2,C,9,31,4,19,27,R
