Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
112,>60,Female,Beginner,20,16,6,17,74,10,76,1,4,B,2,16,17,20,21,D
113,<18,Male,Intermediate,13,21,24,45,30,35,21,3,3,C,15,34,45,17,12,D
114,31-45,Male,Intermediate,2,20,12,15,91,37,42,3,0,B,14,33,4,18,4,D
115,46-60,Female,Intermediate,7,26,10,16,30,69,62,5,3,A,8,10,8,0,20,D
116,46-60,Male,Intermediate,34,9,10,78,40,73,39,8,0,A,16,8,14,16,13,D
117,18-30,Female,Intermediate,0,16,20,9,90,44,78,5,2,A,1,12,31,17,7,D
118,>60,Female,Beginner,6,26,18,23,57,10,51,9,2,A,18,4,23,3,18,R
119,18-30,Female,Intermediate,24,17,22,29,86,81,95,4,4,C,9,4,6,4,13,D
120,31-45,Male,Advanced,40,30,11,48,45,34,26,8,4,B,4,25,9,0,15,R
121,<18,Male,Intermediate,7,0,7,21,60,3,25,5,2,A,9,3,48,20,24,D
122,18-30,Female,Advanced,19,20,22,45,37,19,23,6,1,B,16,8,29,15,1,R
123,46-60,Female,Advanced,17,21,17,42,68,55,90,3,3,A,14,12,13,4,9,R
124,<18,Male,Beginner,49,19,22,24,13,72,76,2,4,B,18,31,46,14,16,D
125,31-45,Male,Intermediate,44,14,7,7,92,12,91,4,1,A,9,12,7,0,23,R
126,>60,Male,Beginner,20,3,11,77,26,59,13,7,3,C,4,27,37,6,24,R
127,<18,Male,Intermediate,7,19,19,83,17,71,28,0,0,C,6,24,5,17,6,R
128,18-30,Female,Advanced,0,8,4,70,15,56,45,1,3,C,4,28,32,6,5,R
129,<18,Female,Intermediate,7,3,5,86,94,30,14,5,2,B,4,11,33,14,6,R
130,18-30,Male,Beginner,45,19,14,0,91,0,94,3,2,C,12,28,16,10,20,R
131,<18,Female,Beginner,3,25,3,89,2,7,4,9,0,B,10,27,49,5,27,D
132,<18,Male,Intermediate,1,10,25,33,17,29,14,2,4,B,5,33,11,15,8,R
133,31-45,Male,Beginner,20,23,13,57,99,90,13,8,4,B,15,15,25,0,9,D
134,31-45,Male,Intermediate,48,0,20,42,12,7,39,10,2,A,18,7,13,12,0,D
135,<18,Female,Advanced,2,30,11,26,18,60,30,4,2,C,15,24,44,5,7,D
136,>60,Male,Intermediate,6,3,21,77,90,74,85,1,2,A,7,0,1,12,25,D
137,46-60,Male,Beginner,7,19,9,16,84,30,29,2,4,C,17,19,31,20,20,D
138,>60,Female,Beginner,24,25,20,56,83,75,28,5,2,B,10,27,16,6,5,R
139,<18,Male,Advanced,0,21,0,49,46,25,77,10,3,B,18,12,48,13,2,R
140,18-30,Female,Beginner,28,21,21,54,54,79,0,10,1,C,1,30,23,8,24,R
141,<18,Female,Advanced,7,1,25,93,87,75,20,8,3,A,4,29,19,8,28,D
142,18-30,Female,Advanced,31,19,8,31,59,61,23,2,3,C,6,1,14,8,22,D
143,31-45,Male,Beginner,48,13,12,75,88,74,66,5,1,C,18,20,3,0,10,R
144,18-30,Male,Intermediate,39,9,2,46,27,3,75,3,1,C,5,22,11,6,19,R
145,31-45,Male,Advanced,46,28,18,51,99,25,1,6,2,A,7,1,19,19,3,D
146,46-60,Female,Intermediate,42,0,11,20,9,55,95,8,2,B,1,9,20,6,29,R
147,18-30,Male,Intermediate,26,25,21,86,87,4,65,5,3,B,6,25,28,3,7,D
148,46-60,Male,Advanced,25,25,13,74,68,70,100,9,2,B,17,10,30,5,22,R
149,<18,Female,Beginner,26,17,13,73,19,7,38,9,3,A,6,26,39,2,29,R
150,>60,Male,Advanced,39,11,20,95,79,43,93,9,0,C,4,25,1,18,1,R
151,31-45,Male,Beginner,12,19,1,90,85,78,31,1,4,A,10,13,50,4,11,D
152,<18,Female,Beginner,33,3,8,51,83,88,2,10,0,A,3,2,41,9,0,D
153,<18,Female,Advanced,42,0,0,10,55,12,69,7,2,C,4,21,11,0,18,R
154,18-30,Male,Advanced,14,13,6,99,2,0,69,0,0,C,2,19,2,15,20,D
155,18-30,Male,Beginner,23,24,10,26,0,41,62,10,4,B,3,33,5,2,11,R
156,>60,Male,Intermediate,25,28,19,40,48,14,14,4,4,C,6,1,25,6,10,D
157,>60,Male,Intermediate,8,14,16,13,58,4,15,8,1,B,5,10,2,12,28,R
158,18-30,Male,Beginner,44,27,6,11,7,60,43,9,4,A,11,24,5,12,28,R
159,31-45,Female,Beginner,48,5,22,29,24,88,40,0,1,B,15,13,44,8,5,R
160,31-45,Female,Beginner,40,30,1,87,43,9,36,10,3,B,0,10,19,3,23,R
161,>60,Male,Beginner,31,26,7,57,31,51,39,0,2,B,16,11,33,11,10,D
162,<18,Female,Advanced,14,3,25,8,50,92,82,5,4,C,8,12,6,4,25,D
163,>60,Female,Beginner,21,15,13,88,69,22,51,4,0,C,4,27,35,9,8,R
164,<18,Female,Beginner,27,21,0,68,77,10,85,2,4,C,18,0,12,18,24,R
165,46-60,Male,Beginner,33,26,20,4,13,0,68,7,2,B,3,14,32,19,20,D
166,46-60,Male,Intermediate,40,3,7,94,90,53,56,10,1,B,18,28,44,16,0,D
167,46-60,Female,Intermediate,18,6,14,76,69,27,16,7,0,A,18,2,23,9,24,D
168,46-60,Male,Beginner,19,3,7,94,65,30,65,3,2,A,13,28,10,8,20,R
169,18-30,Female,Intermediate,4,11,20,4,62,11,90,1,1,C,7,26,44,2,27,R
170,31-45,Male,Beginner,16,7,0,36,6,6,28,8,3,A,11,30,44,17,23,R
171,46-60,Female,Advanced,8,22,21,22,100,87,12,6,1,B,11,35,28,14,16,R
172,46-60,Male,Intermediate,19,28,9,97,21,62,38,7,0,A,6,34,10,2,0,D
173,>60,Female,Beginner,33,25,9,76,10,61,70,0,4,B,14,16,32,5,7,D
174,<18,Male,Advanced,45,3,3,96,3,16,18,7,0,A,16,18,39,19,28,D
175,46-60,Male,Beginner,1,0,10,11,90,85,55,2,3,B,12,15,12,0,13,R
176,<18,Female,Intermediate,40,7,1,56,64,41,61,4,4,B,9,31,37,5,26,R
177,18-30,Male,Beginner,25,28,16,59,0,77,24,8,4,A,2,12,16,19,14,R
178,18-30,Male,Advanced,8,18,13,51,12,61,77,6,4,B,7,5,45,10,25,R
179,<18,Female,Advanced,35,27,8,18,57,72,58,9,1,A,15,35,17,15,23,D
180,18-30,Female,Advanced,11,21,17,62,30,56,49,9,1,C,6,2,38,8,1,D
181,<18,Female,Beginner,21,21,10,20,23,83,46,1,1,A,4,35,46,15,28,R
182,46-60,Female,Intermediate,38,25,18,8,19,24,64,4,4,A,4,22,49,11,14,R
183,31-45,Male,Advanced,32,18,12,80,16,51,43,0,2,A,0,14,21,12,0,D
184,46-60,Male,Beginner,33,26,0,9,65,31,5,9,3,A,8,13,43,11,12,R
185,>60,Male,Beginner,39,3,5,14,99,11,61,2,0,C,14,9,45,1,27,R
186,46-60,Female,Beginner,7,18,19,81,46,25,36,0,4,B,5,2,50,14,9,R
187,18-30,Female,Intermediate,21,13,14,26,59,20,97,9,0,A,18,17,19,20,27,D
188,46-60,Female,Beginner,34,19,15,6,80,87,63,3,1,A,13,15,9,15,10,R
189,46-60,Female,Beginner,37,19,12,6,29,85,99,2,3,B,5,29,5,18,9,R
190,46-60,Female,Beginner,12,7,4,85,70,74,51,9,3,B,18,11,38,14,26,D
191,<18,Male,Intermediate,40,23,25,3,33,85,66,3,4,C,18,2,5,1,14,R
192,18-30,Male,Intermediate,32,15,6,55,33,10,29,9,1,B,17,26,14,10,3,D
193,>60,Female,Beginner,2,14,17,32,30,57,38,1,4,A,5,33,33,16,27,D
194,18-30,Male,Beginner,18,22,20,60,39,50,92,9,4,C,18,31,10,5,9,R
195,>60,Female,Intermediate,46,17,19,15,15,55,4,7,3,B,1,6,7,17,17,D
196,46-60,Female,Intermediate,44,30,13,60,24,44,93,3,4,A,1,14,18,10,29,D
197,18-30,Female,Advanced,8,24,13,34,52,51,62,0,2,C,10,10,38,13,14,D
198,>60,Female,Beginner,49,23,8,25,12,12,98,2,2,C,5,33,23,1,28,D
199,31-45,Female,Advanced,30,24,3,95,84,78,35,10,2,C,6,19,32,17,2,R
200,>60,Female,Beginner,37,27,1,4,13,95,43,8,2,C,3,36,4,17,29,R
201,<18,Male,Advanced,37,23,14,66,71,74,40,7,0,C,9,2,14,2,29,R
202,46-60,Female,Beginner,1,22,18,15,43,90,87,0,3,C,0,26,1,17,5,D
203,31-45,Male,Beginner,6,25,21,65,75,47,8,5,0,C,12,34,31,7,29,D
204,31-45,Male,Advanced,34,19,11,45,8,48,91,2,3,A,18,12,27,12,26,R
205,46-60,Female,Intermediate,7,7,22,12,15,63,62,2,2,A,12,35,2,20,8,D
206,18-30,Male,Beginner,11,12,14,53,81,49,7,0,1,B,17,9,9,16,9,D
207,>60,Female,Beginner,15,22,11,23,68,12,95,1,4,C,5,14,11,15,12,R
208,31-45,Male,Beginner,47,9,21,11,73,54,84,9,0,A,0,14,18,9,4,D
209,46-60,Male,Beginner,20,19,10,21,29,7,26,5,3,B,14,25,16,12,7,R
210,18-30,Female,Intermediate,7,18,4,79,16,13,4,4,2,B,16,24,13,4,28,R
211,>60,Male,Advanced,31,26,24,91,44,63,71,0,3,C,15,20,32,10,12,R
212,<18,Female,Beginner,45,17,24,30,73,72,22,1,2,B,1,13,50,18,17,R
213,31-45,Female,Advanced,46,7,23,100,71,13,31,10,2,C,5,26,35,12,21,D
214,<18,Male,Beginner,48,1,20,29,19,76,37,1,2,C,16,4,24,19,21,R
215,<18,Male,Beginner,33,17,7,99,49,59,88,5,1,A,4,25,33,8,0,R
216,31-45,Male,Advanced,30,23,21,95,26,57,51,7,4,C,15,32,47,11,16,R
217,>60,Male,Advanced,13,28,10,89,42,72,9,6,4,C,14,36,41,2,1,D
218,<18,Female,Advanced,45,21,22,38,2,86,90,4,3,B,0,33,32,13,11,R
219,18-30,Female,Beginner,33,21,22,96,8,80,96,4,4,C,14,28,50,15,10,D
220,<18,Female,Advanced,11,0,15,97,5,52,79,3,2,B,3,36,40,20,16,R
221,46-60,Female,Advanced,7,11,3,36,48,82,81,2,4,B,16,16,37,17,25,D
222,18-30,Male,Beginner,45,20,14,89,21,85,59,5,2,C,14,10,1,20,13,R
223,18-30,Female,Beginner,43,5,12,13,91,38,86,1,3,A,2,30,7,4,18,R
224,18-30,Female,Intermediate,2,20,23,6,52,62,43,8,1,B,7,33,22,3,6,R
225,18-30,Female,Intermediate,49,19,11,90,20,21,72,5,0,B,18,14,7,4,15,D
226,<18,Male,Intermediate,1,23,13,68,68,87,100,2,2,C,12,36,0,14,5,D
227,18-30,Male,Advanced,29,25,2,82,19,11,85,4,4,C,14,3,39,4,4,D
228,<18,Male,Intermediate,16,26,3,90,60,73,26,6,2,B,8,29,5,19,4,R
229,31-45,Male,Beginner,16,18,10,21,57,73,16,0,1,C,1,1,42,5,7,D
230,18-30,Female,Intermediate,30,25,10,68,100,47,86,10,2,A,12,7,27,14,0,R
231,46-60,Female,Beginner,13,16,10,54,18,11,29,8,1,B,9,20,44,9,11,D
232,46-60,Female,Beginner,37,17,6,54,82,98,59,9,0,A,11,3,11,9,22,D
233,<18,Male,Advanced,49,19,22,46,93,28,64,10,0,B,1,24,1,1,29,D
234,46-60,Male,Intermediate,18,12,24,63,42,65,69,6,4,A,9,6,50,16,30,D
235,31-45,Female,Beginner,43,4,7,85,9,70,34,3,2,B,6,33,2,9,5,D
236,18-30,Male,Beginner,39,1,14,3,37,66,79,3,2,C,6,9,50,7,24,D
237,18-30,Male,Advanced,5,3,19,95,78,84,46,5,4,B,5,32,43,13,30,R
238,18-30,Male,Beginner,2,1,18,66,89,25,67,10,2,C,13,27,44,6,23,R
239,31-45,Male,Advanced,37,6,6,56,13,33,86,5,3,A,14,36,19,13,26,D
240,18-30,Female,Beginner,8,1,16,79,19,37,51,2,4,B,8,30,49,14,8,R
241,18-30,Male,Intermediate,25,24,8,33,54,35,78,7,2,B,18,10,43,1,24,D
242,18-30,Female,Beginner,50,9,14,28,10,63,62,7,0,B,15,35,8,10,6,D
243,>60,Female,Beginner,14,0,0,46,36,8,20,2,2,A,10,6,44,19,20,D
244,31-45,Male,Advanced,23,15,12,12,41,48,76,9,1,A,16,35,49,5,1,D
245,31-45,Male,Advanced,11,0,24,70,58,24,100,10,0,B,14,1,2,6,11,D
246,46-60,Female,Advanced,22,2,9,20,45,95,47,7,2,C,1,35,38,1,15,R
247,31-45,Female,Intermediate,19,12,24,62,92,96,89,6,4,C,7,34,44,12,24,D
248,31-45,Female,Beginner,12,11,25,40,84,40,68,9,0,B,4,34,19,12,0,D
249,46-60,Male,Advanced,16,15,18,81,35,98,46,2,4,C,10,3,2,4,14,D
250,18-30,Female,Beginner,41,19,13,52,4,45,75,2,4,C,4,21,7,16,30,D
251,46-60,Male,Advanced,26,7,20,72,4,96,1,8,4,C,3,27,16,12,29,R
252,46-60,Female,Intermediate,14,24,24,54,81,31,95,4,3,C,12,36,40,17,30,D
253,46-60,Male,Advanced,26,20,13,79,43,95,30,9,2,B,15,25,3,1,16,R
254,46-60,Male,Advanced,24,8,4,50,3,6,98,7,0,A,5,22,12,20,27,R
255,31-45,Female,Intermediate,33,24,16,31,56,37,53,1,2,A,10,28,47,9,14,D
256,<18,Female,Advanced,2,24,24,93,16,66,74,8,2,B,4,24,40,1,7,R
257,<18,Male,Advanced,27,0,19,33,79,17,50,6,0,C,6,30,4,2,2,R
258,31-45,Female,Advanced,41,21,9,22,75,33,54,7,4,C,10,14,31,5,5,R
259,31-45,Male,Beginner,20,7,6,18,5,64,11,4,0,A,10,6,27,10,29,D
260,<18,Female,Intermediate,3,19,2,7,65,41,82,7,3,A,13,24,17,4,16,R
261,<18,Female,Intermediate,28,2,3,25,84,75,52,5,4,C,5,26,26,14,28,R
262,31-45,Male,Beginner,47,23,24,86,22,60,96,8,4,B,1,6,13,11,25,D
263,18-30,Male,Intermediate,19,11,11,26,22,34,71,1,4,C,8,27,37,6,8,R
264,>60,Female,Advanced,5,13,17,25,67,67,60,2,0,B,9,5,8,18,15,D
265,18-30,Male,Intermediate,17,4,0,93,29,32,88,6,2,B,4,9,44,12,13,D
266,18-30,Male,Beginner,36,24,12,65,61,95,61,6,2,A,7,0,0,6,24,R
267,31-45,Male,Intermediate,47,18,19,64,5,62,9,0,3,A,3,17,6,10,26,R
268,31-45,Male,Beginner,26,17,14,12,42,69,100,6,3,B,13,12,9,1,5,D
269,18-30,Female,Advanced,17,10,10,40,9,56,24,1,2,A,12,27,15,10,23,D
270,<18,Female,Intermediate,33,1,2,60,53,48,13,3,1,A,16,22,17,16,25,D
271,<18,Male,Beginner,32,15,3,94,6,73,72,6,1,A,15,14,8,6,0,D
272,<18,Female,Beginner,28,22,24,65,99,80,72,5,3,B,17,14,28,2,11,D
273,>60,Male,Beginner,16,14,23,83,39,17,28,1,4,C,18,33,24,7,28,D
274,46-60,Male,Intermediate,39,20,19,72,60,73,77,0,2,A,8,18,22,4,11,D
275,18-30,Male,Advanced,13,2,10,13,52,90,45,6,0,B,10,13,29,3,25,D
276,18-30,Male,Advanced,7,9,10,71,64,87,81,3,2,C,6,28,30,0,24,R
277,31-45,Male,Intermediate,1,24,15,20,61,8,69,0,0,A,13,11,42,16,2,R
278,>60,Male,Beginner,27,5,5,77,13,78,28,4,0,B,13,0,14,3,10,R
279,<18,Female,Advanced,17,2,9,30,33,91,34,9,0,B,10,3,7,20,17,R
280,>60,Male,Intermediate,4,21,3,44,66,68,28,5,4,A,12,9,27,7,28,D
281,46-60,Male,Beginner,18,7,21,16,26,8,95,8,0,C,1,36,34,0,22,R
282,18-30,Male,Intermediate,30,7,4,100,72,1,68,0,4,A,11,14,1,5,9,D
283,18-30,Male,Beginner,33,17,9,6,41,99,7,5,4,C,12,10,41,0,4,R
284,>60,Female,Beginner,33,7,22,52,82,56,62,10,3,B,2,21,18,1,0,R
285,>60,Male,Beginner,0,27,25,71,68,19,4,6,1,C,9,3,39,17,10,R
286,<18,Male,Beginner,28,27,22,37,22,83,91,5,4,A,10,8,20,20,26,D
287,31-45,Female,Beginner,50,17,6,38,14,48,33,7,4,C,14,27,20,17,12,D
288,31-45,Female,Intermediate,50,6,10,71,55,48,70,8,3,A,14,2,42,17,4,R
289,<18,Male,Intermediate,27,3,13,70,11,19,46,5,3,C,10,27,15,7,28,R
290,31-45,Female,Intermediate,14,7,1,69,50,18,72,3,4,C,12,0,20,17,6,D
291,<18,Male,Advanced,13,29,24,86,40,74,45,1,3,B,3,25,15,9,3,R
292,46-60,Female,Advanced,13,25,16,68,91,29,15,0,1,C,7,25,10,11,13,D
293,<18,Female,Advanced,36,22,8,83,16,34,38,5,4,B,2,31,31,6,4,R
294,46-60,Male,Intermediate,12,12,6,96,97,22,33,5,2,B,0,32,48,18,26,R
295,>60,Female,Intermediate,26,16,23,12,64,12,100,6,1,C,3,9,38,20,29,D
296,<18,Male,Beginner,45,30,6,47,8,3,69,2,3,C,5,15,0,17,27,R
