Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
23,>60,Female,Advanced,31,12,24,71,2,31,78,0,3,A,1,21,44,19,1,D
24,18-30,Female,Advanced,33,9,24,38,6,83,71,3,2,B,7,31,22,13,20,R
25,46-60,Male,Beginner,20,1,15,56,74,52,16,6,0,C,12,34,17,18,29,R
26,18-30,Male,Advanced,47,13,9,25,85,100,54,2,3,A,6,33,10,0,28,R
27,>60,Male,Beginner,15,1,8,23,95,41,36,2,4,C,18,1,34,19,11,D
28,18-30,Female,Advanced,33,12,21,77,63,94,20,8,3,C,18,35,36,7,5,D
29,46-60,Male,Advanced,10,2,2,6,74,38,42,9,1,C,15,14,17,10,30,D
30,>60,Female,Beginner,22,21,20,22,43,25,44,7,4,A,6,0,36,11,7,R
31,>60,Male,Beginner,46,17,18,20,94,86,94,4,3,C,15,28,0,5,4,D
32,46-60,Male,Intermediate,0,11,9,13,3,85,53,4,4,A,10,8,36,1,5,D
33,>60,Female,Advanced,45,19,12,0,4,38,42,0,1,A,2,7,19,5,20,R
34,31-45,Male,Advanced,19,3,8,100,8,29,5,3,4,A,17,4,45,1,15,D
35,31-45,Male,Intermediate,14,20,23,69,17,69,17,3,4,B,17,34,41,2,11,R
36,46-60,Female,Advanced,22,1,25,20,48,51,42,9,0,B,13,17,43,9,4,R
37,<18,Male,Intermediate,2,19,19,32,85,29,37,1,0,C,5,29,38,2,26,D
38,18-30,Female,Intermediate,38,7,25,52,26,63,14,0,0,C,13,4,13,8,3,R
39,31-45,Male,Beginner,34,4,18,48,64,44,43,1,0,C,7,25,7,5,3,D
40,>60,Male,Beginner,8,17,20,94,77,81,45,0,2,B,2,17,6,2,15,R
41,46-60,Male,Intermediate,30,18,22,32,42,35,68,3,4,C,15,17,23,20,14,D
42,>60,Female,Intermediate,8,23,22,14,73,45,17,6,3,A,17,4,15,17,30,D
43,31-45,Female,Advanced,2,16,12,22,69,15,35,7,0,B,14,0,27,10,27,R
44,<18,Female,Intermediate,8,15,9,36,53,51,1,0,0,A,16,15,30,19,21,R
45,46-60,Male,Beginner,16,25,23,64,31,61,90,10,0,B,10,20,40,1,8,R
46,31-45,Female,Beginner,14,18,0,12,66,11,82,0,3,A,18,24,36,4,22,R
47,31-45,Female,Beginner,41,8,20,41,78,57,69,6,1,B,0,8,44,11,20,R
48,<18,Female,Advanced,19,27,23,17,34,48,92,10,1,A,4,25,13,7,29,R
49,31-45,Male,Beginner,16,18,23,67,91,63,33,3,1,C,2,12,36,2,7,D
50,>60,Female,Beginner,23,15,15,3,96,54,68,4,1,B,7,4,49,5,28,D
51,18-30,Male,Beginner,3,5,0,27,10,47,85,5,0,A,17,5,8,13,1,D
52,18-30,Male,Beginner,50,18,15,76,31,64,46,3,0,A,2,7,47,10,14,R
53,46-60,Female,Beginner,14,22,10,91,27,24,4,9,2,C,13,34,8,12,18,D
54,31-45,Female,Beginner,9,3,0,45,38,60,63,7,2,B,12,31,26,18,4,R
55,>60,Female,Beginner,33,4,19,8,64,38,23,5,2,A,13,31,19,14,2,D
56,46-60,Female,Advanced,26,7,11,78,95,23,15,3,1,B,3,23,25,14,21,D
57,<18,Female,Beginner,16,16,4,53,53,70,18,8,3,C,5,1,14,16,8,R
58,<18,Male,Advanced,4,10,22,35,23,85,55,3,4,C,3,15,8,10,27,D
59,<18,Male,Intermediate,30,19,0,79,9,80,44,5,3,C,16,36,44,3,13,D
60,31-45,Male,Beginner,43,18,22,13,95,82,53,4,1,A,11,19,9,20,28,R
61,<18,Male,Advanced,6,3,12,58,44,74,67,1,1,C,1,3,47,10,16,D
62,18-30,Female,Advanced,50,2,17,39,26,100,19,0,3,C,4,2,38,11,26,D
63,<18,Female,Beginner,10,14,8,25,72,85,69,1,3,B,18,14,41,16,12,R
64,46-60,Female,Intermediate,25,25,18,23,35,39,90,10,2,A,14,26,36,17,0,R
65,31-45,Female,Intermediate,26,23,1,81,46,5,40,7,1,B,10,36,4,19,0,D
66,18-30,Male,Beginner,15,22,10,69,37,69,82,7,4,B,4,18,46,14,20,R
67,31-45,Male,Beginner,45,10,5,35,45,66,6,10,3,B,10,12,14,11,6,D
68,31-45,Male,Advanced,39,2,6,96,56,97,25,2,1,C,5,13,14,2,27,R
69,46-60,Female,Intermediate,9,1,22,2,39,83,89,6,4,B,1,6,25,0,15,R
70,<18,Male,Intermediate,42,26,16,82,81,77,5,1,1,C,13,15,38,12,9,R
71,46-60,Female,Beginner,33,23,20,19,70,19,32,8,3,B,12,25,15,15,0,D
72,>60,Female,Beginner,15,2,0,10,84,88,2,1,2,B,17,31,26,5,7,D
73,31-45,Female,Intermediate,50,4,6,27,36,8,25,1,2,A,8,7,1,2,30,D
74,<18,Female,Beginner,45,16,25,18,74,21,75,8,4,B,2,4,33,18,22,D
75,46-60,Female,Beginner,46,21,8,55,38,98,21,9,3,A,4,17,49,12,12,D
76,<18,Male,Advanced,11,27,8,98,26,87,5,7,3,A,7,15,7,12,28,R
77,31-45,Male,Intermediate,39,7,0,22,93,27,27,9,3,C,3,11,0,12,1,R
78,>60,Female,Beginner,8,23,5,99,24,93,52,5,1,B,2,23,3,18,2,R
79,31-45,Female,Intermediate,25,28,3,8,28,27,68,1,0,A,2,2,27,20,6,D
80,<18,Female,Advanced,10,1,5,74,54,36,38,9,3,A,1,8,41,6,26,D
81,18-30,Male,Beginner,11,11,13,28,4,26,96,5,0,C,9,1,37,0,16,R
82,>60,Female,Beginner,47,20,16,92,7,57,13,5,0,C,12,18,3,11,12,D
83,46-60,Male,Advanced,38,10,17,10,82,1,26,2,1,A,17,30,44,4,23,R
84,18-30,Female,Intermediate,7,18,10,78,24,22,47,7,2,B,11,26,43,19,4,D
85,31-45,Male,Beginner,33,6,22,8,10,39,8,5,4,A,16,7,30,7,1,D
86,46-60,Female,Intermediate,12,8,25,45,62,44,38,6,1,C,13,6,49,17,16,D
87,18-30,Female,Advanced,6,15,2,76,8,70,49,6,2,B,16,35,43,18,4,D
88,18-30,Male,Advanced,13,1,10,77,62,34,6,6,0,C,16,5,31,8,4,D
89,<18,Female,Intermediate,20,11,6,19,48,51,24,3,0,C,11,30,26,14,9,R
90,18-30,Male,Beginner,22,20,0,3,47,2,56,7,4,C,5,36,30,9,19,R
91,<18,Female,Advanced,18,21,12,43,92,27,75,1,2,C,6,7,25,13,27,D
92,>60,Female,Intermediate,31,20,25,19,79,43,92,6,1,A,18,3,30,6,16,R
93,18-30,Female,Beginner,50,24,21,24,71,89,86,3,2,C,1,34,46,8,11,R
94,>60,Male,Advanced,34,0,11,63,14,68,7,6,1,C,14,2,46,0,24,D
95,>60,Female,Intermediate,7,11,16,98,44,54,98,9,2,A,15,33,28,12,30,R
96,18-30,Female,Intermediate,26,25,10,73,91,65,59,8,4,A,10,13,4,7,30,D
97,<18,Male,Advanced,18,22,9,48,1,31,84,0,0,B,2,14,14,20,18,R
98,46-60,Female,Advanced,1,23,19,77,27,91,72,4,3,B,6,12,50,2,22,D
99,18-30,Male,Advanced,8,30,8,2,29,3,35,4,0,A,15,6,13,7,14,D
100,<18,Female,Advanced,41,6,13,39,7,95,71,0,1,A,0,24,43,10,13,R
101,31-45,Male,Beginner,35,7,15,29,60,63,52,5,4,C,2,12,6,14,1,R
102,>60,Female,Advanced,39,21,25,23,65,34,66,10,1,A,9,31,32,16,19,D
103,<18,Female,Advanced,9,24,25,55,10,76,14,3,4,A,9,28,2,15,18,R
104,46-60,Female,Beginner,43,3,4,81,89,93,73,3,3,A,11,36,1,2,21,D
105,<18,Male,Advanced,13,6,2,61,97,7,66,1,1,C,9,15,9,19,24,D
106,46-60,Female,Advanced,21,23,22,91,78,63,1,0,3,C,0,33,10,1,22,D
107,31-45,Male,Advanced,31,23,10,50,76,75,11,10,1,A,0,15,12,11,30,D
108,>60,Female,Advanced,31,22,8,30,31,95,57,5,4,A,9,15,40,7,23,R
109,>60,Male,Beginner,38,20,7,32,34,44,22,0,3,A,17,25,41,13,30,D
110,>60,Female,Beginner,18,7,10,32,92,47,35,2,2,C,13,19,5,11,16,D
111,>60,Female,Beginner,25,15,14,41,3,59,67,3,1,C,5,31,24,5,30,R
112,<18,Female,Intermediate,48,1,10,49,22,74,5,0,0,A,3,10,22,13,7,D
113,46-60,Male,Beginner,23,27,8,39,28,0,91,10,1,A,16,12,15,2,23,D
114,46-60,Female,Intermediate,26,27,0,25,10,87,17,3,4,A,14,4,15,8,10,D
115,18-30,Female,Intermediate,45,22,22,82,91,96,7,8,0,B,3,31,1,16,3,D
116,46-60,Female,Advanced,28,21,6,15,68,73,9,10,1,A,0,7,24,12,11,D
117,>60,Female,Beginner,44,26,0,37,88,31,95,8,2,A,6,33,47,13,12,R
118,>60,Female,Intermediate,32,14,7,15,95,3,5,4,1,C,2,32,32,3,0,R
119,46-60,Female,Advanced,8,8,17,74,3,81,44,2,0,C,14,14,9,15,17,R
120,46-60,Male,Beginner,22,21,22,59,56,24,14,8,3,B,1,19,47,10,2,R
121,31-45,Male,Beginner,29,5,13,64,69,91,25,1,3,A,17,31,21,3,21,R
122,31-45,Female,Beginner,16,3,21,46,58,46,62,1,2,C,5,20,31,5,21,R
123,46-60,Female,Advanced,6,4,18,77,21,79,22,6,1,A,14,23,10,5,17,D
124,18-30,Female,Advanced,47,28,10,74,50,61,25,5,3,C,1,27,33,1,21,D
125,18-30,Male,Beginner,22,7,23,2,26,22,85,0,4,B,5,21,24,18,7,D
126,46-60,Female,Advanced,31,12,17,42,99,72,65,10,3,B,7,2,41,9,0,R
127,<18,Male,Intermediate,1,18,22,11,72,35,46,0,0,B,11,13,25,0,22,D
128,46-60,Male,Intermediate,5,25,16,48,66,8,85,2,2,B,4,23,40,13,4,D
129,46-60,Male,Intermediate,46,29,23,7,95,34,57,1,3,B,2,3,15,7,0,R
130,<18,Female,Intermediate,2,11,21,35,81,26,32,4,3,C,9,31,20,1,14,D
131,<18,Male,Advanced,49,5,16,71,10,40,27,7,3,B,5,3,8,16,3,R
132,<18,Male,Intermediate,38,25,20,14,79,57,1,3,1,A,3,20,30,15,13,R
133,31-45,Male,Beginner,33,8,7,96,24,79,30,0,2,B,18,28,14,17,23,R
134,46-60,Male,Beginner,47,24,23,55,83,1,54,8,2,A,5,6,20,9,19,D
135,46-60,Female,Advanced,50,0,14,12,41,16,53,7,3,B,4,11,2,12,25,D
136,18-30,Male,Beginner,41,18,15,10,45,0,65,0,3,C,5,7,4,11,22,R
137,31-45,Female,Beginner,23,20,19,16,73,52,79,6,0,C,2,27,12,7,12,D
138,31-45,Female,Advanced,32,6,7,10,11,42,15,1,1,A,13,19,36,3,10,D
139,18-30,Female,Beginner,27,22,1,86,89,94,6,3,4,A,3,24,16,20,21,R
140,31-45,Female,Advanced,38,29,11,61,42,67,53,3,1,A,3,24,10,13,10,R
141,18-30,Male,Advanced,31,3,15,12,79,75,47,9,2,C,11,20,5,16,6,D
142,<18,Female,Intermediate,40,3,2,3,46,67,67,10,1,A,4,28,44,9,11,R
143,>60,Female,Beginner,36,17,12,62,34,72,12,9,4,B,10,30,5,1,4,D
144,<18,Male,Intermediate,36,14,0,53,97,21,46,2,3,A,4,9,14,7,16,D
145,31-45,Female,Advanced,23,14,13,39,76,25,42,2,2,C,1,7,16,12,14,R
146,18-30,Female,Intermediate,33,5,3,37,2,99,93,2,1,C,17,9,17,5,4,R
147,<18,Female,Beginner,15,6,25,97,2,2,70,4,1,A,8,12,20,16,11,R
148,46-60,Female,Intermediate,8,20,25,56,83,70,72,7,2,A,17,24,45,20,18,R
149,>60,Female,Intermediate,37,13,22,44,21,34,70,8,4,C,4,9,8,16,5,D
150,<18,Male,Beginner,32,3,7,25,44,45,26,9,0,A,12,20,13,12,26,D
151,31-45,Female,Intermediate,1,17,16,94,81,36,78,6,1,B,13,36,38,19,8,D
152,46-60,Male,Advanced,42,24,22,25,18,98,21,3,0,B,2,1,25,12,12,D
153,<18,Male,Beginner,2,23,16,75,29,55,34,10,0,B,0,7,6,8,9,D
154,31-45,Male,Intermediate,24,9,1,2,86,44,53,7,3,B,15,10,33,5,24,D
155,>60,Female,Intermediate,33,24,11,66,73,72,88,4,3,B,18,18,30,6,23,R
156,46-60,Male,Advanced,2,5,2,5,70,9,30,0,1,B,17,16,46,8,10,R
157,46-60,Male,Beginner,48,18,24,59,57,36,74,0,1,A,15,23,0,17,25,D
158,>60,Female,Beginner,34,5,12,73,4,74,41,10,4,B,8,33,17,3,1,R
159,>60,Male,Advanced,14,25,10,73,44,21,91,9,2,A,13,25,0,8,10,D
160,31-45,Female,Beginner,46,1,6,97,39,91,30,6,0,A,8,8,23,4,26,R
161,18-30,Male,Advanced,5,19,6,73,49,94,21,7,0,A,15,13,2,7,10,D
162,46-60,Male,Advanced,3,20,3,92,57,44,85,2,2,A,6,14,1,15,28,D
163,31-45,Female,Intermediate,50,30,2,5,71,81,50,5,3,C,12,36,8,14,24,R
164,18-30,Male,Beginner,42,0,16,74,51,8,88,5,3,B,10,9,48,19,4,R
165,>60,Male,Intermediate,10,28,4,8,37,19,84,5,2,B,15,16,1,18,20,D
166,<18,Female,Intermediate,2,26,2,33,20,7,37,7,1,A,8,14,7,4,22,D
167,18-30,Male,Beginner,20,17,24,17,73,91,73,1,1,A,8,33,48,8,28,D
168,>60,Female,Advanced,37,4,20,58,82,84,47,4,2,C,12,26,31,15,22,R
169,<18,Female,Intermediate,31,6,16,72,6,92,77,1,4,B,6,18,41,11,14,D
170,>60,Male,Advanced,13,5,5,59,59,12,91,9,2,B,13,2,7,19,6,D
171,46-60,Male,Beginner,31,12,15,19,54,55,49,1,4,A,8,2,37,10,19,R
172,46-60,Male,Intermediate,41,15,23,43,53,69,34,10,1,A,10,24,49,6,4,R
173,31-45,Male,Intermediate,7,14,22,73,20,85,95,6,1,B,16,4,2,9,29,D
174,46-60,Male,Advanced,23,28,21,81,60,67,66,1,0,A,16,32,13,8,21,D
175,<18,Male,Advanced,42,16,16,79,47,91,68,1,4,A,7,3,44,19,2,R
176,>60,Male,Beginner,8,19,19,7,8,1,66,10,2,C,15,17,31,13,18,R
177,<18,Male,Intermediate,14,12,2,74,77,79,30,5,4,C,4,0,40,17,10,D
178,46-60,Female,Advanced,49,3,23,40,53,38,91,1,1,C,0,26,48,5,10,D
179,<18,Female,Advanced,27,27,8,95,1,75,90,6,2,C,7,15,34,8,0,R
180,<18,Female,Beginner,23,2,14,99,52,40,57,3,0,B,7,23,44,3,10,D
181,18-30,Female,Intermediate,29,28,2,24,67,3,24,5,2,A,3,21,47,1,20,D
182,18-30,Male,Advanced,2,18,20,37,23,17,29,1,2,A,10,2,32,11,8,D
183,18-30,Male,Intermediate,22,6,19,81,92,0,15,3,1,B,2,33,4,2,26,D
184,18-30,Female,Beginner,48,30,12,91,8,79,4,10,1,A,8,10,45,15,10,D
185,18-30,Female,Beginner,15,1,9,35,35,14,14,9,2,B,7,3,38,9,27,R
186,<18,Female,Beginner,33,11,9,34,15,68,96,5,2,B,5,1,39,1,18,D
187,46-60,Female,Intermediate,37,24,8,58,72,83,58,3,0,A,10,10,30,18,10,D
188,<18,Female,Intermediate,34,17,16,83,83,0,44,7,0,A,14,16,39,13,23,D
189,>60,Male,Advanced,39,27,2,50,4,29,20,5,4,C,8,17,26,4,10,D
190,>60,Male,Intermediate,23,18,22,30,2,81,92,2,3,A,4,32,6,1,8,R
191,18-30,Male,Advanced,36,11,4,29,32,78,82,7,1,B,8,18,38,20,5,R
192,>60,Female,Advanced,6,13,5,32,20,67,75,4,2,A,12,4,33,12,1,R
193,>60,Male,Advanced,5,5,25,12,100,24,65,3,0,C,15,22,27,15,9,R
194,18-30,Male,Advanced,29,23,4,58,9,90,93,10,0,C,14,5,37,13,20,R
195,46-60,Male,Beginner,50,12,21,78,46,43,24,8,2,A,11,3,33,9,24,D
196,<18,Female,Advanced,23,22,4,60,96,94,68,3,1,A,5,14,46,10,11,D
197,18-30,Female,Intermediate,16,4,7,97,57,64,42,10,2,C,15,7,8,4,2,D
198,46-60,Female,Beginner,13,8,22,89,46,8,91,9,2,C,13,30,32,10,11,R
199,31-45,Female,Beginner,1,1,17,23,46,74,85,10,0,A,7,21,19,2,16,R
200,31-45,Female,Beginner,9,19,14,4,2,39,96,6,3,B,7,21,35,13,25,R
201,<18,Male,Intermediate,4,15,10,8,42,66,88,0,0,C,10,8,31,13,30,R
202,<18,Female,Intermediate,37,22,14,5,83,69,49,6,4,A,5,31,1,20,25,D
203,>60,Male,Beginner,37,28,19,8,96,45,24,1,0,C,16,12,36,4,26,D
204,<18,Female,Intermediate,6,7,4,18,52,24,72,5,1,A,8,16,39,15,27,R
205,46-60,Female,Intermediate,42,17,11,1,62,82,12,2,2,C,2,10,33,16,20,R
206,31-45,Female,Intermediate,50,13,12,59,61,93,68,3,0,A,16,35,49,6,16,R
207,18-30,Male,Beginner,31,16,8,94,52,78,59,6,3,A,4,21,32,0,9,D
208,>60,Female,Advanced,41,25,20,24,44,6,78,10,0,A,5,36,16,20,3,D
209,18-30,Male,Advanced,17,3,15,52,31,65,25,9,1,C,9,25,18,19,18,D
210,18-30,Male,Beginner,3,14,25,77,7,83,83,10,3,C,1,2,0,5,27,R
211,31-45,Male,Intermediate,1,19,9,68,96,12,49,1,3,C,11,8,15,5,22,D
212,31-45,Female,Beginner,39,9,4,36,51,41,30,2,4,A,17,15,44,1,12,D
213,18-30,Male,Advanced,49,26,15,33,92,96,63,10,1,B,13,2,8,3,20,D
214,31-45,Male,Beginner,21,13,13,77,55,68,6,6,3,C,18,11,6,9,12,R
215,18-30,Female,Beginner,9,29,22,5,53,78,62,2,1,A,11,15,48,0,25,D
216,>60,Male,Intermediate,15,13,7,40,19,40,30,3,0,C,3,7,43,0,3,R
217,>60,Female,Intermediate,30,26,1,6,28,81,80,0,2,C,3,18,42,4,0,R
218,18-30,Female,Beginner,29,3,21,62,94,48,43,1,3,A,0,11,16,20,29,D
219,18-30,Male,Intermediate,21,16,14,59,97,22,81,0,2,C,1,29,15,1,7,R
220,31-45,Male,Advanced,38,25,23,6,75,25,9,5,4,A,2,0,37,9,19,D
221,31-45,Male,Beginner,15,3,14,40,16,64,32,1,0,C,6,7,15,18,7,D
222,>60,Female,Beginner,46,0,7,55,2,76,56,4,1,B,9,15,8,3,8,R
223,>60,Female,Advanced,1,20,11,59,6,14,60,1,3,C,0,15,39,17,12,R
224,>60,Male,Beginner,29,5,3,12,4,87,99,5,0,A,15,6,3,4,20,R
225,31-45,Female,Beginner,13,18,1,69,88,2,86,2,4,C,11,3,40,20,25,R
226,18-30,Male,Advanced,41,22,14,36,90,6,97,9,3,C,17,7,34,8,25,D
227,>60,Female,Intermediate,34,0,25,37,14,90,39,3,0,A,2,10,11,6,13,R
228,46-60,Male,Advanced,11,22,23,36,14,1,97,2,2,C,13,13,35,0,6,R
229,46-60,Female,Beginner,30,3,8,86,19,65,84,9,2,C,11,2,14,8,1,D
230,<18,Male,Beginner,31,19,9,36,16,2,97,10,2,A,12,33,49,11,16,D
231,18-30,Male,Advanced,22,7,23,98,74,4,15,4,4,C,9,4,3,7,12,D
232,46-60,Female,Beginner,43,13,2,55,39,13,18,5,3,A,4,4,0,7,0,D
233,31-45,Male,Intermediate,35,7,7,68,2,88,38,0,0,C,4,36,29,0,27,R
234,46-60,Male,Advanced,16,22,8,92,64,34,40,8,4,B,0,0,29,3,4,D
235,31-45,Male,Beginner,47,22,23,39,56,12,24,9,1,B,12,18,22,4,0,R
236,46-60,Female,Intermediate,15,1,12,94,49,83,94,10,3,C,8,32,6,5,22,R
237,<18,Female,Beginner,43,13,9,62,22,60,62,3,0,B,0,19,21,19,13,D
238,18-30,Male,Beginner,21,4,12,93,90,60,83,5,3,C,17,16,44,16,27,R
239,<18,Male,Advanced,50,29,19,50,53,96,34,2,2,B,8,32,41,18,13,R
240,>60,Female,Advanced,31,0,10,73,20,84,45,8,1,A,11,36,25,4,20,R
241,18-30,Male,Advanced,33,22,22,6,72,33,59,10,1,B,1,20,49,4,18,R
242,>60,Male,Beginner,33,2,16,9,56,78,97,9,4,C,3,19,22,10,16,D
243,>60,Female,Advanced,36,1,8,82,73,73,66,5,0,C,7,22,31,15,3,D
244,<18,Female,Beginner,34,28,0,60,68,75,67,5,0,A,11,3,34,4,26,D
245,<18,Male,Beginner,10,5,6,17,84,56,87,10,0,A,17,28,27,1,12,R
246,18-30,Male,Advanced,21,13,17,89,80,46,74,4,1,B,6,13,47,1,15,D
247,>60,Male,Intermediate,45,3,19,12,87,0,41,3,0,A,0,32,14,14,27,D
248,>60,Female,Advanced,0,25,20,4,73,79,26,9,3,A,15,24,7,6,22,D
249,>60,Male,Advanced,27,6,1,8,43,78,13,3,4,B,16,0,25,18,19,R
250,31-45,Male,Advanced,32,5,16,39,95,6,45,6,3,C,6,14,10,3,1,D
251,>60,Female,Beginner,20,13,4,40,13,21,65,9,1,C,14,6,7,7,25,R
252,<18,Female,Beginner,47,27,20,76,93,52,7,9,3,A,15,29,40,16,7,D
253,46-60,Female,Beginner,32,24,25,72,35,90,19,2,4,A,13,5,29,11,2,D
254,31-45,Male,Intermediate,13,30,24,60,68,83,48,9,0,A,11,5,2,18,23,D
255,18-30,Male,Advanced,22,30,5,70,44,68,1,3,2,A,9,31,18,18,6,R
256,31-45,Male,Intermediate,31,24,23,73,91,99,67,3,4,C,12,6,29,11,28,D
257,<18,Female,Advanced,27,20,3,100,19,4,38,10,4,A,16,7,6,11,0,R
258,31-45,Female,Beginner,7,25,11,72,9,86,29,0,0,C,10,11,47,1,1,D
259,>60,Male,Advanced,17,14,18,33,78,74,55,1,1,C,3,5,41,3,17,D
260,18-30,Male,Intermediate,24,3,3,74,100,31,72,5,0,C,15,29,43,3,11,D
261,31-45,Female,Beginner,8,20,2,83,19,95,74,9,3,C,12,14,48,6,7,R
262,46-60,Male,Beginner,24,10,8,84,3,40,33,6,4,A,10,18,47,13,29,R
263,31-45,Male,Advanced,31,8,10,27,33,21,55,4,4,B,7,7,9,13,0,R
264,<18,Female,Intermediate,35,0,18,36,66,55,1,10,4,A,3,15,27,4,18,D
265,18-30,Female,Advanced,4,2,6,12,34,75,24,1,0,B,12,35,43,1,16,R
266,>60,Male,Advanced,22,11,18,44,80,55,57,2,0,C,16,14,10,3,19,R
267,18-30,Female,Intermediate,12,21,10,10,43,22,34,5,2,A,17,10,21,18,5,D
268,<18,Female,Beginner,20,30,10,2,11,58,87,10,2,B,7,30,30,18,20,D
269,46-60,Male,Beginner,24,19,5,80,50,68,70,3,2,B,5,23,14,7,22,R
270,46-60,Female,Beginner,7,13,2,73,99,81,65,4,0,B,11,1,9,13,6,R
271,<18,Female,Advanced,33,27,4,94,21,46,7,8,4,C,14,17,18,6,8,D
272,18-30,Male,Beginner,31,29,11,18,44,13,8,6,3,B,15,25,7,8,13,R
273,18-30,Male,Beginner,43,0,20,9,71,14,38,7,3,B,5,12,29,1,14,R
274,31-45,Male,Advanced,15,9,2,68,49,16,66,10,3,B,9,22,6,15,18,D
275,>60,Female,Intermediate,2,3,16,77,61,72,0,6,1,B,18,16,23,13,23,D
276,<18,Female,Advanced,14,16,10,91,100,81,12,1,3,C,6,6,29,12,0,D
277,18-30,Male,Beginner,42,25,2,60,78,74,39,6,0,B,3,2,30,11,27,D
278,18-30,Female,Intermediate,47,30,15,76,100,3,75,0,3,C,4,3,13,7,4,R
279,31-45,Male,Advanced,21,16,9,61,75,90,48,7,4,C,4,26,7,14,30,D
280,18-30,Female,Beginner,8,0,15,86,4,35,30,9,3,B,16,9,23,17,19,D
281,>60,Female,Advanced,29,11,3,87,17,22,90,4,3,B,2,31,22,3,16,D
282,>60,Male,Advanced,43,7,9,33,76,16,2,5,2,A,14,27,12,20,25,R
283,>60,Female,Intermediate,47,15,2,84,15,50,0,10,0,A,8,36,43,1,23,R
284,31-45,Male,Advanced,45,29,20,33,86,73,67,1,3,C,6,20,1,14,6,D
285,18-30,Male,Advanced,6,15,17,91,12,20,93,9,1,A,14,9,39,20,12,R
286,18-30,Male,Beginner,35,9,12,38,94,89,53,4,1,A,14,7,43,5,23,R
287,<18,Male,Intermediate,36,9,14,95,99,37,50,9,2,A,1,8,36,13,16,R
288,18-30,Female,Intermediate,9,7,3,29,95,79,66,9,2,B,14,34,1,4,8,D
289,46-60,Male,Beginner,0,10,3,69,5,34,81,5,1,A,11,12,21,17,11,D
290,<18,Male,Advanced,43,26,2,89,60,92,81,4,1,C,5,15,21,10,25,D
291,>60,Male,Intermediate,1,24,3,82,83,21,57,10,2,C,15,16,50,10,19,D
292,>60,Male,Advanced,11,28,25,9,90,72,34,9,3,B,2,7,20,20,11,D
293,>60,Female,Beginner,43,0,11,83,1,16,42,10,1,B,13,14,6,19,8,D
294,<18,Female,Advanced,9,17,14,85,95,2,11,3,1,A,15,15,6,10,3,R
295,18-30,Female,Beginner,32,19,10,67,24,20,44,4,2,B,1,11,0,10,9,R
296,<18,Female,Advanced,33,16,0,53,42,6,51,1,2,C,13,36,35,4,5,R
