Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
18,46-60,Female,Beginner,0,20,10,70,40,96,21,5,2,C,4,33,3,10,12,D
19,<18,Male,Advanced,22,16,25,0,61,39,51,9,4,A,13,13,44,10,5,R
20,31-45,Female,Beginner,5,20,21,96,66,43,29,0,2,C,15,16,12,10,4,R
21,31-45,Male,Intermediate,42,1,12,34,96,51,35,4,0,C,8,17,42,20,17,R
22,31-45,Female,Beginner,24,7,2,6,98,13,61,2,4,B,11,36,46,3,24,R
23,18-30,Female,Intermediate,44,24,18,29,59,30,44,4,2,A,3,5,47,14,3,D
24,>60,Male,Intermediate,0,21,11,21,82,88,75,0,0,B,17,5,15,13,19,D
25,46-60,Male,Advanced,37,17,24,65,25,91,2,1,0,A,13,1,28,13,29,R
26,<18,Female,Advanced,25,25,24,47,36,17,33,5,2,C,7,14,17,0,24,D
27,>60,Female,Intermediate,44,13,17,8,23,29,44,3,3,A,12,35,14,7,8,D
28,31-45,Male,Advanced,26,20,15,83,76,38,57,3,2,B,17,8,0,10,1,R
29,18-30,Male,Advanced,20,9,4,14,37,65,12,3,4,B,0,20,6,6,30,R
30,18-30,Female,Beginner,48,11,11,47,74,61,72,7,3,C,18,31,39,8,11,D
31,>60,Female,Beginner,37,4,10,50,50,3,46,2,2,C,4,28,44,2,24,D
32,46-60,Female,Advanced,14,13,15,24,5,15,11,4,4,A,0,8,46,11,13,R
33,46-60,Female,Beginner,5,6,2,46,48,96,28,3,4,A,18,22,6,7,14,R
34,46-60,Female,Intermediate,29,0,16,14,82,2,22,5,3,C,12,35,26,19,2,R
35,46-60,Female,Advanced,3,17,6,20,20,39,98,8,4,B,1,34,39,4,5,D
36,<18,Male,Beginner,35,14,8,2,78,94,38,9,1,B,17,25,25,9,3,R
37,46-60,Male,Advanced,44,2,4,98,31,62,20,1,1,C,5,8,33,18,3,R
38,18-30,Female,Beginner,6,22,18,63,30,30,61,7,1,A,15,0,44,11,10,D
39,46-60,Male,Beginner,2,27,19,99,31,56,78,0,1,A,3,23,37,13,30,D
40,<18,Female,Intermediate,21,17,9,21,47,4,32,10,0,C,4,5,0,17,1,D
41,31-45,Male,Advanced,30,23,0,35,32,52,42,8,1,B,8,16,38,2,25,D
42,>60,Male,Intermediate,15,15,20,70,73,0,59,8,2,C,11,7,50,9,14,D
43,>60,Female,Beginner,43,1,12,60,8,71,90,2,4,A,5,6,1,13,19,R
44,18-30,Male,Beginner,18,6,7,43,81,1,86,8,4,B,7,27,44,9,30,R
45,<18,Female,Intermediate,48,15,10,41,24,48,42,2,1,B,18,10,50,4,17,D
46,18-30,Female,Intermediate,15,21,20,62,23,100,74,8,3,A,16,16,5,4,15,D
47,31-45,Male,Beginner,18,25,21,3,11,56,64,3,3,B,17,36,4,0,17,D
48,<18,Female,Intermediate,44,29,17,6,71,62,1,10,2,A,9,7,47,20,13,D
49,>60,Female,Advanced,50,21,11,16,29,22,52,5,3,B,13,6,32,7,10,D
50,46-60,Female,Intermediate,20,2,24,50,37,92,32,1,1,A,18,35,50,9,15,R
51,>60,Female,Beginner,7,12,9,7,8,92,22,6,3,C,5,28,37,0,14,D
52,31-45,Male,Beginner,14,28,17,94,7,40,92,8,2,C,11,17,23,6,1,R
53,<18,Male,Beginner,4,25,18,78,2,92,98,1,2,A,2,33,2,10,29,R
54,46-60,Female,Intermediate,8,3,7,30,88,9,54,8,2,A,2,21,15,0,8,R
55,31-45,Female,Intermediate,21,13,2,40,39,7,73,8,4,C,6,20,23,4,14,D
56,>60,Female,Beginner,2,5,12,37,18,68,65,1,1,A,16,31,45,18,1,D
57,31-45,Female,Advanced,48,13,25,15,48,46,92,4,3,B,10,24,48,13,14,D
58,>60,Male,Intermediate,30,19,2,29,12,96,26,4,2,B,5,28,26,2,7,R
59,46-60,Male,Advanced,21,16,16,70,3,66,69,5,3,C,17,3,0,20,4,R
60,>60,Female,Intermediate,13,5,2,44,2,30,67,5,0,C,16,33,22,6,30,R
61,<18,Male,Intermediate,4,7,21,98,45,9,67,3,3,A,5,30,8,7,4,D
62,<18,Female,Beginner,4,4,11,72,22,56,32,7,3,C,17,3,41,17,22,D
63,46-60,Female,Beginner,6,17,19,64,53,68,2,3,3,C,17,0,37,20,23,R
64,46-60,Female,Beginner,35,27,18,13,43,15,57,9,3,B,7,23,3,8,20,D
65,46-60,Male,Advanced,10,24,8,2,65,5,93,3,2,C,14,32,21,4,2,D
66,18-30,Female,Beginner,5,4,11,55,12,73,56,2,2,A,4,26,2,6,0,R
67,>60,Male,Beginner,46,0,17,11,42,47,33,10,3,B,12,35,21,2,1,D
68,<18,Female,Advanced,26,29,11,90,43,91,66,0,4,C,3,17,10,6,13,R
69,18-30,Male,Advanced,41,6,11,86,38,12,53,0,1,A,2,36,11,7,3,R
70,31-45,Female,Beginner,31,12,10,38,50,19,25,3,2,C,2,21,48,4,3,R
71,46-60,Female,Beginner,21,4,25,10,48,51,33,0,0,A,7,7,19,17,11,D
72,31-45,Female,Advanced,5,5,7,85,7,34,5,2,1,A,12,33,3,18,14,D
73,>60,Female,Beginner,31,0,0,75,80,39,26,7,0,B,7,19,19,12,21,D
74,46-60,Female,Beginner,7,30,3,52,21,33,2,5,2,A,3,18,48,17,17,D
75,>60,Male,Advanced,35,17,24,19,93,35,52,7,0,A,12,3,40,7,29,D
76,>60,Male,Intermediate,47,20,18,41,86,96,53,7,2,B,9,28,3,1,8,D
77,46-60,Female,Beginner,6,29,14,27,52,69,76,10,4,B,11,12,14,20,10,D
78,>60,Female,Beginner,25,26,23,87,34,39,39,0,3,A,9,34,13,10,7,R
79,31-45,Male,Beginner,37,26,0,97,67,84,47,2,1,A,4,5,50,1,0,D
80,18-30,Female,Beginner,10,27,7,91,50,60,21,2,2,A,4,36,31,3,4,R
81,<18,Male,Beginner,34,26,12,45,80,18,33,10,0,A,10,24,42,19,15,R
82,18-30,Female,Advanced,19,29,25,98,97,95,100,0,3,A,11,6,29,8,21,R
83,46-60,Female,Beginner,33,25,17,12,4,35,7,5,0,A,2,26,50,1,12,D
84,18-30,Male,Beginner,14,29,18,87,44,73,40,5,3,B,7,0,22,18,19,R
85,18-30,Female,Advanced,34,19,0,9,54,37,16,10,3,A,5,31,3,14,0,R
86,31-45,Male,Beginner,2,22,19,80,63,1,42,8,4,B,16,1,13,7,26,R
87,46-60,Female,Beginner,42,20,4,40,72,18,63,1,2,A,16,5,0,19,3,D
88,46-60,Male,Intermediate,45,2,15,35,46,23,15,0,3,C,3,34,7,19,7,R
89,46-60,Female,Intermediate,6,28,6,50,53,99,31,4,0,A,12,30,4,18,26,R
90,46-60,Female,Beginner,32,24,11,80,69,16,96,3,2,B,15,36,20,8,11,R
91,>60,Female,Intermediate,0,0,6,32,76,77,32,9,0,C,2,14,47,19,25,D
92,31-45,Female,Beginner,8,0,7,21,93,69,88,8,1,A,18,7,40,4,12,R
93,46-60,Female,Advanced,1,7,7,20,77,21,59,10,4,B,9,10,16,10,8,D
94,31-45,Female,Advanced,26,4,3,96,80,2,93,1,4,C,1,21,14,10,30,R
95,18-30,Female,Intermediate,27,15,23,75,36,53,82,7,2,C,15,10,13,18,24,D
96,31-45,Female,Advanced,31,28,17,67,22,54,9,2,0,A,12,25,18,2,26,D
97,46-60,Male,Beginner,29,17,1,68,26,38,80,2,3,B,2,8,13,13,14,R
98,>60,Female,Beginner,50,28,4,94,65,5,27,7,2,C,3,29,21,1,1,D
99,>60,Female,Beginner,14,26,15,6,24,78,32,7,1,C,14,18,47,10,14,R
100,<18,Male,Beginner,7,27,8,23,89,24,99,8,0,A,4,23,41,11,30,R
101,18-30,Male,Intermediate,23,23,14,93,75,93,67,10,4,B,6,36,39,4,17,D
102,<18,Male,Beginner,48,13,14,17,89,49,59,5,1,A,0,4,6,13,6,D
103,<18,Female,Beginner,18,21,20,14,66,30,84,4,2,C,1,5,10,6,7,D
104,31-45,Female,Beginner,36,6,18,22,84,1,58,7,4,C,9,27,47,13,6,R
105,31-45,Male,Advanced,32,30,4,100,9,5,48,0,1,A,2,31,38,11,1,R
106,46-60,Male,Intermediate,3,13,14,22,77,28,72,0,4,C,3,16,46,14,18,R
107,<18,Male,Beginner,45,6,25,75,49,95,19,2,2,C,11,24,3,10,12,D
108,18-30,Female,Intermediate,49,29,21,25,5,68,28,2,4,C,4,28,20,11,3,R
109,<18,Male,Beginner,18,28,6,89,40,33,43,8,2,C,0,26,19,2,25,D
110,46-60,Female,Intermediate,46,0,5,42,3,46,82,9,2,A,7,27,3,19,17,R
111,>60,Male,Advanced,33,14,18,98,27,38,4,8,4,A,13,25,21,16,24,D
112,46-60,Female,Intermediate,5,10,12,46,53,83,36,2,1,A,16,17,38,17,30,D
113,18-30,Female,Beginner,2,13,9,91,76,64,75,3,1,B,17,34,19,16,26,R
114,18-30,Male,Intermediate,12,17,24,42,96,98,82,8,2,B,14,4,34,5,14,R
115,<18,Male,Beginner,34,13,23,90,51,3,82,7,2,A,4,32,25,2,14,R
116,31-45,Male,Beginner,29,10,20,71,41,96,79,10,1,B,12,4,44,14,20,D
117,<18,Male,Intermediate,4,8,4,70,5,3,45,10,3,A,14,20,46,13,7,R
118,<18,Female,Intermediate,13,17,5,56,73,65,64,1,0,C,6,29,49,11,23,D
119,18-30,Male,Beginner,47,25,17,18,46,49,27,0,3,A,8,26,23,17,28,D
120,>60,Male,Intermediate,16,23,24,56,29,35,15,9,0,C,17,26,44,1,18,D
121,46-60,Male,Beginner,17,28,0,71,43,43,62,1,4,A,12,11,17,9,4,R
122,18-30,Male,Intermediate,23,27,25,93,92,77,95,0,3,A,3,9,43,8,5,R
123,18-30,Male,Beginner,28,23,2,44,91,25,27,1,0,A,0,34,25,2,15,D
124,18-30,Female,Intermediate,41,27,20,52,60,1,29,5,4,C,12,30,50,7,0,D
125,46-60,Female,Beginner,30,3,4,77,34,99,60,2,1,C,11,18,33,18,4,R
126,31-45,Female,Advanced,42,9,23,73,88,66,58,5,0,C,10,9,26,5,12,D
127,<18,Male,Advanced,45,27,14,48,96,8,0,5,4,C,9,3,45,16,10,D
128,31-45,Male,Advanced,6,30,10,0,16,0,15,8,4,A,18,0,12,1,22,R
129,<18,Male,Advanced,38,7,0,95,57,81,20,1,0,B,14,14,43,4,29,R
130,18-30,Female,Advanced,20,28,18,7,77,56,17,6,4,A,2,20,38,16,23,R
131,<18,Male,Beginner,35,26,18,21,80,97,79,2,0,C,5,19,39,0,3,R
132,18-30,Female,Intermediate,15,1,21,82,1,55,8,7,0,A,2,22,15,3,17,D
133,<18,Female,Beginner,32,9,1,78,8,48,63,2,0,B,9,6,10,7,19,D
134,<18,Female,Beginner,12,18,16,2,59,13,39,0,1,A,9,30,38,9,7,R
135,<18,Male,Advanced,19,7,18,81,40,35,56,7,4,C,11,10,6,0,11,D
136,46-60,Female,Beginner,3,2,24,93,81,40,28,10,4,B,9,8,46,0,23,R
137,<18,Female,Beginner,14,4,6,19,2,73,14,10,1,A,10,29,49,16,8,R
138,31-45,Female,Beginner,35,21,13,42,29,43,79,7,3,A,15,23,10,13,26,D
139,46-60,Female,Beginner,3,25,15,57,14,57,51,8,2,C,5,34,44,16,0,D
140,18-30,Female,Beginner,23,4,8,13,77,55,19,2,4,A,14,15,49,0,23,D
141,18-30,Male,Beginner,34,8,2,16,73,29,61,9,3,B,11,17,40,18,0,D
142,46-60,Male,Advanced,1,30,4,43,9,68,85,6,4,C,16,32,29,12,11,R
143,18-30,Female,Beginner,41,28,21,27,38,51,34,4,4,C,11,24,1,6,25,D
144,31-45,Female,Beginner,33,4,11,32,23,70,83,9,4,A,10,27,19,5,18,D
145,46-60,Female,Intermediate,20,17,8,22,29,19,70,10,4,A,3,34,23,20,27,D
146,31-45,Female,Beginner,26,0,4,73,71,90,67,1,3,C,9,2,5,18,12,D
147,46-60,Male,Intermediate,45,1,7,42,46,10,0,7,0,B,11,34,23,19,13,D
148,31-45,Female,Advanced,30,7,5,71,71,33,64,8,2,A,0,3,36,19,8,R
149,18-30,Female,Intermediate,1,24,4,63,62,1,87,5,0,A,3,11,9,15,3,D
150,46-60,Male,Intermediate,31,6,23,84,43,85,56,10,3,A,2,26,41,1,21,R
151,31-45,Female,Advanced,45,5,4,30,2,16,52,1,4,C,17,0,31,3,4,D
152,<18,Male,Beginner,16,29,15,51,75,25,69,2,2,B,10,36,4,16,30,R
153,18-30,Female,Intermediate,36,7,5,46,65,47,55,8,1,B,18,16,17,14,6,D
154,18-30,Female,Advanced,30,5,13,77,58,28,33,4,4,C,7,11,47,11,17,R
155,46-60,Female,Advanced,43,25,23,5,1,51,89,7,1,C,9,8,30,11,25,D
156,46-60,Female,Beginner,19,13,6,21,56,83,46,7,0,C,5,18,50,3,17,D
157,<18,Male,Intermediate,43,5,14,39,72,19,75,5,1,C,9,36,2,20,2,R
158,>60,Male,Beginner,7,10,16,91,57,97,73,4,3,A,15,31,1,5,29,R
159,>60,Male,Beginner,23,7,3,5,45,57,64,9,2,B,1,28,28,12,9,D
160,46-60,Male,Intermediate,37,14,24,47,5,3,33,7,2,B,6,22,40,8,17,D
161,>60,Female,Advanced,39,21,2,98,29,97,59,4,4,A,16,6,24,8,23,D
162,18-30,Female,Intermediate,25,17,0,8,85,88,68,2,2,C,18,26,32,14,12,R
163,>60,Female,Intermediate,30,2,9,73,3,98,28,9,0,C,2,18,36,0,25,R
164,>60,Male,Advanced,48,11,20,91,82,27,44,8,2,C,0,18,19,4,15,D
165,>60,Female,Beginner,41,12,10,33,70,26,49,7,3,A,18,18,46,9,3,D
166,31-45,Male,Beginner,17,2,10,85,24,73,34,3,4,A,9,25,49,15,17,R
167,18-30,Female,Beginner,28,16,18,42,54,28,15,9,4,A,11,23,29,18,15,D
168,31-45,Male,Advanced,7,4,21,62,47,76,67,5,2,C,18,31,31,1,6,D
169,<18,Male,Advanced,37,23,4,22,7,59,21,3,4,B,0,0,0,20,22,R
170,18-30,Male,Intermediate,3,20,6,18,28,75,18,1,2,A,11,2,19,18,13,D
171,46-60,Male,Beginner,7,22,15,58,88,17,8,8,1,C,12,15,34,20,3,D
172,>60,Male,Advanced,23,28,9,23,3,37,32,7,0,B,0,21,27,11,1,R
173,<18,Male,Advanced,8,12,2,62,83,94,26,0,1,A,0,11,21,19,12,R
174,18-30,Male,Intermediate,19,10,3,25,46,72,50,1,2,C,3,8,46,15,13,D
175,18-30,Male,Intermediate,41,7,16,14,9,57,59,1,1,B,7,18,21,18,13,R
176,46-60,Female,Beginner,24,1,14,88,24,5,82,2,2,C,3,27,27,0,24,R
177,18-30,Male,Beginner,45,20,11,21,72,59,46,7,0,C,7,31,5,17,26,D
178,<18,Female,Intermediate,38,27,10,38,67,5,38,9,0,C,8,27,19,14,5,R
179,46-60,Male,Advanced,39,2,20,70,17,23,2,0,3,A,5,32,14,19,20,D
180,>60,Female,Advanced,14,27,17,55,23,72,98,5,4,A,4,13,12,6,21,R
181,18-30,Female,Beginner,3,21,13,29,45,78,17,9,3,A,9,21,43,17,18,D
182,46-60,Male,Advanced,30,11,19,69,43,27,46,2,1,B,8,11,35,7,25,R
183,46-60,Female,Intermediate,29,12,16,66,97,7,83,3,4,A,17,19,25,4,4,R
184,<18,Male,Advanced,43,10,3,55,10,10,28,6,0,C,1,30,24,0,17,D
185,>60,Female,Intermediate,35,10,23,67,4,66,5,9,2,B,16,6,16,12,29,D
186,>60,Male,Intermediate,48,20,14,75,30,84,60,1,0,A,1,11,14,17,3,R
187,>60,Female,Beginner,20,28,14,58,26,39,99,3,3,A,3,33,27,4,23,D
188,>60,Male,Intermediate,45,0,20,0,32,47,87,4,2,C,11,19,44,2,13,D
189,31-45,Female,Intermediate,18,15,7,77,75,60,83,0,4,B,18,0,6,20,1,D
190,<18,Female,Beginner,1,29,2,49,86,25,44,3,3,C,14,17,26,13,12,D
191,31-45,Male,Beginner,50,1,19,93,21,67,59,3,2,A,4,0,0,4,16,D
192,<18,Male,Beginner,35,27,24,7,9,2,1,5,3,A,0,4,22,7,19,D
193,31-45,Female,Advanced,34,15,17,87,51,21,89,0,0,C,7,6,7,0,1,R
194,<18,Female,Beginner,15,20,5,46,20,84,3,5,4,B,14,7,42,1,11,D
195,31-45,Male,Intermediate,37,24,24,67,45,31,93,5,4,A,7,11,22,3,0,D
196,<18,Male,Advanced,21,19,7,90,43,48,99,0,1,C,9,36,25,12,4,R
197,<18,Female,Advanced,46,20,19,67,54,62,77,7,1,B,4,9,2,2,14,D
198,18-30,Male,Intermediate,47,11,19,86,5,71,0,4,1,A,13,9,36,1,4,R
199,>60,Female,Intermediate,3,2,13,33,85,52,10,0,4,C,6,6,39,20,5,D
200,<18,Male,Advanced,3,12,8,98,84,15,37,0,4,C,14,12,49,12,26,R
201,46-60,Female,Advanced,48,14,10,19,22,41,3,4,4,A,11,10,42,9,27,R
202,31-45,Male,Advanced,30,21,24,17,35,84,16,9,2,B,17,22,7,4,21,R
203,31-45,Female,Beginner,29,16,18,70,29,11,13,7,2,A,13,29,18,7,30,D
204,18-30,Male,Beginner,39,2,9,9,87,62,20,1,3,C,5,8,18,6,16,R
205,18-30,Female,Beginner,19,23,25,14,7,39,70,2,2,A,6,5,16,20,20,R
206,<18,Male,Intermediate,26,4,25,16,48,99,6,8,2,C,17,21,11,9,28,R
207,18-30,Female,Beginner,6,27,21,48,92,77,48,9,2,A,18,16,22,9,16,R
208,46-60,Female,Intermediate,33,5,16,33,22,57,22,3,3,C,16,33,49,20,18,D
209,>60,Female,Beginner,37,16,10,49,92,17,8,1,1,C,16,14,1,17,6,R
210,46-60,Male,Intermediate,20,4,10,17,90,83,70,5,0,C,9,33,31,13,2,R
211,46-60,Male,Beginner,19,24,7,92,88,74,41,1,4,A,3,27,19,9,20,D
212,46-60,Female,Beginner,26,27,3,65,43,23,10,6,1,C,9,15,11,10,14,D
213,31-45,Male,Intermediate,11,8,3,35,44,14,55,8,4,B,11,10,48,3,25,D
214,31-45,Female,Advanced,30,7,23,18,54,81,99,9,1,C,12,31,34,10,2,R
215,46-60,Female,Beginner,29,29,14,20,50,9,62,2,2,C,4,16,37,6,27,D
216,46-60,Male,Beginner,7,27,8,71,78,48,59,5,4,B,18,22,44,10,29,D
217,<18,Male,Beginner,21,18,7,38,15,53,68,6,3,B,9,14,24,16,15,R
218,31-45,Male,Beginner,48,24,2,66,31,35,10,0,1,B,12,15,15,9,8,D
219,<18,Female,Intermediate,28,27,11,12,8,22,78,4,0,A,8,28,20,2,16,D
220,46-60,Female,Advanced,9,20,12,98,64,79,87,0,2,B,8,21,8,17,3,R
221,>60,Male,Intermediate,14,15,21,43,47,47,44,9,3,C,7,16,6,18,20,D
222,<18,Male,Advanced,41,19,21,89,41,25,97,7,2,B,12,7,28,17,29,R
223,<18,Female,Intermediate,13,19,4,68,32,0,5,2,0,B,12,36,29,3,2,D
224,46-60,Male,Advanced,1,20,5,82,51,54,27,6,4,B,10,35,6,14,20,D
225,<18,Female,Advanced,31,29,1,73,66,78,4,4,0,C,11,11,26,7,7,D
226,>60,Male,Intermediate,45,17,24,0,91,15,77,10,3,C,0,34,25,8,23,R
227,18-30,Male,Intermediate,47,23,7,67,27,48,16,9,4,C,16,12,8,18,30,D
228,31-45,Male,Advanced,17,3,8,9,24,91,93,10,0,A,11,19,17,0,0,D
229,46-60,Male,Advanced,46,21,17,28,46,66,79,4,3,C,3,26,34,12,16,R
230,46-60,Female,Intermediate,22,23,10,37,98,73,13,0,2,A,17,30,46,16,24,D
231,18-30,Female,Intermediate,50,30,17,89,47,67,65,1,4,B,8,26,46,12,21,D
232,18-30,Male,Intermediate,4,16,18,28,24,51,27,7,1,B,4,20,1,8,16,R
233,>60,Male,Intermediate,43,18,25,85,15,21,83,6,2,B,16,15,9,8,21,D
234,>60,Male,Advanced,9,2,4,87,89,91,5,10,3,C,13,24,28,5,21,R
235,18-30,Female,Beginner,42,3,6,8,42,75,13,9,4,A,4,15,22,3,1,D
236,>60,Female,Advanced,37,5,2,89,47,88,33,1,1,A,5,33,7,10,19,R
237,>60,Female,Beginner,41,22,0,27,46,90,74,2,1,A,10,13,19,4,20,D
238,>60,Female,Beginner,41,14,25,38,40,70,60,4,1,C,14,24,18,14,20,R
239,<18,Male,Advanced,0,6,11,61,80,29,15,4,1,A,13,16,14,5,16,D
240,46-60,Female,Advanced,12,12,1,40,56,22,58,0,4,A,10,27,25,15,19,R
241,>60,Male,Beginner,7,12,10,22,61,79,43,4,4,C,4,12,1,6,11,R
242,46-60,Female,Beginner,11,7,5,75,34,13,79,0,1,C,1,30,41,20,23,D
243,18-30,Male,Advanced,46,15,25,40,34,96,20,2,0,C,7,15,17,14,20,R
244,31-45,Male,Advanced,39,9,7,97,98,93,33,7,2,A,9,12,13,18,28,R
245,18-30,Female,Advanced,13,5,22,100,49,44,24,1,1,C,7,26,36,8,11,R
246,>60,Female,Advanced,9,3,11,47,75,31,54,1,0,A,15,18,38,16,19,R
247,18-30,Female,Intermediate,8,26,16,26,100,3,84,10,3,B,0,29,21,10,20,D
248,<18,Male,Intermediate,17,30,3,97,2,96,6,2,1,B,9,32,11,9,19,R
249,>60,Male,Beginner,0,11,19,74,64,0,7,9,3,C,4,12,18,20,3,D
250,<18,Male,Beginner,10,30,1,6,85,39,13,7,0,A,9,33,29,15,13,R
251,46-60,Female,Intermediate,23,29,0,96,8,80,60,5,2,A,5,13,46,7,17,D
252,18-30,Male,Beginner,34,4,19,70,73,96,45,6,4,C,18,15,39,14,15,D
253,31-45,Male,Advanced,48,6,16,21,85,31,19,1,4,A,0,27,2,17,22,D
254,46-60,Male,Beginner,5,16,9,26,52,17,87,10,1,B,3,27,47,5,11,D
255,<18,Female,Beginner,18,21,0,57,2,14,42,3,3,C,13,25,17,0,8,D
256,18-30,Male,Beginner,33,8,1,100,53,83,23,0,1,A,5,6,41,11,28,D
257,>60,Female,Advanced,11,3,5,60,84,61,50,7,4,B,14,2,26,11,21,D
258,<18,Female,Beginner,29,26,15,55,29,6,80,4,4,A,9,2,2,9,9,R
259,18-30,Male,Beginner,8,3,15,79,85,71,98,5,1,A,16,2,24,6,5,D
260,46-60,Male,Advanced,35,7,0,98,7,27,59,6,4,B,16,1,45,10,14,D
261,>60,Male,Beginner,32,10,9,53,9,72,68,1,0,C,11,22,27,9,6,R
262,31-45,Female,Beginner,11,29,12,32,92,38,67,4,3,C,7,27,14,20,2,R
263,18-30,Female,Intermediate,25,2,8,59,33,10,31,10,1,C,15,30,4,7,26,R
264,46-60,Male,Advanced,14,25,18,57,91,41,33,10,1,A,8,25,19,8,4,D
265,<18,Male,Intermediate,13,23,14,81,20,47,25,4,3,B,2,29,4,13,1,R
266,>60,Female,Intermediate,12,3,18,47,0,53,84,7,0,B,11,28,45,15,15,D
267,>60,Female,Beginner,41,11,23,44,14,67,87,9,0,A,17,13,39,15,24,R
268,>60,Male,Intermediate,36,0,2,81,82,97,71,1,0,C,4,18,1,20,2,R
269,>60,Male,Advanced,9,27,11,31,95,27,43,4,2,B,7,27,50,4,28,D
270,>60,Male,Intermediate,4,10,21,1,80,86,76,0,3,C,3,27,46,14,28,D
271,18-30,Male,Intermediate,19,25,21,64,39,61,16,5,0,C,2,2,30,11,24,R
272,<18,Male,Advanced,36,17,24,15,54,63,69,8,4,B,4,28,34,0,6,D
273,>60,Female,Intermediate,29,29,25,52,70,5,4,6,2,B,13,13,28,2,14,R
274,31-45,Female,Advanced,19,12,5,23,60,73,60,10,3,A,2,29,23,6,22,R
275,46-60,Female,Beginner,12,19,14,62,39,72,92,3,4,B,5,25,23,11,6,R
276,46-60,Male,Beginner,26,21,24,93,39,27,15,4,4,B,9,14,14,2,25,R
277,<18,Female,Intermediate,36,24,11,98,1,22,57,5,4,C,1,16,30,7,9,D
278,>60,Male,Beginner,17,1,17,24,11,36,73,6,1,A,5,5,2,4,24,D
279,31-45,Male,Intermediate,46,17,0,78,78,56,50,10,1,B,10,29,50,4,25,D
280,>60,Male,Advanced,22,16,11,49,92,42,45,4,1,C,17,31,12,20,29,R
281,>60,Female,Beginner,43,12,17,19,8,35,32,5,1,C,8,0,43,10,19,D
282,<18,Male,Intermediate,28,18,10,93,40,90,24,1,0,C,0,35,43,5,26,R
283,31-45,Female,Advanced,42,22,18,46,43,32,70,4,1,A,2,17,37,16,12,D
284,31-45,Female,Advanced,24,28,2,7,16,13,76,2,1,B,5,30,41,20,6,R
285,31-45,Male,Advanced,38,22,9,79,59,49,84,2,0,A,9,5,41,5,15,R
286,<18,Female,Beginner,2,22,0,75,7,1,40,2,1,B,3,29,11,0,21,R
287,31-45,Male,Advanced,40,1,20,80,45,11,13,4,4,C,15,16,22,8,15,R
288,31-45,Female,Beginner,0,8,7,68,96,49,53,6,4,B,12,19,7,2,4,D
289,31-45,Male,Intermediate,35,18,18,87,77,35,90,9,1,C,6,12,34,18,23,D
290,18-30,Female,Advanced,38,18,5,22,70,94,47,0,4,B,18,3,30,2,4,D
291,46-60,Male,Intermediate,22,3,7,94,36,27,59,8,3,B,8,7,45,4,9,R
292,46-60,Male,Intermediate,19,7,24,30,58,42,50,8,3,A,7,31,40,2,10,R
293,>60,Male,Intermediate,16,22,17,9,26,67,100,2,0,A,12,4,35,10,3,D
294,18-30,Male,Advanced,46,11,3,89,88,11,64,6,2,C,16,10,23,12,24,D
295,>60,Female,Advanced,43,15,24,68,73,52,77,2,2,A,16,24,34,0,30,D
296,18-30,Female,Intermediate,3,27,16,27,83,13,66,4,4,A,4,14,45,11,26,R
