Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
49,<18,Female,Advanced,24,26,16,93,54,13,64,7,1,B,11,9,10,20,17,D
50,46-60,Male,Advanced,42,24,20,80,69,69,63,0,4,C,3,5,43,11,12,D
51,31-45,Female,Beginner,8,20,16,1,75,60,16,8,4,A,9,21,35,0,26,R
52,>60,Male,Intermediate,35,1,2,58,25,20,11,5,0,C,15,10,18,20,18,R
53,<18,Male,Advanced,13,18,22,1,72,38,17,4,3,A,7,6,45,7,4,D
54,<18,Male,Intermediate,49,2,6,56,48,50,9,7,3,A,18,36,6,17,2,R
55,31-45,Female,Beginner,4,28,23,8,45,84,8,3,0,B,13,25,35,3,18,R
56,31-45,Male,Intermediate,42,17,15,53,98,44,92,0,0,A,5,29,14,5,10,R
57,46-60,Female,Beginner,44,0,21,0,30,70,52,8,1,B,17,18,38,7,12,D
58,<18,Male,Beginner,43,16,1,12,25,8,93,5,4,B,11,36,3,14,8,R
59,18-30,Female,Advanced,30,10,18,23,30,90,33,5,4,A,12,11,34,12,11,D
60,18-30,Female,Intermediate,11,18,17,51,76,36,25,2,2,A,4,17,0,13,17,D
61,18-30,Male,Beginner,48,28,0,36,4,89,43,9,1,B,2,15,22,16,12,R
62,18-30,Female,Advanced,38,10,14,11,85,53,22,3,3,A,18,8,6,8,21,D
63,18-30,Female,Beginner,17,2,5,99,33,96,78,10,0,B,1,17,44,19,15,R
64,31-45,Male,Intermediate,15,25,20,67,50,15,48,0,4,B,0,1,46,6,10,R
65,31-45,Male,Advanced,42,7,19,49,31,82,27,1,2,C,5,24,33,4,21,R
66,31-45,Male,Intermediate,47,8,0,13,48,62,65,5,3,B,14,20,5,4,3,D
67,46-60,Male,Intermediate,36,7,0,89,41,60,17,6,2,B,10,14,33,5,21,R
68,<18,Female,Advanced,21,13,12,59,63,26,73,1,0,C,11,5,20,7,0,D
69,18-30,Male,Advanced,10,19,17,51,3,6,79,4,1,A,17,34,44,18,13,R
70,31-45,Female,Advanced,18,30,8,68,5,60,4,6,4,C,6,17,32,4,4,R
71,31-45,Female,Intermediate,12,19,18,71,23,68,96,2,3,B,13,35,45,14,24,D
72,46-60,Female,Intermediate,19,0,13,68,13,40,65,7,2,A,13,36,32,12,7,R
73,<18,Male,Advanced,36,14,23,68,42,20,32,6,3,A,2,18,13,5,1,R
74,31-45,Male,Beginner,35,19,25,38,7,22,19,8,1,C,3,14,42,6,26,D
75,>60,Male,Intermediate,16,15,6,52,76,72,98,1,4,A,15,13,18,3,30,D
76,31-45,Male,Intermediate,49,22,21,1,14,69,9,0,4,B,6,22,34,0,8,R
77,31-45,Male,Beginner,43,19,17,99,65,8,63,2,2,B,14,16,28,8,30,D
78,31-45,Female,Intermediate,5,23,0,21,78,43,34,1,3,A,8,8,39,15,18,R
79,31-45,Male,Advanced,40,25,10,54,46,3,69,8,1,A,8,9,32,0,2,D
80,31-45,Female,Intermediate,7,10,0,7,78,94,95,0,2,B,11,11,41,13,25,R
81,18-30,Male,Beginner,28,1,12,86,76,57,53,9,4,A,18,17,26,11,24,R
82,>60,Female,Beginner,22,7,25,57,91,62,65,3,1,C,0,28,21,10,14,D
83,>60,Female,Intermediate,15,9,16,32,83,77,44,6,2,A,11,22,31,18,1,D
84,46-60,Male,Intermediate,21,28,15,0,5,11,96,3,2,C,17,5,50,20,2,D
85,<18,Male,Advanced,39,17,10,25,57,87,40,10,3,A,11,6,17,12,26,R
86,31-45,Male,Intermediate,1,27,24,34,87,75,81,10,4,C,9,29,35,16,22,D
87,18-30,Male,Intermediate,12,24,24,22,47,32,83,3,4,A,14,3,33,15,8,D
88,31-45,Female,Beginner,11,7,12,48,58,10,44,5,2,C,13,3,18,6,4,R
89,<18,Female,Intermediate,13,4,25,52,68,63,53,6,0,C,6,5,19,20,22,D
90,<18,Male,Advanced,8,5,25,28,47,30,92,10,2,A,10,35,4,0,19,D
91,<18,Male,Beginner,25,13,20,20,1,39,53,1,2,C,10,6,1,14,11,R
92,46-60,Male,Beginner,40,1,12,48,18,58,22,3,0,A,17,20,4,8,3,R
93,18-30,Female,Advanced,49,9,20,38,43,41,29,4,1,A,9,15,6,18,13,R
94,>60,Female,Advanced,8,16,14,16,65,43,26,5,1,B,15,8,5,14,5,R
95,>60,Female,Intermediate,5,1,3,87,83,63,51,10,1,C,2,32,23,11,24,D
96,31-45,Male,Intermediate,28,30,0,1,53,16,88,0,4,A,11,9,36,4,17,D
97,>60,Female,Beginner,17,19,5,21,90,77,5,2,4,A,17,30,47,14,18,D
98,18-30,Male,Intermediate,35,13,20,11,91,56,37,10,3,B,15,32,36,9,13,D
99,>60,Female,Beginner,15,8,21,27,89,44,13,7,2,C,7,25,27,8,1,D
100,31-45,Female,Intermediate,9,1,9,63,28,53,33,0,4,A,18,15,41,4,22,R
101,18-30,Female,Advanced,32,30,15,51,89,88,73,6,1,A,10,31,30,0,28,D
102,>60,Female,Intermediate,11,12,11,98,82,81,14,7,1,A,11,15,11,5,3,R
103,<18,Female,Beginner,43,6,9,84,75,29,80,5,0,B,14,21,27,2,30,D
104,>60,Female,Intermediate,18,29,14,2,9,22,49,10,0,A,16,22,3,15,5,D
105,46-60,Female,Intermediate,39,11,7,74,62,90,32,1,4,C,5,22,17,15,8,D
106,>60,Female,Beginner,22,18,8,13,29,15,49,2,3,C,16,11,39,5,17,R
107,<18,Female,Intermediate,45,23,5,75,31,67,34,8,1,C,7,11,6,16,14,D
108,<18,Male,Beginner,27,0,2,19,57,15,98,4,0,B,17,1,8,15,11,D
109,18-30,Male,Advanced,24,10,12,94,26,70,50,4,3,A,1,8,8,15,25,D
110,>60,Male,Intermediate,8,26,14,61,49,49,97,0,2,A,7,14,18,9,1,D
111,46-60,Female,Intermediate,22,4,2,21,72,7,14,3,0,A,8,19,40,10,3,D
112,46-60,Female,Intermediate,45,10,2,30,4,56,88,8,4,B,14,8,8,3,13,R
113,31-45,Female,Advanced,31,8,17,43,94,49,60,1,2,A,4,2,9,10,27,D
114,>60,Female,Intermediate,11,29,6,74,88,26,20,3,1,C,13,28,21,3,7,R
115,>60,Female,Intermediate,1,22,14,82,71,94,30,3,1,A,11,34,46,0,21,D
116,46-60,Female,Intermediate,11,12,9,85,82,8,1,6,0,C,10,28,22,12,24,R
117,<18,Male,Intermediate,5,29,12,79,32,90,79,6,4,A,8,2,28,1,5,R
118,18-30,Male,Intermediate,20,23,15,64,27,72,57,5,0,A,6,16,6,7,1,R
119,31-45,Male,Beginner,46,21,25,8,74,6,49,10,1,A,12,21,14,1,28,D
120,<18,Male,Beginner,47,11,3,96,55,18,78,8,0,A,0,36,38,1,18,R
121,<18,Male,Beginner,17,23,24,16,79,83,97,2,1,A,0,15,44,18,1,D
122,18-30,Male,Advanced,31,22,25,45,13,14,8,1,0,A,14,17,31,11,21,R
123,<18,Female,Intermediate,39,10,4,81,89,75,96,8,3,B,4,15,1,2,21,R
124,46-60,Female,Beginner,30,20,15,34,4,14,60,5,1,A,15,1,38,1,3,R
125,31-45,Female,Intermediate,48,28,23,40,65,8,99,6,0,C,17,25,20,18,19,R
126,18-30,Male,Advanced,4,19,6,24,27,77,10,10,3,A,15,34,39,17,14,R
127,>60,Male,Advanced,0,9,2,54,39,75,86,0,0,B,1,20,6,0,30,D
128,46-60,Male,Beginner,0,10,12,76,58,32,49,6,2,C,7,5,34,10,16,R
129,>60,Female,Advanced,22,28,13,23,67,8,88,7,3,A,6,22,9,7,27,R
130,18-30,Female,Intermediate,45,17,19,45,86,1,9,2,0,C,10,17,45,12,2,D
131,31-45,Male,Intermediate,1,23,7,24,40,21,18,10,3,B,10,25,49,6,0,R
132,<18,Male,Advanced,38,8,21,94,43,91,18,0,0,C,0,5,48,8,26,R
133,>60,Female,Intermediate,7,8,22,35,32,43,0,10,3,C,2,31,20,0,25,D
134,46-60,Male,Advanced,40,29,10,51,24,26,60,6,1,A,0,22,7,10,12,D
135,<18,Female,Intermediate,8,23,12,67,84,89,21,9,3,A,18,13,34,15,16,R
136,<18,Male,Intermediate,23,8,15,67,55,34,97,3,3,A,17,25,32,1,26,D
137,18-30,Male,Beginner,38,2,22,50,10,74,0,10,4,B,11,17,20,15,1,R
138,31-45,Female,Advanced,33,0,25,47,65,23,40,7,4,A,2,14,19,5,11,R
139,<18,Female,Intermediate,48,13,5,50,42,19,0,1,0,C,0,30,20,17,7,R
140,<18,Female,Beginner,10,1,6,23,75,46,86,7,0,C,8,12,19,1,20,R
141,<18,Male,Beginner,27,25,10,67,47,8,97,10,3,B,15,30,49,8,9,R
142,18-30,Male,Intermediate,32,17,2,85,26,93,72,0,4,C,16,5,20,12,27,R
143,>60,Female,Intermediate,42,21,8,87,93,87,28,4,2,B,0,7,40,18,2,R
144,31-45,Male,Intermediate,40,6,25,37,62,40,54,9,0,B,14,23,13,15,12,R
145,18-30,Female,Beginner,49,26,19,94,83,35,56,10,1,C,3,5,18,13,7,D
146,<18,Female,Beginner,45,6,10,72,27,87,20,2,0,A,7,17,46,18,27,R
147,31-45,Female,Beginner,42,7,13,4,40,77,79,7,0,C,3,8,22,7,30,D
148,>60,Female,Beginner,21,14,23,95,71,55,20,10,4,A,13,3,32,10,9,D
149,46-60,Female,Advanced,13,4,24,71,58,81,31,5,0,B,2,3,28,7,18,R
150,>60,Female,Intermediate,21,3,4,78,28,92,60,6,0,A,1,31,44,11,17,R
151,18-30,Female,Advanced,5,5,1,26,60,61,51,9,4,B,16,6,23,10,22,D
152,46-60,Female,Intermediate,16,16,9,58,78,38,20,0,3,B,8,23,0,14,21,R
153,>60,Female,Intermediate,0,17,23,49,77,9,77,6,0,A,4,20,14,18,1,D
154,46-60,Male,Beginner,20,6,7,74,75,36,26,1,1,B,5,35,30,7,26,D
155,18-30,Male,Advanced,44,8,5,6,52,75,44,8,3,C,12,12,49,10,0,R
156,31-45,Male,Beginner,21,21,24,8,30,40,42,8,0,A,14,1,8,11,27,D
157,>60,Male,Beginner,8,8,12,75,20,95,25,4,3,A,8,25,49,5,0,D
158,>60,Male,Beginner,2,19,1,53,21,20,80,6,0,C,8,4,13,7,18,D
159,<18,Male,Intermediate,6,22,5,66,67,68,5,1,4,A,0,29,46,7,21,R
160,46-60,Male,Beginner,5,14,19,3,60,33,29,8,1,B,10,24,24,11,15,D
161,18-30,Female,Intermediate,8,22,25,57,7,8,5,1,2,C,9,8,23,17,7,R
162,31-45,Female,Advanced,0,1,11,69,17,31,73,8,1,C,0,30,26,14,12,R
163,18-30,Male,Beginner,23,29,8,84,22,9,54,3,4,B,17,0,33,10,5,R
164,>60,Male,Intermediate,18,23,25,72,93,99,99,9,1,B,9,3,18,8,12,R
165,18-30,Female,Intermediate,18,19,8,6,78,57,7,0,2,C,18,29,33,1,11,D
166,<18,Male,Beginner,17,25,18,17,23,0,99,5,1,C,13,7,32,7,5,D
167,31-45,Female,Advanced,10,4,11,6,45,45,51,1,0,A,16,12,49,16,22,D
168,46-60,Female,Advanced,48,19,7,49,59,53,7,5,4,C,1,4,7,1,8,D
169,18-30,Female,Intermediate,48,25,2,7,20,24,49,4,3,B,13,5,20,17,6,D
170,>60,Female,Beginner,33,16,17,58,97,84,24,7,1,A,16,30,42,16,18,R
171,>60,Male,Intermediate,27,30,12,18,99,49,87,6,2,A,17,34,31,19,12,R
172,>60,Male,Intermediate,2,13,18,52,7,33,35,4,3,B,7,24,30,8,3,D
173,31-45,Female,Intermediate,6,12,7,79,33,41,91,7,2,C,8,34,48,16,21,D
174,>60,Female,Advanced,12,24,4,51,55,9,51,3,2,B,1,4,20,8,3,D
175,>60,Female,Intermediate,24,16,4,50,60,61,5,7,3,C,2,1,2,6,8,R
176,>60,Male,Intermediate,14,10,7,86,40,62,7,2,1,B,16,6,5,20,23,D
177,>60,Female,Beginner,24,24,13,40,80,71,72,7,3,A,1,22,20,10,7,D
178,46-60,Female,Intermediate,45,25,6,37,96,82,95,3,4,C,12,20,29,10,13,D
179,>60,Male,Intermediate,37,0,22,42,44,63,82,4,4,C,1,7,11,10,19,R
180,18-30,Female,Intermediate,42,23,20,73,61,64,33,3,0,B,7,17,16,19,6,R
181,46-60,Female,Intermediate,16,21,9,25,85,61,91,6,1,C,15,26,31,12,9,D
182,>60,Male,Beginner,39,4,12,13,41,83,39,10,3,C,1,29,8,10,27,D
183,<18,Male,Advanced,47,26,11,90,31,0,24,8,2,C,12,10,34,11,4,D
184,<18,Male,Beginner,47,0,4,6,44,21,98,5,1,A,0,1,25,12,22,D
185,18-30,Female,Advanced,2,19,7,88,78,69,34,4,0,C,18,16,48,14,11,D
186,18-30,Female,Beginner,24,5,15,30,75,49,13,4,3,B,1,5,27,13,2,D
187,46-60,Male,Beginner,6,29,8,95,22,2,30,5,2,C,0,18,7,12,14,D
188,31-45,Female,Advanced,13,0,5,45,1,96,40,0,4,C,15,2,50,3,22,R
189,18-30,Female,Intermediate,17,7,18,86,69,87,79,7,2,B,12,30,36,7,24,D
190,18-30,Female,Intermediate,17,18,21,22,88,91,43,7,0,C,2,12,29,20,14,R
191,31-45,Female,Intermediate,19,19,13,28,2,10,98,3,0,C,15,17,4,7,16,R
192,>60,Male,Intermediate,9,20,8,97,72,72,84,10,1,C,3,28,19,9,25,D
193,<18,Female,Advanced,44,15,8,89,78,8,50,8,1,A,1,20,33,17,27,D
194,31-45,Male,Beginner,22,14,15,14,30,54,55,10,0,C,5,8,49,3,29,D
195,31-45,Female,Advanced,22,3,5,18,38,17,35,4,4,B,15,14,49,15,22,D
196,>60,Male,Advanced,20,0,24,22,0,52,93,9,1,A,2,32,49,19,29,D
197,<18,Female,Beginner,16,11,7,38,21,51,3,5,1,A,17,16,37,10,24,D
198,18-30,Male,Intermediate,4,22,19,31,46,25,52,3,3,B,10,1,10,1,24,D
199,46-60,Male,Advanced,3,11,14,88,11,89,79,1,4,B,10,17,0,6,13,R
200,18-30,Male,Advanced,33,9,7,25,3,100,41,3,2,C,11,7,24,1,14,D
201,>60,Male,Advanced,19,15,20,6,90,1,90,0,1,C,12,36,8,7,19,R
202,18-30,Male,Beginner,13,1,23,72,36,33,2,10,3,C,12,35,14,10,14,D
203,31-45,Male,Beginner,23,14,1,38,32,93,54,9,4,C,15,0,5,19,17,D
204,<18,Male,Advanced,34,15,13,89,3,35,3,1,0,B,13,36,33,18,1,R
205,18-30,Male,Advanced,14,25,17,31,7,59,23,2,0,C,14,22,2,2,2,D
206,46-60,Female,Beginner,46,14,20,42,35,89,24,6,0,C,1,4,28,6,1,D
207,46-60,Female,Advanced,12,2,21,82,67,49,82,7,0,B,8,26,40,0,15,R
208,31-45,Female,Advanced,15,14,24,45,63,96,4,0,1,C,1,13,46,8,0,D
209,31-45,Male,Beginner,29,27,7,55,62,49,22,10,4,B,6,18,12,3,14,D
210,31-45,Male,Intermediate,20,30,4,91,11,75,99,9,3,C,6,35,47,0,26,R
211,18-30,Male,Advanced,44,14,24,94,73,0,15,5,1,B,18,23,36,17,15,R
212,31-45,Female,Beginner,27,9,6,20,20,97,26,8,4,A,18,11,10,11,6,R
213,>60,Female,Advanced,47,21,21,62,62,36,74,0,3,C,0,1,24,15,20,D
214,31-45,Female,Advanced,47,9,15,83,88,16,86,3,3,B,7,13,6,11,17,R
215,<18,Male,Advanced,4,30,11,44,82,93,78,0,2,A,17,2,26,6,22,D
216,46-60,Female,Advanced,30,11,16,6,33,38,27,3,0,B,0,14,19,0,0,R
217,31-45,Male,Intermediate,20,29,21,3,16,60,47,7,0,C,15,21,38,3,10,R
218,<18,Male,Intermediate,28,8,14,3,38,92,6,5,2,B,8,26,33,5,3,D
219,>60,Male,Beginner,46,8,12,20,76,99,65,10,3,A,4,35,6,18,14,R
220,>60,Male,Beginner,6,15,21,69,25,38,4,2,0,B,11,21,12,10,7,D
221,31-45,Female,Advanced,35,9,0,86,92,29,68,8,4,A,16,14,15,11,30,R
222,31-45,Male,Beginner,21,9,11,44,70,99,89,5,1,B,4,35,2,1,16,D
223,18-30,Male,Beginner,5,14,7,15,34,90,48,5,0,B,9,9,37,5,13,R
224,>60,Female,Beginner,5,21,12,75,91,21,9,3,2,B,15,0,29,18,19,R
225,<18,Male,Advanced,10,14,25,27,15,29,89,9,3,C,10,2,32,12,2,R
226,46-60,Male,Beginner,23,14,22,22,86,68,14,7,3,A,5,22,15,1,11,D
227,>60,Female,Advanced,18,11,21,53,40,6,44,9,3,A,4,5,14,2,5,R
228,18-30,Female,Advanced,39,26,21,44,26,86,33,8,1,B,18,18,20,3,11,R
229,<18,Female,Intermediate,38,21,8,82,46,2,86,2,1,B,13,7,18,1,11,R
230,46-60,Female,Advanced,20,29,6,85,1,68,6,2,0,C,13,20,38,10,5,D
231,18-30,Female,Intermediate,36,10,0,31,93,60,63,4,1,B,15,18,38,3,29,D
232,31-45,Female,Intermediate,48,21,20,65,38,25,98,10,2,A,7,18,23,6,14,D
233,46-60,Female,Advanced,9,29,2,95,78,90,71,10,0,C,1,23,6,7,17,D
234,<18,Male,Intermediate,2,20,9,65,39,63,77,5,2,A,9,18,25,20,2,D
235,46-60,Male,Beginner,6,0,10,97,16,26,63,4,4,A,12,7,5,0,1,D
236,46-60,Male,Beginner,33,19,18,1,18,63,2,2,4,C,14,19,34,3,18,R
237,>60,Female,Advanced,10,1,12,88,40,7,36,2,2,C,0,22,42,0,18,R
238,46-60,Female,Advanced,28,29,6,93,12,80,70,10,4,A,18,9,13,14,1,R
239,31-45,Male,Beginner,33,29,17,93,40,2,50,7,1,B,2,31,23,15,16,D
240,46-60,Female,Intermediate,43,12,18,65,6,75,15,8,2,A,16,27,33,12,6,D
241,>60,Male,Intermediate,41,15,22,32,84,41,46,1,2,A,2,1,16,10,17,R
242,>60,Female,Intermediate,50,19,18,72,15,66,48,7,2,A,7,24,18,0,20,R
243,<18,Female,Intermediate,11,8,14,15,95,38,26,6,4,A,1,4,24,0,5,D
244,>60,Male,Advanced,35,7,2,35,60,11,54,3,0,B,18,20,26,12,6,R
245,<18,Female,Advanced,43,14,16,81,6,49,93,3,1,A,15,10,49,9,4,D
246,31-45,Male,Intermediate,41,14,13,25,62,44,62,9,4,A,18,10,18,7,18,D
247,31-45,Male,Beginner,9,16,21,51,33,23,91,0,0,B,7,29,19,13,28,D
248,>60,Female,Beginner,34,13,7,4,40,0,83,1,4,C,8,27,37,8,23,D
249,31-45,Male,Beginner,35,12,14,18,32,11,77,1,0,A,5,21,44,12,18,R
250,31-45,Female,Beginner,50,9,18,91,62,19,17,7,1,C,5,34,16,13,15,R
251,>60,Female,Intermediate,47,27,22,59,47,62,22,9,2,C,3,35,40,8,13,R
252,>60,Male,Intermediate,50,30,11,56,100,75,21,6,3,C,14,10,41,17,4,R
253,46-60,Male,Intermediate,44,5,10,51,100,44,33,2,4,B,17,6,17,2,1,D
254,<18,Female,Intermediate,23,23,10,7,46,31,21,9,3,A,5,36,48,20,30,D
255,18-30,Female,Beginner,44,8,6,43,50,50,0,10,2,B,9,9,18,17,25,D
256,18-30,Female,Beginner,7,7,2,99,14,72,29,4,1,C,12,15,24,9,25,R
257,<18,Female,Advanced,34,9,14,41,82,33,95,2,4,B,0,34,50,5,21,D
258,<18,Male,Beginner,43,28,3,25,59,90,63,9,4,C,6,4,2,1,22,D
259,46-60,Male,Intermediate,39,7,23,88,100,76,65,10,2,A,5,35,47,15,24,R
260,18-30,Female,Intermediate,15,13,6,40,89,3,69,6,1,C,1,10,27,5,7,R
261,46-60,Female,Intermediate,11,9,12,39,2,21,12,1,0,B,5,30,19,5,28,D
262,<18,Female,Advanced,28,29,7,41,3,11,7,9,0,C,10,21,22,13,12,D
263,46-60,Female,Intermediate,3,2,1,100,49,46,86,5,0,A,17,12,34,8,10,D
264,46-60,Female,Advanced,49,13,4,77,82,53,73,3,2,C,1,17,37,16,25,R
265,<18,Male,Advanced,44,5,19,12,60,63,48,7,4,A,5,11,4,1,21,R
266,>60,Male,Intermediate,36,12,12,52,57,38,97,4,4,C,13,21,44,3,30,D
267,31-45,Female,Beginner,50,19,22,88,14,49,87,1,0,B,7,18,6,2,5,R
268,18-30,Female,Beginner,44,21,2,77,65,90,19,0,0,C,2,11,2,10,24,D
269,>60,Female,Intermediate,8,9,14,32,36,9,2,6,0,C,15,35,18,11,24,D
270,18-30,Female,Intermediate,33,19,21,62,6,34,31,5,4,B,6,6,43,5,0,R
271,<18,Male,Advanced,23,23,17,48,25,83,36,3,0,C,4,0,41,11,14,D
272,31-45,Female,Intermediate,7,18,4,71,73,1,58,9,0,C,7,6,14,1,29,D
273,>60,Male,Intermediate,23,26,8,64,33,96,88,3,3,B,17,12,20,2,21,R
274,>60,Male,Beginner,8,13,14,78,89,69,98,1,2,A,14,32,15,1,19,D
275,<18,Male,Advanced,47,1,2,35,0,17,32,6,1,A,15,36,36,8,23,D
276,31-45,Male,Intermediate,37,3,24,19,92,46,54,6,3,A,9,4,35,9,15,R
277,31-45,Female,Beginner,49,13,9,0,97,2,68,5,2,A,4,3,24,11,29,D
278,>60,Female,Beginner,27,6,12,41,37,94,0,2,0,C,11,16,35,16,26,R
279,>60,Female,Intermediate,15,26,7,64,75,22,32,10,3,C,12,29,42,8,0,D
280,>60,Female,Advanced,32,22,6,87,48,47,79,9,0,C,10,12,44,1,27,D
281,<18,Female,Beginner,8,15,22,77,7,62,71,8,2,C,5,25,8,12,5,D
282,<18,Female,Intermediate,31,12,12,51,67,19,84,7,1,C,8,14,3,6,0,R
283,46-60,Male,Beginner,31,17,7,77,48,32,100,10,0,C,10,7,23,11,2,R
284,18-30,Female,Advanced,7,17,11,28,1,84,9,2,2,A,11,3,7,7,1,D
285,>60,Female,Advanced,30,18,4,5,36,62,20,5,2,C,2,7,19,15,27,R
286,>60,Male,Beginner,38,18,17,42,89,24,82,4,3,C,14,8,23,13,28,R
287,18-30,Male,Advanced,7,26,6,82,75,21,94,2,0,C,17,23,37,2,30,D
288,18-30,Female,Advanced,10,9,7,60,75,6,85,4,3,B,9,33,33,6,16,D
289,<18,Female,Beginner,32,14,5,36,54,61,84,8,1,C,5,13,10,19,10,D
290,46-60,Female,Advanced,26,20,25,48,26,65,2,1,3,A,5,25,25,17,9,R
291,31-45,Male,Beginner,36,24,12,94,30,95,43,8,3,C,9,8,2,17,30,D
292,18-30,Female,Beginner,26,18,0,31,56,5,0,2,1,C,16,18,23,12,29,R
293,18-30,Male,Advanced,17,21,23,100,66,74,28,7,0,C,8,17,19,5,20,D
294,18-30,Female,Advanced,13,29,4,8,61,17,88,9,3,C,1,0,2,20,18,D
295,>60,Female,Beginner,32,20,0,77,62,79,68,2,0,C,18,8,2,10,24,R
296,>60,Male,Beginner,21,7,25,64,20,90,8,4,4,B,18,25,23,17,28,R
