Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
170,<18,Male,Advanced,46,16,12,41,79,98,65,5,2,A,6,18,4,19,28,D
171,31-45,Male,Beginner,18,3,3,12,9,63,91,4,0,B,5,0,4,14,26,D
172,>60,Female,Intermediate,13,28,20,11,60,21,78,10,3,A,0,21,32,0,2,D
173,18-30,Female,Intermediate,14,1,19,75,32,77,87,8,2,C,3,32,24,11,22,D
174,>60,Male,Intermediate,50,19,4,3,12,92,85,5,3,A,17,8,38,7,18,D
175,18-30,Female,Intermediate,6,14,14,55,5,88,34,4,1,B,14,29,34,3,25,D
176,>60,Female,Advanced,26,18,3,37,16,9,64,8,4,B,10,23,23,0,5,R
177,<18,Female,Intermediate,39,14,6,64,62,89,1,6,1,A,7,4,33,19,21,R
178,18-30,Female,Advanced,20,15,20,21,19,29,52,9,4,C,9,35,8,1,11,R
179,<18,Female,Beginner,22,17,18,1,7,47,37,5,2,B,17,2,3,0,0,R
180,31-45,Male,Advanced,36,24,6,56,0,87,16,6,2,C,4,26,4,13,16,R
181,46-60,Female,Beginner,16,3,6,9,21,63,65,8,3,A,14,27,34,5,13,R
182,31-45,Male,Intermediate,39,16,14,20,0,94,8,7,4,B,0,17,15,5,9,D
183,31-45,Female,Intermediate,12,17,17,69,48,70,99,10,2,B,10,17,32,7,30,R
184,18-30,Female,Advanced,9,24,23,88,77,46,91,1,1,B,11,10,30,14,7,D
185,46-60,Female,Advanced,27,24,13,23,1,100,33,2,2,C,9,4,18,2,6,R
186,<18,Female,Advanced,48,8,5,82,65,25,95,7,4,C,0,28,36,9,8,D
187,<18,Female,Beginner,31,3,9,73,1,57,43,8,1,A,15,20,23,17,24,R
188,>60,Male,Beginner,29,28,24,58,2,32,45,6,3,A,10,0,1,10,12,D
189,31-45,Male,Advanced,5,18,14,2,95,32,96,1,3,C,5,0,6,12,15,R
190,31-45,Female,Advanced,29,0,6,63,41,17,51,2,0,B,0,2,35,8,9,R
191,46-60,Female,Intermediate,40,9,8,76,7,13,98,2,4,B,15,25,1,1,27,R
192,46-60,Female,Beginner,27,14,15,48,2,0,47,10,4,C,7,0,29,2,15,D
193,>60,Female,Intermediate,4,22,20,26,2,66,28,5,3,A,16,24,25,3,15,D
194,>60,Male,Beginner,44,18,25,97,100,2,58,4,2,C,0,5,20,13,21,D
195,31-45,Female,Beginner,26,13,21,76,35,21,68,8,3,A,14,3,39,5,3,R
196,18-30,Male,Advanced,32,0,7,90,20,9,29,2,1,B,16,3,4,6,17,D
197,>60,Female,Intermediate,21,5,24,38,1,70,72,2,0,C,4,15,36,19,29,R
198,<18,Male,Advanced,10,16,16,76,12,34,86,4,4,B,1,15,44,11,16,R
199,>60,Male,Beginner,20,9,9,48,45,53,12,5,1,A,6,19,21,12,1,R
200,31-45,Female,Advanced,26,27,5,65,11,7,54,9,2,B,1,33,43,9,3,R
201,<18,Male,Beginner,50,1,1,50,97,13,8,9,2,A,5,0,0,14,0,R
202,31-45,Female,Advanced,22,11,23,8,10,24,26,5,1,B,5,30,30,4,6,D
203,18-30,Female,Beginner,42,5,11,60,41,87,9,1,0,B,14,1,42,7,1,D
204,18-30,Female,Intermediate,24,30,13,77,32,88,89,4,1,C,1,15,50,9,6,R
205,31-45,Female,Beginner,43,17,9,26,41,27,51,7,1,C,3,20,5,14,26,D
206,46-60,Male,Intermediate,25,26,14,73,78,73,36,5,4,C,7,0,18,11,25,R
207,18-30,Male,Intermediate,5,12,9,97,97,94,6,3,4,A,10,12,29,16,10,D
208,18-30,Male,Beginner,44,22,19,24,37,30,14,3,0,A,10,2,31,18,26,R
209,<18,Female,Beginner,15,7,0,20,37,59,72,7,2,A,9,15,3,17,11,R
210,>60,Female,Intermediate,41,1,25,3,34,95,6,9,3,B,8,34,42,4,16,D
211,46-60,Male,Intermediate,8,29,9,27,34,93,50,0,1,B,12,19,9,13,10,D
212,18-30,Female,Advanced,44,29,3,52,8,65,75,9,2,A,6,3,7,15,25,R
213,>60,Female,Advanced,39,25,0,47,21,80,19,7,1,B,14,35,43,17,3,D
214,<18,Male,Beginner,20,0,6,32,2,31,10,4,2,B,17,32,49,14,28,R
215,46-60,Female,Intermediate,13,6,24,25,4,54,20,10,3,C,7,22,3,6,24,R
216,46-60,Female,Beginner,20,0,6,20,63,5,100,10,0,B,15,33,30,15,20,R
217,18-30,Male,Beginner,45,24,24,30,91,36,92,2,3,A,13,19,17,3,27,R
218,<18,Female,Advanced,21,0,1,31,37,17,93,8,2,C,16,27,47,0,23,R
219,<18,Female,Advanced,5,30,6,32,58,52,24,3,3,A,17,20,46,20,30,R
220,31-45,Male,Advanced,2,10,4,40,40,10,66,7,2,C,7,18,41,20,2,D
221,<18,Female,Beginner,44,9,11,16,10,41,61,10,1,B,17,27,9,8,6,R
222,18-30,Male,Advanced,36,0,25,11,15,79,85,9,2,B,10,29,20,11,21,D
223,>60,Male,Intermediate,35,16,25,42,40,32,46,1,1,B,6,13,38,10,1,R
224,18-30,Male,Intermediate,24,28,16,12,41,70,69,10,0,C,16,5,2,7,15,R
225,<18,Female,Intermediate,39,26,10,15,5,6,75,1,1,C,17,30,36,6,0,D
226,18-30,Female,Advanced,2,29,20,93,27,81,50,8,3,A,15,6,40,17,30,R
227,>60,Male,Advanced,25,20,6,31,80,84,99,7,3,B,14,22,38,20,9,D
228,46-60,Female,Beginner,27,4,8,33,40,22,93,10,2,A,15,18,44,10,29,R
229,18-30,Male,Intermediate,50,7,8,93,59,61,42,3,0,A,4,35,13,17,20,D
230,31-45,Female,Intermediate,19,20,18,37,90,6,54,3,0,B,6,15,23,10,19,D
231,<18,Male,Advanced,24,7,9,85,90,74,30,4,0,C,16,8,37,17,30,D
232,>60,Female,Intermediate,35,16,25,11,79,4,66,8,4,B,5,9,5,17,13,D
233,46-60,Female,Advanced,13,0,2,96,89,40,20,7,0,C,10,13,43,6,26,D
234,>60,Male,Intermediate,48,24,4,99,89,92,38,3,3,C,3,13,12,19,2,R
235,46-60,Female,Beginner,4,4,21,58,6,99,32,5,4,C,18,24,14,7,13,D
236,<18,Male,Beginner,20,28,7,57,3,20,87,2,3,C,0,6,10,9,24,D
237,18-30,Male,Intermediate,7,17,22,13,24,30,60,2,1,C,12,9,36,19,13,R
238,>60,Female,Advanced,8,29,21,25,25,64,42,5,1,B,1,2,23,10,10,D
239,31-45,Male,Advanced,38,26,8,7,25,22,29,2,1,B,4,9,24,8,22,D
240,<18,Female,Intermediate,33,10,12,49,43,0,47,7,3,B,7,10,0,16,3,D
241,31-45,Female,Advanced,15,28,2,45,24,15,35,7,3,B,12,17,30,6,5,D
242,18-30,Female,Beginner,40,29,15,51,79,25,89,5,3,C,8,16,14,7,11,D
243,31-45,Male,Beginner,35,3,21,47,24,47,37,0,3,B,16,32,10,20,17,D
244,46-60,Male,Advanced,14,2,0,25,62,43,87,7,1,C,2,36,32,12,2,D
245,<18,Female,Intermediate,5,21,19,59,5,25,52,5,2,B,8,36,28,7,5,R
246,31-45,Male,Advanced,14,20,24,25,29,79,100,2,0,A,2,11,10,14,18,R
247,31-45,Female,Advanced,20,5,18,12,39,86,61,7,0,B,13,29,37,0,4,D
248,18-30,Female,Advanced,5,24,23,19,97,42,23,4,1,A,10,28,15,11,1,R
249,46-60,Female,Advanced,21,15,12,74,75,91,82,6,0,B,7,14,45,0,22,D
250,<18,Female,Beginner,6,25,17,54,86,63,30,0,3,C,8,25,21,15,28,R
251,46-60,Male,Intermediate,46,21,17,84,87,22,93,10,0,B,5,15,37,4,4,D
252,<18,Male,Intermediate,14,20,5,64,15,0,14,8,3,A,11,12,31,7,19,R
253,>60,Male,Intermediate,27,5,12,93,34,50,20,0,2,B,6,22,15,6,4,D
254,>60,Female,Advanced,12,18,21,58,53,21,53,3,3,C,4,0,1,20,8,D
255,31-45,Male,Advanced,45,14,25,77,65,11,45,2,1,A,15,3,44,2,19,R
256,46-60,Female,Advanced,30,10,14,14,13,14,7,3,0,A,14,25,7,11,9,R
257,18-30,Female,Advanced,23,6,15,84,71,42,64,2,0,A,2,28,15,17,25,R
258,18-30,Female,Advanced,11,3,8,86,8,15,1,3,2,A,8,24,39,7,5,D
259,18-30,Male,Intermediate,7,21,5,47,39,75,7,8,4,B,17,33,20,20,2,R
260,46-60,Female,Beginner,39,10,10,88,57,44,19,9,2,A,12,7,20,2,12,R
261,<18,Female,Beginner,27,21,14,27,33,89,57,9,2,A,11,31,38,13,13,D
262,>60,Male,Intermediate,30,15,17,0,54,1,91,0,2,A,16,17,25,2,28,D
263,<18,Male,Advanced,24,27,0,53,50,25,77,5,3,B,15,17,4,14,17,R
264,<18,Female,Intermediate,47,28,7,52,65,89,52,6,0,A,17,24,6,20,30,R
265,31-45,Female,Intermediate,4,18,20,16,72,64,85,0,4,A,5,5,50,18,27,D
266,<18,Male,Beginner,6,30,1,96,21,79,77,1,4,B,13,10,41,15,27,R
267,<18,Female,Intermediate,44,6,14,12,36,89,38,5,3,C,2,7,22,19,1,R
268,31-45,Female,Beginner,7,29,0,72,20,60,42,9,0,A,2,22,43,5,26,D
269,<18,Female,Intermediate,28,20,25,64,11,20,95,1,2,A,12,18,19,15,27,D
270,>60,Male,Advanced,45,29,17,24,32,82,3,7,1,B,0,36,16,17,8,D
271,31-45,Male,Beginner,37,16,16,89,74,6,12,1,3,C,11,35,49,20,9,R
272,>60,Male,Intermediate,44,15,0,88,2,62,75,0,3,C,10,22,24,14,20,D
273,<18,Male,Intermediate,36,8,22,46,43,53,69,8,2,B,17,36,9,4,3,D
274,>60,Male,Intermediate,25,9,6,64,2,4,74,6,3,A,0,6,27,16,19,R
275,<18,Female,Advanced,24,6,17,99,88,92,57,9,1,C,11,30,34,3,25,R
276,46-60,Male,Beginner,31,11,22,42,78,78,99,4,0,A,16,36,19,0,20,D
277,18-30,Male,Beginner,46,23,3,11,31,53,49,2,2,C,0,26,1,7,17,R
278,31-45,Male,Intermediate,39,4,21,66,73,58,49,4,3,C,11,29,9,6,5,R
279,46-60,Female,Intermediate,34,25,19,23,20,73,47,8,0,C,12,18,41,10,18,R
280,31-45,Female,Advanced,34,6,16,85,81,82,72,2,3,A,8,22,3,14,11,R
281,<18,Female,Advanced,35,19,12,21,49,30,53,5,2,B,4,23,11,11,26,R
282,46-60,Male,Intermediate,9,2,12,21,20,26,44,5,1,C,10,10,7,3,16,D
283,>60,Male,Beginner,50,10,2,23,78,41,67,1,1,C,8,18,27,15,25,D
284,46-60,Male,Beginner,16,13,20,98,74,86,87,6,4,A,3,34,10,13,18,R
285,18-30,Male,Beginner,17,4,21,16,75,88,8,3,4,A,11,29,33,10,27,D
286,<18,Female,Beginner,28,11,15,52,39,33,86,7,2,A,5,17,45,10,25,D
287,<18,Male,Beginner,32,9,20,55,78,3,83,7,2,A,1,29,41,4,7,D
288,>60,Male,Advanced,9,24,16,32,97,32,1,9,4,A,8,29,3,19,22,D
289,<18,Male,Beginner,6,17,22,40,71,92,4,6,0,A,5,3,42,13,19,R
290,>60,Female,Beginner,41,24,12,99,60,40,8,8,0,A,3,23,36,16,5,R
291,31-45,Male,Advanced,33,3,8,26,7,95,14,3,4,C,15,19,21,15,19,D
292,>60,Female,Advanced,49,24,4,76,54,8,65,2,2,B,2,25,4,14,20,R
293,18-30,Female,Advanced,45,5,17,99,91,75,27,4,2,A,7,34,22,15,10,D
294,<18,Female,Beginner,45,14,10,36,93,18,67,7,2,C,14,0,22,17,24,D
295,<18,Female,Advanced,19,11,16,6,61,83,48,9,2,C,10,6,1,8,14,R
296,>60,Female,Beginner,43,3,22,55,8,32,11,3,3,B,8,9,24,14,15,D
