Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
20,18-30,Female,Intermediate,16,1,25,25,16,22,41,4,4,A,11,2,24,8,18,D
21,31-45,Female,Advanced,46,29,23,91,76,56,99,6,3,C,6,17,6,6,8,R
22,31-45,Female,Beginner,2,15,7,73,90,91,3,0,1,C,0,17,26,19,24,R
23,>60,Male,Beginner,8,9,6,68,49,25,66,9,2,B,17,16,35,15,1,D
24,18-30,Male,Beginner,4,9,14,2,98,96,69,1,2,A,5,28,26,6,10,R
25,<18,Male,Intermediate,22,7,4,82,36,94,61,2,3,A,5,21,9,11,14,R
26,18-30,Female,Beginner,34,11,2,50,71,63,27,10,4,B,7,31,9,10,18,D
27,46-60,Male,Beginner,38,11,22,74,39,61,20,10,4,B,10,9,37,1,6,D
28,18-30,Male,Intermediate,35,29,1,4,11,43,42,6,1,A,15,24,35,9,28,R
29,31-45,Male,Beginner,50,14,3,33,25,97,48,0,2,B,14,22,1,16,13,D
30,46-60,Female,Advanced,50,22,2,78,75,36,55,9,2,A,6,16,39,12,6,R
31,31-45,Male,Advanced,28,14,4,74,62,85,39,1,1,B,13,21,24,15,28,D
32,<18,Male,Advanced,36,27,21,34,8,25,23,0,1,B,14,8,36,17,21,D
33,46-60,Female,Beginner,48,13,25,91,63,55,98,5,4,A,17,22,25,0,4,R
34,46-60,Female,Beginner,36,5,10,30,14,22,90,8,1,A,3,22,7,8,16,D
35,>60,Female,Advanced,42,24,1,59,48,47,0,8,2,A,6,26,9,18,28,D
36,46-60,Male,Beginner,30,22,23,88,52,84,16,8,0,B,4,12,49,14,8,D
37,>60,Female,Intermediate,2,11,23,73,57,11,15,6,3,C,5,10,31,11,17,R
38,31-45,Male,Beginner,8,5,20,37,76,26,78,7,0,A,4,35,38,7,5,D
39,31-45,Female,Advanced,7,17,6,44,61,6,59,1,0,A,12,7,34,4,0,R
40,46-60,Female,Intermediate,35,24,7,81,55,78,20,4,1,B,16,28,45,17,20,D
41,<18,Female,Advanced,29,1,14,11,46,76,36,6,1,B,17,10,9,0,18,D
42,18-30,Male,Advanced,45,28,3,98,69,38,89,0,1,C,4,17,2,15,10,D
43,>60,Female,Intermediate,44,8,25,28,57,37,6,7,4,B,17,17,0,1,0,R
44,31-45,Female,Intermediate,21,16,20,41,11,84,66,2,3,A,13,25,31,13,8,R
45,31-45,Female,Intermediate,43,14,3,56,99,65,71,9,0,B,9,8,15,4,19,R
46,>60,Female,Intermediate,27,19,0,23,94,84,34,10,0,C,18,13,24,13,25,R
47,31-45,Female,Beginner,6,30,12,92,95,45,86,0,2,A,5,17,48,7,5,R
48,<18,Male,Intermediate,18,29,13,5,37,18,66,2,0,A,7,34,5,2,10,D
49,>60,Male,Beginner,25,8,10,44,73,47,38,8,0,B,17,12,1,15,0,R
50,46-60,Male,Advanced,32,20,4,93,51,43,54,5,4,C,7,4,14,18,9,R
51,>60,Male,Beginner,43,6,23,55,10,70,18,6,1,A,10,29,32,12,29,D
52,46-60,Male,Beginner,41,26,16,5,94,74,30,3,0,A,13,7,23,17,12,D
53,31-45,Female,Advanced,17,5,18,26,24,7,1,5,2,C,11,6,4,14,5,R
54,>60,Female,Beginner,35,19,25,4,64,28,12,6,3,A,2,32,35,11,27,D
55,<18,Male,Intermediate,48,26,4,2,66,54,14,2,3,A,3,5,39,17,29,R
56,18-30,Male,Beginner,25,12,7,46,12,31,61,9,3,B,18,7,9,17,17,D
57,46-60,Male,Intermediate,38,5,24,69,71,41,78,10,3,A,4,1,49,11,2,R
58,<18,Male,Beginner,6,18,15,55,18,48,73,6,4,B,11,3,30,5,30,D
59,46-60,Female,Intermediate,16,21,10,8,29,28,79,8,2,A,4,29,27,15,23,R
60,31-45,Female,Intermediate,36,27,20,21,23,65,6,5,2,A,3,33,27,11,15,D
61,18-30,Female,Beginner,5,24,2,90,39,53,28,3,0,A,18,35,1,12,20,D
62,<18,Male,Intermediate,45,15,20,60,95,62,32,4,2,B,12,31,37,5,24,R
63,18-30,Male,Beginner,46,24,6,29,46,33,25,9,2,A,8,10,18,11,18,R
64,31-45,Male,Intermediate,31,13,8,83,97,44,82,0,0,C,17,17,31,20,29,R
65,18-30,Male,Advanced,37,30,16,6,56,1,67,1,1,A,11,35,50,4,16,D
66,>60,Female,Advanced,34,22,4,95,19,59,83,3,4,A,18,16,33,3,3,D
67,>60,Female,Beginner,35,0,12,45,6,38,95,0,1,C,15,14,6,10,18,D
68,<18,Female,Intermediate,7,7,21,67,13,92,10,7,2,C,5,29,50,16,7,R
69,>60,Female,Advanced,9,10,1,62,76,8,86,6,3,B,13,16,49,13,5,D
70,46-60,Male,Advanced,39,26,21,53,88,54,96,0,2,B,18,27,46,1,22,D
71,18-30,Male,Advanced,21,30,25,4,60,71,71,1,0,A,4,25,26,10,5,D
72,<18,Male,Advanced,4,30,25,81,95,49,72,0,3,A,18,36,36,13,30,R
73,31-45,Male,Advanced,44,16,18,33,68,15,13,3,2,A,4,15,45,1,26,D
74,<18,Male,Advanced,45,28,2,59,98,39,79,0,3,A,8,24,17,8,9,R
75,18-30,Female,Advanced,6,28,14,68,43,48,89,7,2,C,14,12,28,13,13,R
76,46-60,Female,Intermediate,6,10,7,19,79,12,2,6,2,C,2,16,15,17,21,R
77,31-45,Male,Advanced,42,17,4,41,81,78,30,2,4,B,2,18,35,9,16,R
78,18-30,Male,Intermediate,2,9,2,24,16,79,5,1,2,A,7,36,18,7,16,R
79,18-30,Female,Advanced,40,20,24,91,55,59,36,6,4,A,18,6,7,16,29,R
80,46-60,Female,Beginner,36,22,5,28,47,83,24,4,0,B,2,0,2,1,16,R
81,46-60,Male,Beginner,28,29,5,34,12,11,16,0,0,C,3,11,28,10,7,R
82,18-30,Female,Beginner,20,9,11,95,80,100,93,3,0,B,0,26,20,15,13,D
83,<18,Male,Advanced,23,10,15,60,94,20,79,1,2,A,18,0,24,4,27,R
84,46-60,Male,Advanced,24,4,18,41,81,14,95,3,3,C,14,33,12,3,18,R
85,46-60,Female,Advanced,37,10,7,95,21,61,7,10,1,B,16,18,11,1,4,R
86,>60,Male,Advanced,9,7,25,100,3,3,34,5,2,A,6,8,44,10,24,D
87,>60,Female,Advanced,18,12,15,3,38,81,4,8,1,B,18,21,10,14,19,R
88,>60,Female,Advanced,43,29,5,94,59,45,26,6,1,B,4,27,43,17,6,R
89,31-45,Female,Intermediate,18,27,13,27,91,79,93,10,0,A,8,17,7,10,9,D
90,<18,Male,Advanced,1,23,11,8,21,73,41,2,2,B,18,17,10,1,2,D
91,46-60,Female,Beginner,1,4,0,62,16,4,84,1,0,B,3,2,24,18,12,R
92,31-45,Female,Intermediate,19,19,25,99,99,81,18,9,3,A,3,12,38,3,16,R
93,18-30,Male,Intermediate,2,26,5,79,94,46,13,1,2,B,15,24,9,0,21,D
94,>60,Female,Beginner,31,22,18,74,2,57,32,5,0,A,10,15,27,0,21,R
95,31-45,Male,Advanced,40,24,17,39,92,56,44,8,3,C,13,17,16,19,1,D
96,18-30,Female,Advanced,42,23,14,57,7,95,58,1,3,B,17,7,33,7,10,R
97,31-45,Male,Beginner,44,14,17,87,58,43,62,10,0,B,2,1,24,2,27,R
98,18-30,Male,Advanced,38,6,0,65,59,25,61,10,3,A,1,1,29,0,25,R
99,31-45,Female,Beginner,42,17,17,7,75,74,82,10,1,B,13,28,36,1,0,D
100,46-60,Female,Intermediate,13,15,1,40,14,85,24,3,0,B,13,31,1,4,22,R
101,>60,Female,Advanced,50,10,1,36,56,41,17,1,1,A,10,21,43,3,3,D
102,18-30,Female,Intermediate,20,20,22,32,29,64,97,6,3,B,3,3,31,2,17,R
103,46-60,Male,Beginner,22,0,11,76,74,45,33,3,3,A,0,18,14,13,6,R
104,<18,Male,Intermediate,16,4,3,54,49,24,35,10,0,B,4,19,9,8,1,R
105,<18,Male,Intermediate,43,13,13,75,48,29,20,8,1,A,9,32,46,14,25,D
106,<18,Male,Intermediate,35,25,16,57,8,55,11,9,3,B,18,22,29,1,25,D
107,18-30,Female,Advanced,5,10,21,33,7,13,10,0,1,C,6,11,50,4,12,D
108,31-45,Female,Beginner,39,27,18,94,5,1,95,9,0,A,9,1,10,8,0,D
109,46-60,Male,Intermediate,43,8,8,91,82,19,50,0,0,B,16,15,49,18,22,R
110,18-30,Female,Beginner,14,10,20,56,97,36,20,6,4,A,16,16,21,10,29,D
111,<18,Male,Advanced,18,17,3,75,43,53,7,2,0,B,11,28,36,15,1,R
112,18-30,Male,Advanced,15,7,8,52,94,37,30,1,1,A,1,11,8,8,16,D
113,>60,Female,Advanced,37,3,6,32,57,95,37,7,2,C,6,30,50,15,20,D
114,18-30,Male,Beginner,46,28,2,83,12,64,34,2,1,C,18,17,38,12,28,R
115,>60,Female,Beginner,30,2,13,37,63,62,3,0,0,B,2,31,27,14,18,R
116,>60,Female,Intermediate,21,2,11,55,42,23,10,0,0,B,7,6,23,8,27,D
117,18-30,Female,Intermediate,7,8,5,37,50,41,65,6,3,A,10,11,32,1,14,R
118,>60,Male,Intermediate,30,23,10,64,85,62,46,0,4,A,15,8,50,0,6,R
119,<18,Male,Advanced,16,3,4,98,71,58,9,2,1,A,2,25,11,19,30,R
120,18-30,Female,Advanced,40,7,12,17,12,17,91,8,4,A,15,21,45,18,30,R
121,>60,Male,Intermediate,36,11,19,85,55,34,17,7,1,B,7,19,32,3,2,R
122,<18,Male,Intermediate,12,24,6,22,26,97,38,0,2,A,4,29,18,18,25,R
123,18-30,Male,Beginner,18,22,12,33,83,10,52,0,2,A,6,27,30,18,15,R
124,46-60,Male,Beginner,36,12,10,50,57,72,38,8,1,B,1,0,15,20,22,D
125,<18,Male,Advanced,40,7,18,13,86,79,46,2,1,B,15,3,1,16,26,D
126,46-60,Female,Beginner,48,29,23,47,27,8,30,2,0,B,7,3,30,19,22,R
127,46-60,Male,Beginner,43,0,0,48,66,68,78,10,2,C,8,6,19,2,6,R
128,18-30,Female,Advanced,46,13,5,54,30,84,13,10,2,C,17,19,4,6,25,D
129,18-30,Female,Advanced,35,25,0,13,53,9,73,0,1,C,9,4,45,4,23,R
130,18-30,Female,Advanced,35,9,24,42,28,17,95,2,4,A,8,5,46,16,26,R
131,31-45,Male,Advanced,16,5,8,71,31,61,80,9,2,B,12,4,44,18,22,D
132,46-60,Female,Intermediate,19,15,16,54,90,97,97,0,3,A,4,18,37,5,18,R
133,18-30,Male,Advanced,18,21,0,92,32,71,96,6,2,A,11,19,43,14,24,D
134,>60,Female,Advanced,3,11,24,79,19,13,22,5,0,B,8,12,32,10,11,D
135,18-30,Male,Intermediate,5,7,8,44,64,22,87,6,3,B,13,15,20,12,11,D
136,<18,Male,Beginner,20,11,24,100,83,30,66,6,3,B,14,18,2,8,17,D
137,<18,Male,Beginner,16,13,5,97,100,64,21,1,3,A,5,5,34,15,5,D
138,18-30,Male,Advanced,48,12,14,13,79,11,75,5,3,B,17,1,49,16,7,R
139,18-30,Male,Intermediate,26,6,4,9,90,45,42,6,0,B,9,19,24,0,1,R
140,46-60,Male,Advanced,38,10,15,90,4,15,0,0,3,B,10,17,9,2,9,D
141,18-30,Male,Beginner,25,25,11,22,68,75,24,7,4,C,11,23,13,0,23,D
142,46-60,Female,Advanced,43,22,3,48,23,60,34,2,0,B,11,15,36,18,29,D
143,18-30,Male,Advanced,40,7,15,36,93,2,98,9,4,A,13,10,7,19,13,R
144,<18,Female,Beginner,13,27,23,67,41,53,85,5,2,B,18,2,2,4,12,D
145,>60,Female,Advanced,28,6,19,21,44,38,49,9,4,A,10,12,26,19,20,D
146,18-30,Female,Advanced,8,4,8,81,20,7,2,3,4,C,18,7,39,4,3,D
147,18-30,Male,Intermediate,28,13,16,75,27,50,69,4,3,A,8,3,46,9,24,D
148,<18,Male,Intermediate,43,7,0,99,19,85,80,4,1,C,16,32,26,17,14,D
149,<18,Female,Beginner,11,25,18,19,14,18,56,1,4,A,14,1,37,1,23,R
150,31-45,Female,Intermediate,46,1,7,77,36,73,22,1,3,A,11,23,29,6,23,R
151,18-30,Male,Intermediate,20,6,11,53,83,27,30,6,3,B,3,29,28,7,8,D
152,46-60,Male,Advanced,18,13,17,17,18,10,67,8,0,A,9,34,41,0,5,R
153,>60,Male,Intermediate,48,16,2,9,96,55,29,5,0,A,4,21,31,5,30,R
154,18-30,Female,Intermediate,1,7,23,61,5,72,43,7,4,C,3,23,16,5,8,D
155,18-30,Female,Advanced,33,23,24,14,62,5,74,1,1,B,0,36,19,11,27,D
156,<18,Female,Intermediate,20,5,11,22,87,39,88,6,2,B,6,13,0,17,26,D
157,18-30,Male,Intermediate,19,5,9,36,60,5,73,10,1,C,14,18,28,13,26,D
158,>60,Male,Beginner,2,13,24,47,13,35,9,8,1,A,13,10,13,13,18,D
159,18-30,Male,Beginner,15,12,19,51,24,31,20,9,1,B,15,22,38,2,27,R
160,46-60,Female,Beginner,3,8,21,5,32,60,40,4,1,C,5,9,41,1,1,D
161,18-30,Male,Beginner,31,23,9,27,85,54,19,7,4,B,13,35,49,18,0,D
162,<18,Female,Beginner,32,4,7,31,33,18,98,4,4,B,7,22,5,9,12,R
163,18-30,Male,Beginner,20,14,19,27,14,48,43,8,2,A,6,8,38,19,20,R
164,46-60,Female,Beginner,0,28,14,53,79,35,68,1,4,C,12,11,8,7,5,R
165,>60,Female,Advanced,0,14,12,57,24,76,21,4,2,B,3,35,11,6,7,D
166,<18,Female,Intermediate,49,27,12,21,18,75,34,7,4,C,11,21,10,15,26,R
167,31-45,Female,Intermediate,0,18,18,89,71,24,83,5,4,A,6,11,19,17,21,D
168,18-30,Male,Advanced,4,9,1,14,85,60,53,3,2,C,15,15,32,0,14,D
169,<18,Female,Advanced,47,20,4,58,96,83,58,7,4,B,17,36,6,9,2,D
170,46-60,Male,Beginner,40,27,6,32,53,15,5,6,4,A,5,20,13,2,15,R
171,18-30,Female,Intermediate,1,7,21,51,74,33,42,6,2,C,4,20,14,20,15,R
172,>60,Female,Intermediate,2,0,22,61,42,75,28,1,2,C,10,26,41,0,28,R
173,>60,Male,Advanced,3,9,5,98,77,51,34,6,3,B,15,13,50,9,14,D
174,46-60,Male,Advanced,41,9,5,80,96,94,93,10,3,B,8,35,15,11,20,R
175,<18,Male,Intermediate,2,27,21,86,25,68,72,3,3,A,18,4,31,9,19,R
176,<18,Male,Beginner,43,2,6,25,25,4,29,5,0,A,6,23,44,18,19,R
177,46-60,Female,Beginner,17,18,9,54,29,80,68,9,4,C,10,29,26,3,9,R
178,>60,Male,Beginner,30,9,4,83,26,36,41,8,1,B,9,30,2,17,27,D
179,<18,Female,Intermediate,41,7,8,38,47,32,32,1,3,B,4,21,8,10,9,D
180,18-30,Female,Beginner,6,30,22,18,82,57,50,0,2,B,15,28,28,1,21,R
181,46-60,Female,Beginner,33,24,14,90,77,58,89,1,4,A,0,25,36,5,22,R
182,18-30,Female,Intermediate,31,25,14,10,47,94,6,9,1,A,7,14,49,9,3,D
183,18-30,Male,Intermediate,19,20,11,79,7,56,62,8,4,A,9,3,9,2,14,R
184,46-60,Female,Beginner,29,30,18,28,31,1,87,8,2,B,8,19,3,8,0,R
185,46-60,Male,Advanced,13,4,14,100,51,34,34,3,0,C,2,36,16,15,28,D
186,46-60,Female,Intermediate,6,21,19,28,98,11,93,8,3,B,1,14,21,16,16,D
187,31-45,Male,Advanced,27,28,15,95,36,77,97,7,0,C,14,11,41,16,5,D
188,31-45,Female,Intermediate,1,17,8,6,26,87,68,3,0,C,0,3,15,5,7,D
189,31-45,Male,Intermediate,41,16,20,57,61,66,87,7,2,A,7,26,5,10,19,D
190,18-30,Female,Intermediate,39,28,8,71,54,26,96,4,1,C,4,14,48,2,5,D
191,<18,Male,Beginner,2,17,14,8,35,92,3,8,2,B,2,7,28,19,4,D
192,>60,Male,Beginner,36,4,0,45,61,45,37,0,0,B,9,30,50,20,3,R
193,18-30,Female,Intermediate,19,22,6,12,18,59,3,8,1,B,7,10,16,10,11,R
194,18-30,Male,Intermediate,31,22,24,37,14,68,15,8,3,B,9,26,13,5,2,R
195,46-60,Female,Advanced,27,16,22,85,32,15,21,1,0,C,4,24,45,9,16,R
196,18-30,Female,Intermediate,45,15,21,94,22,78,58,4,4,C,8,17,16,0,19,R
197,18-30,Male,Advanced,41,21,19,64,66,6,5,4,4,C,14,9,1,12,17,R
198,31-45,Female,Intermediate,5,26,1,58,66,19,36,1,4,B,15,35,6,3,28,R
199,31-45,Male,Beginner,37,0,19,30,41,79,77,5,3,B,11,36,43,10,17,R
200,46-60,Female,Advanced,18,15,19,31,19,78,96,0,1,C,12,9,12,5,2,D
201,<18,Female,Advanced,33,22,3,19,8,10,95,0,0,A,2,4,22,20,6,D
202,46-60,Male,Advanced,37,10,2,86,30,74,84,0,0,B,12,2,19,1,5,R
203,18-30,Female,Intermediate,46,28,23,62,72,87,17,1,0,C,16,13,23,18,15,R
204,18-30,Male,Advanced,48,1,12,61,10,38,86,4,2,C,3,26,27,3,1,R
205,46-60,Female,Beginner,17,26,24,14,99,8,93,4,2,B,5,0,2,19,4,D
206,<18,Female,Beginner,47,5,3,1,26,16,33,10,2,C,14,0,19,1,14,D
207,18-30,Male,Advanced,38,1,3,14,76,66,99,9,0,C,9,11,3,9,26,D
208,46-60,Male,Intermediate,35,30,9,92,14,47,42,6,3,A,16,21,43,7,20,R
209,<18,Male,Intermediate,1,26,19,51,8,76,20,0,1,A,6,32,44,10,1,R
210,31-45,Male,Beginner,23,1,16,100,8,13,66,5,3,A,3,26,30,1,20,D
211,<18,Male,Beginner,8,28,8,30,83,70,91,9,0,B,8,8,5,1,22,R
212,18-30,Male,Intermediate,35,24,10,0,95,52,62,6,4,A,4,19,21,6,18,R
213,46-60,Male,Advanced,35,15,13,93,0,64,96,6,0,C,15,11,47,2,26,D
214,<18,Female,Beginner,23,6,13,8,2,90,43,10,0,A,14,26,9,11,12,R
215,46-60,Female,Intermediate,14,3,4,40,22,50,67,6,4,C,18,34,23,17,16,R
216,18-30,Male,Beginner,29,29,10,43,96,29,10,4,3,B,13,22,11,18,12,R
217,18-30,Male,Beginner,20,26,3,1,80,17,13,3,0,A,16,16,36,3,3,D
218,>60,Male,Advanced,29,7,14,3,10,9,29,6,3,C,5,15,28,2,13,R
219,>60,Male,Intermediate,7,20,3,36,11,16,14,5,0,A,12,0,4,4,4,R
220,<18,Female,Advanced,36,11,20,83,68,11,15,2,3,A,11,19,26,12,8,R
221,31-45,Female,Beginner,13,10,1,0,77,65,14,2,0,A,11,32,12,14,20,D
222,31-45,Female,Intermediate,49,3,10,11,59,94,84,8,3,B,2,0,38,4,28,R
223,<18,Female,Beginner,48,17,20,81,62,28,3,10,2,B,1,16,17,4,25,R
224,31-45,Male,Beginner,24,27,23,84,97,89,25,10,0,C,2,16,36,10,0,D
225,>60,Female,Intermediate,50,17,9,28,23,84,75,6,3,C,18,6,4,16,11,R
226,46-60,Female,Advanced,29,25,4,98,0,80,25,3,4,B,15,26,0,4,17,D
227,46-60,Male,Advanced,35,9,2,20,0,58,35,5,0,A,10,22,16,19,12,D
228,46-60,Male,Intermediate,16,18,23,66,1,51,97,1,4,C,17,36,5,16,9,R
229,18-30,Male,Intermediate,1,15,14,64,65,4,42,6,1,B,9,15,2,1,15,D
230,46-60,Female,Intermediate,34,12,12,3,56,31,22,3,4,A,7,35,24,2,20,R
231,>60,Female,Intermediate,2,10,21,47,81,29,49,1,2,C,12,25,49,9,14,R
232,<18,Male,Beginner,32,28,14,98,47,89,34,3,1,B,1,24,36,3,12,D
233,31-45,Female,Beginner,37,0,12,19,77,37,55,3,3,C,9,5,9,3,18,R
234,46-60,Male,Beginner,20,12,8,62,40,6,47,2,1,C,14,4,24,15,20,D
235,46-60,Female,Advanced,25,17,25,41,97,46,28,9,2,C,12,6,1,8,11,D
236,>60,Female,Intermediate,13,24,5,46,18,31,44,7,0,B,3,5,41,10,22,R
237,18-30,Male,Advanced,24,2,10,27,44,18,81,10,3,A,5,18,39,12,15,R
238,18-30,Male,Advanced,0,17,21,4,52,51,29,3,3,C,5,27,9,1,9,R
239,46-60,Female,Beginner,21,24,10,0,21,69,11,0,1,A,17,13,26,1,26,D
240,<18,Male,Intermediate,7,16,20,13,15,70,27,4,2,A,15,8,24,20,24,D
241,46-60,Male,Beginner,29,28,9,30,35,74,95,7,4,C,15,30,44,17,18,D
242,46-60,Male,Advanced,41,7,12,97,5,88,87,3,1,B,18,14,0,13,29,D
243,<18,Female,Beginner,36,20,14,10,41,74,25,5,0,A,17,8,45,0,26,D
244,18-30,Male,Advanced,25,1,18,85,97,84,47,4,4,B,11,15,45,1,3,R
245,31-45,Female,Beginner,32,14,15,29,83,47,53,7,3,A,13,33,25,13,19,D
246,31-45,Male,Intermediate,39,1,8,24,84,13,35,2,4,C,14,0,6,3,30,D
247,46-60,Male,Advanced,34,3,1,74,31,65,24,6,2,C,4,18,50,13,13,R
248,46-60,Male,Beginner,37,9,8,61,32,47,33,10,2,C,8,29,12,0,7,R
249,18-30,Male,Beginner,17,19,20,46,74,43,95,8,3,B,14,28,30,6,13,R
250,46-60,Male,Advanced,18,21,12,68,53,6,39,4,2,A,10,26,10,9,26,D
251,46-60,Male,Advanced,34,30,17,55,35,69,94,8,1,B,6,31,1,9,20,R
252,18-30,Male,Advanced,13,24,9,69,46,6,19,8,1,A,14,35,47,16,25,D
253,31-45,Female,Advanced,1,24,11,12,13,64,26,7,1,C,10,11,5,0,2,D
254,<18,Male,Advanced,5,26,18,57,46,64,55,2,3,C,16,29,46,7,10,D
255,<18,Male,Beginner,7,11,19,8,17,62,21,2,0,A,5,0,30,11,29,R
256,31-45,Female,Intermediate,40,26,24,88,83,31,48,5,0,A,9,25,10,17,18,R
257,<18,Male,Intermediate,22,10,0,2,94,57,52,7,3,C,5,2,25,19,10,D
258,<18,Male,Advanced,10,6,14,11,44,92,81,10,4,C,1,24,29,8,9,D
259,31-45,Female,Beginner,5,18,18,16,60,23,97,1,0,C,11,31,21,12,2,R
260,18-30,Male,Advanced,48,6,3,50,27,27,14,1,0,C,7,11,24,13,2,D
261,46-60,Female,Intermediate,15,19,24,17,92,19,14,9,2,B,12,0,3,20,0,D
262,18-30,Male,Intermediate,39,11,8,38,56,76,64,2,0,B,16,29,2,6,30,D
263,18-30,Male,Advanced,14,16,1,89,15,95,21,10,1,A,8,20,29,2,6,D
264,31-45,Male,Advanced,41,25,19,68,77,91,60,7,2,C,12,31,18,15,2,R
265,>60,Male,Intermediate,33,16,11,50,77,40,19,5,0,A,14,22,20,6,0,D
266,>60,Male,Intermediate,2,20,15,3,35,17,76,10,2,A,17,1,0,16,5,R
267,18-30,Female,Intermediate,12,2,3,39,92,91,89,8,4,B,2,28,12,0,24,D
268,31-45,Female,Advanced,14,25,11,20,80,49,70,0,2,B,18,26,36,11,3,D
269,>60,Male,Advanced,9,6,17,94,26,69,84,4,1,B,7,1,1,1,20,R
270,46-60,Female,Intermediate,22,9,3,94,48,99,13,3,1,A,18,14,39,3,24,D
271,31-45,Female,Advanced,37,1,3,23,100,32,62,7,3,B,17,3,18,16,20,R
272,31-45,Male,Beginner,36,13,21,61,24,29,84,7,4,C,16,27,47,13,10,R
273,>60,Male,Advanced,33,8,14,6,63,88,63,0,3,C,14,25,5,7,24,R
274,<18,Male,Intermediate,9,8,12,54,94,65,32,2,2,A,8,5,28,0,19,R
275,31-45,Female,Beginner,25,17,6,18,3,64,70,6,4,A,7,33,11,0,22,D
276,18-30,Female,Beginner,6,29,7,68,83,95,7,8,2,C,11,14,45,14,25,D
277,<18,Male,Beginner,25,12,1,14,69,86,0,2,2,A,11,30,24,2,19,D
278,18-30,Male,Intermediate,8,16,21,74,87,39,34,7,0,A,6,3,25,10,18,R
279,46-60,Female,Beginner,22,20,7,55,29,69,59,1,3,A,13,6,43,3,17,D
280,46-60,Female,Beginner,40,18,2,61,80,90,3,3,1,C,0,34,25,20,19,D
281,<18,Male,Beginner,25,17,3,91,96,7,50,4,2,A,0,14,9,6,4,D
282,>60,Male,Advanced,29,5,1,70,8,9,34,1,3,A,16,3,37,5,20,D
283,>60,Female,Beginner,37,3,22,77,34,14,94,6,0,A,17,13,38,0,19,D
284,46-60,Male,Advanced,24,17,3,100,29,78,100,2,1,A,3,22,50,6,27,D
285,<18,Male,Advanced,15,13,15,24,17,69,59,4,3,C,10,6,20,11,6,D
286,>60,Female,Advanced,3,23,2,32,96,16,58,6,3,C,18,19,10,19,21,D
287,18-30,Male,Advanced,23,6,18,8,85,16,7,0,0,C,17,34,19,5,8,D
288,46-60,Male,Beginner,42,18,20,0,41,29,88,9,2,A,14,0,7,6,5,D
289,46-60,Male,Advanced,45,26,5,70,95,25,63,1,3,C,5,17,6,12,4,R
290,31-45,Male,Intermediate,16,11,11,82,39,81,28,5,2,B,14,4,24,2,19,R
291,<18,Female,Advanced,5,21,11,48,40,91,3,8,4,B,17,9,22,14,20,R
292,18-30,Male,Intermediate,37,13,16,77,68,94,36,8,3,B,13,26,0,4,9,R
293,<18,Female,Beginner,40,24,12,26,21,23,12,6,3,A,5,10,17,12,22,R
294,46-60,Male,Beginner,27,0,12,74,67,80,78,10,0,A,15,9,8,9,20,R
295,46-60,Female,Beginner,26,26,16,44,34,72,37,2,3,A,18,10,32,1,15,R
296,18-30,Female,Beginner,41,15,0,6,21,20,3,2,3,A,14,31,12,12,28,R
